parameter,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
1245,a_subj(64).s3m7_usuario2,1.6745315377107917,0.22452361033931592,1.3184767902668728,1.4846980125065588,1.6503026957637532,1.8527738147575072,2.0952062579415736,0.019332597779506504
1246,a_subj(64).s3m7_usuario3,1.6735400523227693,0.2236337383429555,1.3399663222329279,1.4769754049188806,1.6581497242857175,1.860067593747416,2.1120301814277163,0.01925294100251382
1247,a_subj(64).s3m7_usuario4,1.671365687939373,0.2225370316870809,1.3240807405895691,1.473196348023336,1.6416034792235676,1.8582444037564223,2.0883188849414864,0.0192461312806538
1248,a_subj(64).s3m7_usuario5,1.672181547695629,0.22378955935700318,1.3256570953550608,1.4794250567005087,1.65539376075969,1.8530101322207402,2.100340663464719,0.019117449239277058
1249,a_subj(64).s3m7_usuario6,1.6715636669137939,0.22524734075018205,1.3161685379685317,1.4786072296406907,1.6461044889913778,1.8457743020516693,2.1081307772292774,0.0192856873057434
1250,a_subj(64).s3m7_usuario7,1.6726271660857095,0.2230631084947493,1.3225525433164944,1.4772552637079186,1.6522287739573067,1.849676566477414,2.098060504575346,0.019421704134251004
1251,a_subj(64).s3m7_usuario8,1.6761295942894618,0.226066541741684,1.3320358331981996,1.4815406932565471,1.6520711475967533,1.8562892432740024,2.128819688667839,0.0192949373692731
1252,a_subj(64).s3m7_usuario9,1.6707067838642853,0.2208838737027378,1.3206368616710262,1.476582762796812,1.6539428782901386,1.849265959319447,2.0977961153523546,0.018990578474730083
1253,a_subj(65).s3m7_usuario1,1.8085426545993128,0.38064267552235825,1.2743781845414894,1.4689506517073865,1.7317911015585394,2.220658035390666,2.4493653336378585,0.03548174693056741
1254,a_subj(65).s3m7_usuario10,1.8018753127968241,0.38293198589921934,1.2704307882109613,1.4571057031445076,1.727590415586387,2.1990085083042574,2.4571988116435914,0.03560611916998056
1255,a_subj(65).s3m7_usuario11,1.8088725702782673,0.38787273778601894,1.28496355652801,1.454206418700813,1.7191895922414453,2.2263394918140254,2.4694339931830545,0.036079066654695555
1256,a_subj(65).s3m7_usuario12,1.8057475580081022,0.38289427121630965,1.2789144003276656,1.4623169639863554,1.7308309668158066,2.2156097566442328,2.43712582117151,0.03571549197724509
1257,a_subj(65).s3m7_usuario13,1.8063430233644528,0.3821811491034719,1.2915658760388626,1.4597819671311838,1.7326281925729856,2.2213211247516167,2.44530180620828,0.03553124614006049
1258,a_subj(65).s3m7_usuario14,1.807881558288005,0.38420992091700495,1.2750883335246823,1.456774312240929,1.732419754122069,2.21647303973716,2.4543863927157914,0.03559026390951582
1259,a_subj(65).s3m7_usuario15,1.8027277465117817,0.383239444157484,1.2695870775651472,1.4589360104073361,1.7231420734997438,2.2120306851568574,2.4615532600071504,0.03574922746871847
1260,a_subj(65).s3m7_usuario16,1.8001576809588415,0.38195351454297327,1.267188398131922,1.4635998828444585,1.7218846561400931,2.2078550457215655,2.446754476281976,0.035459465279861664
1261,a_subj(65).s3m7_usuario17,1.7961525225374944,0.3808516328827722,1.2751833804781576,1.4533197305383962,1.7164327716620225,2.2046481853890536,2.4371871412210746,0.03527935714631872
1262,a_subj(65).s3m7_usuario18,1.8001347683540823,0.3797848311084469,1.2711700384539908,1.469827564344146,1.7258564391073539,2.205177990045075,2.450352076684567,0.03529782848161345
1263,a_subj(65).s3m7_usuario2,1.8053867682337161,0.3831473907156791,1.2841712973908135,1.4534045329877439,1.7305315806044579,2.2155783996642087,2.4556502647314886,0.035833551054338636
1264,a_subj(65).s3m7_usuario3,1.803588462869359,0.38251996815288136,1.2697061063858355,1.465373967261803,1.7300138118156627,2.2183337802878973,2.4483553377778815,0.03542004024720038
1265,a_subj(65).s3m7_usuario4,1.8010557137439904,0.3820384287854286,1.2754215379103018,1.4542326026701498,1.7262029778450994,2.2180737273426288,2.4456855449115498,0.035711518663106984
1266,a_subj(65).s3m7_usuario5,1.8006346664223216,0.38036965259093797,1.2736799745086946,1.4627211763119439,1.7289837456945925,2.2084617943703853,2.4470979682786265,0.035620928052065556
1267,a_subj(65).s3m7_usuario6,1.804444385102204,0.3806996267629033,1.286202700547807,1.461121984320556,1.7281262368756343,2.2101305015844503,2.456304580896126,0.03536261648512286
1268,a_subj(65).s3m7_usuario7,1.804238704257388,0.3804344224812241,1.2846679402912955,1.4535540026333016,1.732353449689441,2.209078302605037,2.459813828848661,0.03548312097748953
1269,a_subj(65).s3m7_usuario8,1.8051443990877016,0.38171035325426783,1.260315187522709,1.459158279361471,1.7340836083054043,2.2013327013783672,2.459305150019424,0.03557554983934414
1270,a_subj(65).s3m7_usuario9,1.8069379323531538,0.3797672320985837,1.2708464009765075,1.4649407691210488,1.7304133943984246,2.1968360671819944,2.455993915741802,0.03531961690263468
1271,a_subj(66).s3m7_usuario1,1.7560723913475778,0.2880245834672451,1.3400314576605181,1.5079919598178795,1.7166153656204657,1.9624503145381333,2.3252614739186677,0.025329452353142358
1272,a_subj(66).s3m7_usuario10,1.7498422265413138,0.2920340163115579,1.345088493095417,1.5001460819503896,1.6964265679540367,1.9451922901590357,2.3821640266722652,0.0255125292571457
1273,a_subj(66).s3m7_usuario11,1.7531658853072487,0.2914177246181788,1.3466708973886918,1.4993859488590655,1.708600690586407,1.9577295392270835,2.3600626657192167,0.025784957684708426
1274,a_subj(66).s3m7_usuario12,1.7508465086951719,0.28841768619383934,1.3402947475624443,1.5005586129593407,1.704609055841935,1.9581021103726488,2.341184364965945,0.02531765587176993
1275,a_subj(66).s3m7_usuario13,1.7516963336975415,0.2910840684274564,1.3418047759538054,1.5051279571373621,1.6991714068689596,1.9619246328007631,2.3583005576979854,0.025500345270530612
1276,a_subj(66).s3m7_usuario14,1.7562852867226473,0.28697643837201325,1.3496043211440114,1.5134327832046155,1.7111385013984315,1.9646083244833477,2.327159662598636,0.025256707780658756
1277,a_subj(66).s3m7_usuario15,1.751993239062427,0.28873443991866476,1.351391398788858,1.4997461703274748,1.7173337274843194,1.9599869590048706,2.3356726436158053,0.025265187503018427
1278,a_subj(66).s3m7_usuario16,1.749664037607987,0.2872001941672451,1.3355370004471816,1.500048885222287,1.7118634558672468,1.9520687555735012,2.3278572707988756,0.025387509696449893
1279,a_subj(66).s3m7_usuario17,1.7436872869207132,0.2842134172877754,1.340838800771148,1.5026295221110884,1.6959807498906123,1.9462280783285602,2.319298653212775,0.024844363202956316
1280,a_subj(66).s3m7_usuario18,1.7515025473400012,0.28765104040611983,1.33222771278347,1.5085924740619014,1.6924839667019107,1.9546762943919074,2.3455941086500434,0.025169097858172028
1281,a_subj(66).s3m7_usuario2,1.7462003497641916,0.28423154952046603,1.3503041592122882,1.498356517392376,1.7132408124726242,1.9527948967150723,2.332228810774833,0.025011549036867874
1282,a_subj(66).s3m7_usuario3,1.7539685139924426,0.2903582144111798,1.3450874992372357,1.5052375958306816,1.7045233057753322,1.97005142974036,2.3469108814382267,0.025456986012776517
1283,a_subj(66).s3m7_usuario4,1.7554267153692187,0.2894314066297223,1.3520228823935467,1.5053526256023404,1.7177982889743917,1.9635364056503668,2.330958140596578,0.02548140702440253
1284,a_subj(66).s3m7_usuario5,1.7532063394789466,0.2905405631593109,1.345697149503855,1.5052732802356301,1.6963949057725367,1.9634611698788211,2.3383039866115403,0.025463816259924367
1285,a_subj(66).s3m7_usuario6,1.7530457794750358,0.2898880826870938,1.3445927806410516,1.5066162983341165,1.704729660635457,1.9733767418124037,2.3574989740372025,0.025722841181041445
1286,a_subj(66).s3m7_usuario7,1.748609389953648,0.2924242580860274,1.3412845770899018,1.4979763807991844,1.700933734784038,1.9631573027961033,2.355032718760371,0.02563921568519033
1287,a_subj(66).s3m7_usuario8,1.7455645135200661,0.2877330375134489,1.3375205116488762,1.5082145699385312,1.695894943028719,1.936992428949224,2.325782152252178,0.024946544145105855
1288,a_subj(66).s3m7_usuario9,1.7528457826951631,0.2895259188823931,1.3540366566046063,1.505669805506297,1.7047873899403676,1.95596360537982,2.331489917648899,0.025404300378728484
1289,a_subj(67).s3m7_usuario1,1.3730762409596393,0.1448832337709846,1.0862555422362268,1.282918420990515,1.376822031705959,1.456036355979374,1.6872423507203225,0.0117524417491392
1290,a_subj(67).s3m7_usuario10,1.3707236355401287,0.14478471850121669,1.0731732809553818,1.2795680260892965,1.3760327005437605,1.4595977863807172,1.6779728747550777,0.011875444666644445
1291,a_subj(67).s3m7_usuario11,1.3743682035309506,0.14603828822343123,1.0897375970908068,1.2782128040025318,1.3781672647896368,1.4646413677265788,1.6899604897838618,0.011888509678633896
1292,a_subj(67).s3m7_usuario12,1.3687084254827258,0.1429730957392356,1.0854930308526132,1.2856055430940807,1.3719237735550633,1.4565894775579942,1.6667912005088632,0.011757043224159122
1293,a_subj(67).s3m7_usuario13,1.3727686763353821,0.14153076142396978,1.0834596424101903,1.287361497454093,1.382559975785594,1.4577840799911128,1.6737080008625789,0.011595682557314371
1294,a_subj(67).s3m7_usuario14,1.3705456758078283,0.1417593015595621,1.0698694152401405,1.2928622587128258,1.3777696922798213,1.4542861745335036,1.6594986934950362,0.011834143193193277
1295,a_subj(67).s3m7_usuario15,1.36908149357999,0.14673950635772265,1.0709333753254435,1.281909437210317,1.3767427973450705,1.4585977647844328,1.6645364061246213,0.012010054771458232
1296,a_subj(67).s3m7_usuario16,1.371385287492847,0.14645935589784856,1.0731559574035154,1.2814558570757746,1.37731116138404,1.4594464098067308,1.6680999123445361,0.011942147765415032
1297,a_subj(67).s3m7_usuario17,1.3660533499374679,0.141011794615067,1.0787232709478496,1.2799468966294953,1.3681641626968502,1.4554988575717573,1.6597620357446115,0.011529607173115705
1298,a_subj(67).s3m7_usuario18,1.3678002549787311,0.1463872821228648,1.0667955749734763,1.2831875535935588,1.3659580211442266,1.4539296263815724,1.6716368469592349,0.012020032062024358
1299,a_subj(67).s3m7_usuario2,1.3638356793435722,0.14607819019121457,1.0620269261765245,1.2681826944226817,1.3668586879147657,1.4569731382633633,1.657254450319586,0.012065845263811497
1300,a_subj(67).s3m7_usuario3,1.3680261661479192,0.1479894899843424,1.057660533812898,1.2763203747843113,1.3752014772304693,1.4520062478740585,1.6838939104377322,0.012380569057071753
1301,a_subj(67).s3m7_usuario4,1.3698323783530792,0.14492389776780337,1.0888642344544854,1.28324473607462,1.3695272982485376,1.4550058520103417,1.6671194842654575,0.012072756282916212
1302,a_subj(67).s3m7_usuario5,1.3677346267932702,0.14869633509789443,1.0923083460704015,1.2745409758192918,1.3736426465377949,1.4567604213666094,1.6948304181925995,0.012269230120703873
1303,a_subj(67).s3m7_usuario6,1.3693095917864713,0.14408015789424738,1.0676633862063674,1.2790133120663556,1.3737516173901265,1.4589915069775659,1.6536374141500914,0.012134992856120803
1304,a_subj(67).s3m7_usuario7,1.3703094900958719,0.1446132658155689,1.0823881399016548,1.282870917063023,1.3722865388435557,1.4591139779742803,1.6877545000543308,0.0118342354689349
1305,a_subj(67).s3m7_usuario8,1.3700965412552248,0.1458872091374116,1.0855286472011718,1.2808613998099336,1.3703923019338258,1.460222299186218,1.679884071649244,0.012179257784919411
1306,a_subj(67).s3m7_usuario9,1.3722377755147552,0.14770279028911176,1.0546763088814382,1.27902164253282,1.3773078881792293,1.4638564180592002,1.660743505089432,0.012344996822261122
1307,a_subj(68).s3m7_usuario1,1.6139386271448497,0.15363188325778904,1.3637958465570548,1.4996432750711626,1.5945460709956667,1.721243320857968,1.9438965676595839,0.013341304990068076
1308,a_subj(68).s3m7_usuario10,1.612349281942474,0.1570831172215236,1.341869610813984,1.494299721808069,1.5987417790019165,1.7226333188186214,1.9333258292275308,0.013786241397386887
1309,a_subj(68).s3m7_usuario11,1.612284437410396,0.15656854116945637,1.3557231049287641,1.4980293320429847,1.5977237568448839,1.7142161057169125,1.9486154913966431,0.01355749037220994
1310,a_subj(68).s3m7_usuario12,1.612804375841273,0.15703341602607035,1.3488142241236616,1.500958782971706,1.5945650300811196,1.7163457730583067,1.950633004460371,0.013711459712329888
1311,a_subj(68).s3m7_usuario13,1.6149261653840876,0.15271034710592696,1.3653611791581277,1.495923000612736,1.6010933696002012,1.7181760751857176,1.9329175236399183,0.013474901830870387
1312,a_subj(68).s3m7_usuario14,1.612415378591345,0.15587262231485538,1.3486519222627256,1.4925432929036597,1.6015581530208736,1.7218245789440068,1.9343782633444881,0.013758638805486733
1313,a_subj(68).s3m7_usuario15,1.6084061149221427,0.15260467128042263,1.3532260574623693,1.4943241903860522,1.5989711053500653,1.7010028447310035,1.9308954495988697,0.013432726919043231
1314,a_subj(68).s3m7_usuario16,1.6093461628798347,0.15377873807019837,1.3477647074243255,1.4919699962022526,1.6013483071510142,1.7106727838912337,1.9404569832987741,0.013760773635052423
1315,a_subj(68).s3m7_usuario17,1.6022336605539704,0.15479612592196898,1.3182530710660263,1.489447545908822,1.592095106201939,1.7129370801548687,1.9191184234896277,0.013690762906805922
1316,a_subj(68).s3m7_usuario18,1.6141743167504556,0.15409724775508266,1.3580404388248035,1.4971829350284174,1.603140524968146,1.7136499239663703,1.931361973960106,0.013652096632118046
1317,a_subj(68).s3m7_usuario2,1.6015611601179573,0.1509829854493372,1.3523124948846268,1.4915280359835408,1.5847716172311468,1.6869137489361434,1.9282356108855228,0.01327637744697322
1318,a_subj(68).s3m7_usuario3,1.6105943515210246,0.15242242081430812,1.3402292828829112,1.4951753443420022,1.5960075813659178,1.7153597962887974,1.924292402443051,0.013320709322507427
1319,a_subj(68).s3m7_usuario4,1.6130175836506153,0.15520079509050083,1.3462159917602994,1.5003030423901547,1.5975781991102005,1.717187049396944,1.9356457565549205,0.013441625298304916
1320,a_subj(68).s3m7_usuario5,1.608797564510184,0.15872461260263965,1.3484331728399432,1.4899790988232362,1.5962359165339481,1.7148084098498624,1.9378584967373718,0.013844241436347238
1321,a_subj(68).s3m7_usuario6,1.6118924154286982,0.14724189297010168,1.3579251212132075,1.4972859058043195,1.604855369107999,1.707747310211883,1.8933105092137166,0.012863445134209395
1322,a_subj(68).s3m7_usuario7,1.6140672586090208,0.15701839826588088,1.3666275688069647,1.4930007770753069,1.596493711857072,1.7236429754389417,1.9327918685267769,0.013739435461285148
1323,a_subj(68).s3m7_usuario8,1.6168302337744989,0.1570143251194538,1.3388526775615388,1.4998702921471416,1.6092773570259495,1.7157579347207772,1.9379030135446949,0.01394627711628632
1324,a_subj(68).s3m7_usuario9,1.6144158656632699,0.15206418358126741,1.3653041291664816,1.5028762515194065,1.6024112071755259,1.7125239078233805,1.9375525829878504,0.013197515759534786
1325,a_subj(69).s3m7_usuario1,1.7367842374504168,0.19626298916040674,1.391676980696451,1.5870932720433044,1.753956485654016,1.8787777967320758,2.100616473020704,0.018398478960979747
1326,a_subj(69).s3m7_usuario10,1.735888496703432,0.19398690446701436,1.3900700793508678,1.5858429499326587,1.7523124048283691,1.881685307463533,2.082910063788808,0.01864331257994457
1327,a_subj(69).s3m7_usuario11,1.736500827795363,0.19859756951640123,1.3717691065073905,1.5850428666167942,1.750265549339535,1.8834976600385434,2.0932978429060154,0.01871182729057797
1328,a_subj(69).s3m7_usuario12,1.7333900548799142,0.19780760897780042,1.392440469361653,1.5688205507863051,1.7425114026043924,1.8803588177744353,2.084813876422348,0.018435066118342152
1329,a_subj(69).s3m7_usuario13,1.7369663044510204,0.2013678586223381,1.3921284970302166,1.577598728996962,1.7433513810316534,1.8867422878044868,2.115864609072734,0.019071774242230492
1330,a_subj(69).s3m7_usuario14,1.7358128884033233,0.19428120245049413,1.3986539664169115,1.5908536861812321,1.74457492010103,1.8824383214224665,2.1003981142915222,0.01829172061614435
1331,a_subj(69).s3m7_usuario15,1.7327685362444463,0.19794746530329999,1.3908792507415526,1.5750920298331659,1.7501056764421639,1.8672933519562271,2.0937966002197177,0.018701141436360258
1332,a_subj(69).s3m7_usuario16,1.7343748443202374,0.19991325391078119,1.3887501258177477,1.5761629850116197,1.7444799151455785,1.881592102144737,2.108071628016197,0.01897830164666265
1333,a_subj(69).s3m7_usuario17,1.7313582484490841,0.1976807648228541,1.3830597393875255,1.5799451449305446,1.7412718098426645,1.8784658518700639,2.0827637598027415,0.018668994211104968
1334,a_subj(69).s3m7_usuario18,1.7372717765451937,0.19950237406847066,1.3784764386596038,1.5815518968996045,1.7569874216074834,1.8907226961592463,2.095124038494017,0.018977867284146726
1335,a_subj(69).s3m7_usuario2,1.7313635171286201,0.19421339970895798,1.3842063196541516,1.5731601518050264,1.7461345095954064,1.8811304403849838,2.0751553942410994,0.018515788446133746
1336,a_subj(69).s3m7_usuario3,1.7318139335041256,0.19902025419586175,1.3836434598277771,1.5689319801042423,1.7463488909821105,1.8836949143859556,2.087902481129773,0.018973053753980156
1337,a_subj(69).s3m7_usuario4,1.73990844355347,0.20183183527859452,1.3864513333445365,1.5818484862108333,1.7526675265144847,1.889813705411523,2.131087200183677,0.019202556014920748
1338,a_subj(69).s3m7_usuario5,1.7339390703494535,0.19693449624451262,1.3844080845651188,1.5844031610393579,1.7438731590646337,1.8816246420969067,2.0855248407414297,0.018675876236507065
1339,a_subj(69).s3m7_usuario6,1.7337487720920048,0.20048894289804398,1.3863079250220178,1.5775362154815349,1.7294217060570105,1.8893698279385456,2.0879122869015236,0.019055653852709804
1340,a_subj(69).s3m7_usuario7,1.731773835866361,0.19728000149836725,1.385315312037338,1.5752504884338934,1.7438583341617986,1.870422825179686,2.1034202575166825,0.018521751395655213
1341,a_subj(69).s3m7_usuario8,1.737538825051976,0.2032840156778611,1.3936531907303902,1.5744070879016987,1.747985346581658,1.8984971735993095,2.1063917955893907,0.019015689928167444
1342,a_subj(69).s3m7_usuario9,1.7392572953062213,0.20021622198218145,1.3918108185586864,1.5822051097901488,1.7465167109116337,1.8947572864556543,2.103394316860917,0.018772452368097808
1343,a_subj(70).s3m7_usuario1,1.414916661232297,0.2861084695958563,0.9399649621352466,1.1678853454565734,1.4310531519707015,1.610356623795242,1.9653757422183888,0.025738535546252883
1344,a_subj(70).s3m7_usuario10,1.4151316563096532,0.28333181801622487,0.9379375297570106,1.1623671812523748,1.4271687880115254,1.6007674256388469,1.9670596173883774,0.025451552216244948
1345,a_subj(70).s3m7_usuario11,1.4162823513526392,0.2847260272342986,0.9327749137055443,1.184098816392579,1.4282367344186377,1.6121270772137875,1.9830782792280672,0.025599118195652703
1346,a_subj(70).s3m7_usuario12,1.413941082635433,0.2875006739951103,0.9427071520016417,1.1593903264662961,1.4367075817840567,1.6051938097974676,1.975402447574893,0.025603315145330124
1347,a_subj(70).s3m7_usuario13,1.415786591232252,0.285021560219508,0.9402848038942254,1.1773697146243334,1.4286263306601328,1.5995440023090521,1.97427888805979,0.02537849778426423
1348,a_subj(70).s3m7_usuario14,1.4160963313706836,0.28534867620744503,0.9560276570402716,1.1749430114163835,1.4266007759286041,1.602321364643267,1.9718537501888047,0.0257427917999892
1349,a_subj(70).s3m7_usuario15,1.4117385114121723,0.29023805940919284,0.9325105610758326,1.1586714945277048,1.4238821917933702,1.60702734930372,2.0014216571905323,0.026338933475834898
1350,a_subj(70).s3m7_usuario16,1.4152646297335976,0.28436662292087284,0.942278477942751,1.1661312247029683,1.4309360205224677,1.6077525099025243,1.972592343686588,0.025532054550861383
1351,a_subj(70).s3m7_usuario17,1.4129681878845435,0.2826391101866986,0.953009016737141,1.1695301480927358,1.427398838954887,1.6097202780403568,1.9504622291442273,0.025395726379451693
1352,a_subj(70).s3m7_usuario18,1.4126995406742477,0.2835946961371896,0.9466952186928629,1.1680006196366408,1.437175518470002,1.6034895897175967,1.9601676570472923,0.025423487319685356
1353,a_subj(70).s3m7_usuario2,1.4193646243633915,0.2865997266222298,0.948898586507776,1.193042075515046,1.4262874388653408,1.6065057353414751,1.9751555676276977,0.025828767358460968
1354,a_subj(70).s3m7_usuario3,1.4091850971659847,0.28551970503750146,0.9399836290014817,1.1562637084937806,1.420280286463482,1.591141501460756,1.9638856277609715,0.025499617276336168
1355,a_subj(70).s3m7_usuario4,1.4168032158079895,0.2867869984248732,0.9334158862765586,1.1723544073844452,1.4307987650226384,1.602326185267827,1.964366182493355,0.025638802292756807
1356,a_subj(70).s3m7_usuario5,1.4164060216788492,0.288665014919064,0.9247491379611615,1.1722480868144616,1.4288864995394563,1.6015215880394709,1.9793348709307992,0.025844996820188076
1357,a_subj(70).s3m7_usuario6,1.4128762645619697,0.28336808993957396,0.9512774432831568,1.1730969851535722,1.428540029414847,1.6162828572227612,1.968391190665801,0.02544142205856074
1358,a_subj(70).s3m7_usuario7,1.4135189210589627,0.28561182342370667,0.949388708505564,1.1680408341621686,1.4205033089643715,1.6028418591412803,1.9854969115558385,0.02567545653701587
1359,a_subj(70).s3m7_usuario8,1.4139302766908728,0.28806942792785284,0.9569473318454023,1.159519242478408,1.4245414553723494,1.5998774098424922,1.9805792613979447,0.025754987857980867
1360,a_subj(70).s3m7_usuario9,1.4176453376965932,0.2915361635211827,0.9324606907287007,1.1606077749104708,1.4309920011324337,1.6108328806353058,1.980075358431707,0.025940542954351588
1361,a_subj(71).s3m7_usuario1,1.513386565771089,0.2545761504813505,1.200038257541162,1.3780577105458656,1.4459038058652722,1.530634845576377,2.2485388581289794,0.014183021892333622
1362,a_subj(71).s3m7_usuario10,1.5092286734497273,0.2508713642338052,1.1793500082586432,1.378991969110464,1.444886322120475,1.5297923746505155,2.242335484651879,0.0141795656157797
1363,a_subj(71).s3m7_usuario11,1.5130556833071718,0.25604058894723125,1.1893538086521995,1.3784446753710546,1.4426672905401687,1.5424569623783222,2.252501106531733,0.014149774848959426
1364,a_subj(71).s3m7_usuario12,1.5140184411663566,0.2577687631354142,1.1923357328936603,1.373443030916132,1.4456591144574067,1.5349493203216047,2.270856451939711,0.014540521201079676
1365,a_subj(71).s3m7_usuario13,1.5085487898027325,0.25285472219532384,1.1969782005556016,1.3702428304603862,1.4441302240322988,1.5356859395191333,2.249059463261218,0.014214222165022166
1366,a_subj(71).s3m7_usuario14,1.5128835680955572,0.25125864009469734,1.1711085409197182,1.3804590709111002,1.450031344236956,1.5355152699596633,2.2262198931213244,0.014394421337344846
1367,a_subj(71).s3m7_usuario15,1.507196863305085,0.25483960692782853,1.182387369436504,1.373289468409278,1.4435448719095108,1.5284332630144541,2.2567800677056042,0.014008790066874688
1368,a_subj(71).s3m7_usuario16,1.5098333046821302,0.25150509688382156,1.1920263933507163,1.3754211227148023,1.4464651294387978,1.543772602436304,2.2276935889694274,0.014392972152597805
1369,a_subj(71).s3m7_usuario17,1.5158068840545087,0.255684486506128,1.202058319513039,1.3712463837991185,1.4484157362335675,1.5460788908089382,2.248100645223167,0.014335384803292097
1370,a_subj(71).s3m7_usuario18,1.5145718479448513,0.2536049157712842,1.178300817231526,1.3819213483064774,1.4448142366103685,1.5406677939338804,2.2348314351288807,0.014007026670865255
1371,a_subj(71).s3m7_usuario2,1.5122426879410953,0.25097348839812783,1.2072480986344392,1.3816881492684778,1.4451672828622786,1.523604022303469,2.2468126453998547,0.013648905944411838
1372,a_subj(71).s3m7_usuario3,1.5116554441328791,0.25480392438926336,1.1808595331199512,1.3821698897701176,1.4463774702262207,1.5329863751387276,2.2423915077390686,0.014288867926637866
1373,a_subj(71).s3m7_usuario4,1.5135529859283572,0.2515064639518609,1.190980254104958,1.3836647239780735,1.4482157374298865,1.5396952405332829,2.2503064164640905,0.014383021310973831
1374,a_subj(71).s3m7_usuario5,1.511508814951982,0.2513461458893973,1.1796497292767942,1.3851423492585457,1.4469864396474224,1.5295446842039355,2.2379572435482262,0.01415835750891194
1375,a_subj(71).s3m7_usuario6,1.5088974272830837,0.25070498899529603,1.1673376167022438,1.376047605568815,1.4437460949639807,1.5341093490049205,2.205953841038064,0.014292708740581962
1376,a_subj(71).s3m7_usuario7,1.512766824763161,0.25764612451866997,1.1932228831683491,1.3775122217356013,1.4499581010663847,1.53720000342962,2.2497825605373087,0.0144763379772541
1377,a_subj(71).s3m7_usuario8,1.5098115346505938,0.25897647607912944,1.1649685215409011,1.3675392141889984,1.442997298577208,1.5356237692903738,2.2513851667684874,0.014480055604444028
1378,a_subj(71).s3m7_usuario9,1.5121106836785954,0.25471464421797124,1.1818354352673315,1.3753397079105532,1.4463361498410863,1.5346919380536796,2.2392939055804684,0.014369753723749004
1379,a_subj(72).s3m7_usuario1,2.0232539976471364,0.49892770134477127,1.383399774157929,1.5608925854077373,1.9254774818330267,2.544614350778942,2.933049228936426,0.045243338685494947
1380,a_subj(72).s3m7_usuario10,2.020631630027969,0.4928442174268441,1.3780918555866062,1.567151142088958,1.937469537994213,2.5352219095490494,2.9043740525695236,0.04509344541447279
1381,a_subj(72).s3m7_usuario11,2.020435328518222,0.4996187796393282,1.3797326882096754,1.5494049979563878,1.943801911709001,2.557276859721717,2.9111376096710733,0.045437083873601805
1382,a_subj(72).s3m7_usuario12,2.018343800956616,0.49565174381982785,1.385003322067976,1.5594449937169328,1.9254722452413418,2.5447020582697193,2.886938151552547,0.044960835955190154
1383,a_subj(72).s3m7_usuario13,2.0193883512590243,0.4968174553608393,1.3820134355892286,1.5576221558187564,1.9308262165383445,2.5455763114634244,2.9475376485419265,0.04507024109801294
1384,a_subj(72).s3m7_usuario14,2.0224778078755823,0.49804197550181145,1.387542061876333,1.5560102495509567,1.9251643375843235,2.545051614164465,2.9205538441855903,0.045507640641848576
1385,a_subj(72).s3m7_usuario15,2.0248735947116,0.49959094656408287,1.387234074175337,1.5591355785607883,1.9342547100062268,2.534446440168614,2.9407570928512725,0.04530600723639235
1386,a_subj(72).s3m7_usuario16,2.020296221494078,0.49352929254873484,1.3885581990840576,1.561908504446426,1.9286948991573098,2.529751015112362,2.9118979544876735,0.04478380224651547
1387,a_subj(72).s3m7_usuario17,2.019498128498183,0.495584476998473,1.386702288670791,1.5620035785500177,1.925742139092605,2.531556672493442,2.905164311810393,0.045148298575432566
1388,a_subj(72).s3m7_usuario18,2.0193682077072768,0.49403510254984495,1.3848178086626495,1.5566513073479629,1.939858470789991,2.54603394181393,2.886088485414635,0.045140500601291246
1389,a_subj(72).s3m7_usuario2,2.0163706678250466,0.49822579390337185,1.3778748832721082,1.5514603250824333,1.9318728590644132,2.531732550381046,2.9389037313032915,0.04528874688484762
1390,a_subj(72).s3m7_usuario3,2.0186766013894197,0.496576847969255,1.383716123271558,1.5607119026619982,1.9280354636949184,2.5349801946458066,2.949497351879334,0.04507896315920105
1391,a_subj(72).s3m7_usuario4,2.0193862791960924,0.49351278925859204,1.3824943795110296,1.5610263156308675,1.933145861444074,2.5244969379019118,2.9348914587343544,0.04475829856342184
1392,a_subj(72).s3m7_usuario5,2.022019216703172,0.49479005074230564,1.3818002780049756,1.5615158050687876,1.9325674944427762,2.521972579799794,2.910429575959529,0.0450644022226897
1393,a_subj(72).s3m7_usuario6,2.021511481396945,0.493979368645101,1.3851371312003926,1.5591861088930412,1.936318550457099,2.538019573410399,2.941567285677391,0.044757498969950696
1394,a_subj(72).s3m7_usuario7,2.018484352891266,0.49968819375546625,1.3693633200681254,1.5574730727073631,1.9172324791874429,2.540114090858111,2.921602413105812,0.04563147262611005
1395,a_subj(72).s3m7_usuario8,2.0221855623374876,0.49309738004300835,1.3841368659300557,1.5618278118700057,1.9359632123495065,2.545203067696226,2.9052486016032777,0.04487175318573479
1396,a_subj(72).s3m7_usuario9,2.0221596506774633,0.4950122928445264,1.3795171123854586,1.5578813664827607,1.9272531602520346,2.5349583925707075,2.9244837306302154,0.045155492836133515
1397,a_subj(73).s3m7_usuario1,2.035891140903233,0.36563224506312103,1.517631072783511,1.696277978067241,1.9600578251726581,2.3706417494556375,2.6603741787750677,0.03502103943196775
1398,a_subj(73).s3m7_usuario10,2.0382311636139905,0.36260227260290284,1.5233484945796167,1.711485312571451,1.9528719508473051,2.381130385009019,2.6407191168873254,0.03466261584976276
