round user time_start time_end time_php time_js
5 usuario8 1462282692.07 1462282673.45 -18617.9001331 5302
5 usuario6 1462282692.32 1462282670.67 -21649.600029 2381
5 usuario10 1462282692.5 1462282672.94 -19562.0999336 4864
5 usuario5 1462282691.5 1462282680.17 -11338.7999535 12653
5 usuario16 1462282691.64 1462282669.61 -22032.4001312 1807
5 usuario13 1462282692.4 1462282673.86 -18534.3999863 5710
5 usuario7 1462282691.89 1462282691.85 -35.7999801636 23934
5 usuario3 1462282692.11 1462282680.78 -11334.7001076 12232
5 usuario9 1462282691.82 1462282677.18 -14639.0001774 8634
5 usuario12 1462282691.51 1462282678.13 -13380.4001808 10340
6 usuario14 1462282712.17 1462282703.89 -8282.19985962 10551
6 usuario1 1462282711.63 1462282703.38 -8245.39995193 10646
6 usuario11 1462282711.99 1462282695.5 -16486.9999886 1979
6 usuario2 1462282712.5 1462282695.65 -16849.2999077 2603
6 usuario15 1462282711.99 1462282702.71 -9281.39996529 9885
6 usuario4 1462282711.78 1462282701.47 -10302.4997711 8647
6 usuario8 1462282711.68 1462282697.21 -14464.5998478 4091
6 usuario6 1462282712.17 1462282695.67 -16503.4999847 2295
6 usuario10 1462282712.51 1462282701.16 -11352.2000313 7575
6 usuario5 1462282712.36 1462282693.84 -18514.9998665 1279
6 usuario16 1462282711.54 1462282703.16 -8380.59997559 10404
6 usuario13 1462282712.43 1462282700.06 -12376.6000271 6514
6 usuario7 1462282712.17 1462282712.13 -38.6002063751 19155
6 usuario3 1462282711.86 1462282701.54 -10321.7999935 8374
6 usuario9 1462282711.77 1462282702.47 -9302.29997635 9591
6 usuario12 1462282711.57 1462282695.09 -16472.1000195 2532
7 usuario14 1462282732.17 1462282726.99 -5177.50000954 13767
7 usuario1 1462282732.24 1462282717.84 -14402.6999474 5153
7 usuario11 1462282732.53 1462282715.01 -17523.3001709 1965
7 usuario2 1462282731.91 1462282716.21 -15695.6000328 2620
7 usuario15 1462282731.95 1462282719.58 -12371.0000515 6514
7 usuario4 1462282732.39 1462282722.07 -10316.9999123 9238
7 usuario8 1462282731.89 1462282719.54 -12345.2999592 6812
7 usuario6 1462282731.64 1462282716.04 -15595.7000256 2811
7 usuario10 1462282732.02 1462282717.49 -14531.3999653 3926
7 usuario5 1462282732.11 1462282721.78 -10329.6999931 8371
7 usuario16 1462282732.43 1462282718.67 -13766.0000324 6032
7 usuario13 1462282731.71 1462282716.15 -15564.800024 2661
7 usuario7 1462282732.53 1462282732.49 -37.5998020172 19254
7 usuario3 1462282731.85 1462282720.53 -11326.6000748 7606
7 usuario9 1462282732.6 1462282727.41 -5195.30010223 14406
7 usuario12 1462282731.94 1462282715.47 -16470.7999229 2850
8 usuario14 1462282753.55 1462282753.52 -28.3999443054 20297
8 usuario1 1462282752.99 1462282739.61 -13384.7000599 6308
8 usuario11 1462282753.49 1462282737.0 -16487.0998859 3414
8 usuario2 1462282753.17 1462282734.33 -18844.5000648 1336
8 usuario15 1462282753.16 1462282751.05 -2105.20005226 18049
8 usuario4 1462282753.14 1462282737.72 -15429.3000698 4277
8 usuario8 1462282753.58 1462282737.1 -16481.1999798 4152
8 usuario6 1462282752.66 1462282738.21 -14447.799921 5515
8 usuario10 1462282752.97 1462282738.55 -14423.3999252 5470
8 usuario5 1462282753.23 1462282739.82 -13409.6000195 6650
8 usuario16 1462282753.02 1462282739.41 -13613.8000488 5848
8 usuario13 1462282752.81 1462282735.27 -17535.3000164 2507
8 usuario7 1462282753.65 1462282744.36 -9288.70010376 10736
8 usuario3 1462282753.03 1462282745.8 -7231.69994354 12889
8 usuario9 1462282753.1 1462282742.76 -10341.9001102 9101
8 usuario12 1462282752.9 1462282734.34 -18554.1000366 1352
9 usuario14 1462282778.2 1462282763.76 -14435.500145 9130
9 usuario1 1462282777.98 1462282758.45 -19528.4998417 4399
9 usuario11 1462282777.8 1462282760.26 -17538.6998653 5686
9 usuario2 1462282778.55 1462282759.73 -18824.1999149 5469
9 usuario15 1462282777.85 1462282764.38 -13464.9000168 10166
9 usuario4 1462282778.46 1462282762.0 -16459.3999386 7799
9 usuario8 1462282778.18 1462282765.83 -12347.700119 11169
9 usuario6 1462282777.77 1462282766.41 -11359.400034 12694
9 usuario10 1462282778.72 1462282759.17 -19551.6998768 5146
9 usuario5 1462282778.44 1462282778.41 -38.1999015808 24121
9 usuario16 1462282778.73 1462282765.11 -13620.4001904 11001
9 usuario13 1462282778.3 1462282758.75 -19555.4001331 4888
9 usuario7 1462282778.73 1462282768.41 -10314.6998882 13711
9 usuario3 1462282778.68 1462282762.19 -16488.0001545 8105
9 usuario9 1462282777.72 1462282765.3 -12416.8000221 11142
9 usuario12 1462282778.04 1462282757.47 -20566.2000179 3525
10 usuario14 1462282796.01 1462282787.75 -8265.10000229 8489
10 usuario1 1462282796.02 1462282781.56 -14460.5000019 2533
10 usuario11 1462282796.61 1462282780.13 -16481.400013 1273
10 usuario2 1462282796.29 1462282785.82 -10473.0000496 6181
10 usuario15 1462282795.97 1462282785.65 -10317.6000118 6751
10 usuario4 1462282795.91 1462282792.77 -3138.40007782 13259
10 usuario8 1462282796.25 1462282783.88 -12374.1998672 4636
10 usuario6 1462282796.73 1462282784.32 -12409.1000557 5490
10 usuario10 1462282795.87 1462282792.73 -3138.79990578 12950
10 usuario5 1462282795.88 1462282795.85 -32.7999591827 16321
10 usuario16 1462282796.02 1462282785.53 -10494.0998554 5722
10 usuario13 1462282796.61 1462282782.19 -14422.1000671 2830
10 usuario7 1462282795.95 1462282788.72 -7233.40010643 8935
10 usuario3 1462282796.48 1462282783.05 -13431.2000275 3314
10 usuario9 1462282796.37 1462282782.69 -13674.8001575 3920
10 usuario12 1462282796.24 1462282782.85 -13384.1998577 3762
11 usuario14 1462282812.61 1462282808.45 -4157.99999237 11381
11 usuario1 1462282812.72 1462282799.34 -13376.1000633 2270
11 usuario11 1462282811.97 1462282799.57 -12402.1000862 1880
11 usuario2 1462282811.92 1462282806.66 -5256.70003891 9289
11 usuario15 1462282812.35 1462282802.04 -10313.4999275 5012
11 usuario4 1462282812.64 1462282799.25 -13389.6000385 2293
11 usuario8 1462282812.81 1462282806.6 -6208.09984207 9299
11 usuario6 1462282812.54 1462282807.32 -5225.69990158 9527
11 usuario10 1462282811.92 1462282809.82 -2099.69997406 12893
11 usuario5 1462282812.68 1462282811.6 -1079.30016518 14625
11 usuario16 1462282812.56 1462282801.02 -11535.3000164 3919
11 usuario13 1462282812.72 1462282799.32 -13402.6999474 1653
11 usuario7 1462282811.81 1462282810.73 -1081.00008965 13720
11 usuario3 1462282812.14 1462282801.84 -10302.9999733 4317
11 usuario9 1462282812.17 1462282812.14 -35.0000858307 14701
11 usuario12 1462282812.39 1462282801.06 -11337.400198 3763
12 usuario14 1462282839.86 1462282839.83 -30.699968338 26163
12 usuario1 1462282839.55 1462282816.94 -22609.1001034 3171
12 usuario11 1462282839.6 1462282815.86 -23736.5000248 2844
12 usuario2 1462282839.81 1462282815.63 -24184.2000484 2615
12 usuario15 1462282839.46 1462282820.93 -18532.4001312 7520
12 usuario4 1462282839.0 1462282815.37 -23637.7999783 1676
12 usuario8 1462282839.49 1462282817.91 -21579.6999931 4052
12 usuario6 1462282838.89 1462282821.35 -17532.5000286 7752
12 usuario10 1462282839.33 1462282819.79 -19545.0999737 6810
12 usuario5 1462282839.14 1462282818.55 -20589.099884 4816
12 usuario16 1462282839.12 1462282819.12 -19999.3000031 5482
12 usuario13 1462282839.71 1462282815.01 -24695.6000328 1240
12 usuario7 1462282839.12 1462282824.7 -14422.1999645 11834
12 usuario3 1462282839.26 1462282815.53 -23724.1001129 2333
12 usuario9 1462282839.83 1462282820.16 -19674.7999191 6875
12 usuario12 1462282838.94 1462282815.29 -23648.2999325 1842
13 usuario14 1462282855.05 1462282847.8 -7245.00012398 6862
13 usuario1 1462282855.64 1462282843.28 -12366.699934 2679
13 usuario11 1462282855.54 1462282843.13 -12403.3000469 2480
13 usuario2 1462282855.62 1462282846.2 -9417.29998589 5241
13 usuario15 1462282855.79 1462282848.55 -7235.80002785 8036
13 usuario4 1462282855.73 1462282844.39 -11337.4998569 4343
13 usuario8 1462282855.83 1462282845.52 -10313.8000965 4979
13 usuario6 1462282855.73 1462282853.61 -2112.80012131 13634
13 usuario10 1462282855.74 1462282845.42 -10312.9999638 5035
13 usuario5 1462282855.75 1462282847.48 -8263.60011101 7294
13 usuario16 1462282855.67 1462282855.63 -43.9999103546 15454
13 usuario13 1462282855.84 1462282843.48 -12363.3000851 2711
13 usuario7 1462282855.29 1462282854.21 -1079.20002937 14031
13 usuario3 1462282854.97 1462282844.66 -10309.7999096 4353
13 usuario9 1462282855.29 1462282845.98 -9305.99999428 5094
13 usuario12 1462282855.51 1462282842.12 -13393.599987 2138
14 usuario14 1462282868.29 1462282865.15 -3138.29994202 9052
14 usuario1 1462282868.48 1462282859.18 -9293.50018501 2487
14 usuario11 1462282867.95 1462282858.64 -9307.79981613 2049
14 usuario2 1462282868.63 1462282859.19 -9431.29992485 2495
14 usuario15 1462282868.62 1462282860.36 -8262.19987869 3521
14 usuario4 1462282868.1 1462282863.95 -4149.3999958 7163
14 usuario8 1462282868.76 1462282863.58 -5179.00013924 6697
14 usuario6 1462282868.03 1462282861.78 -6243.90006065 4992
14 usuario10 1462282868.41 1462282862.19 -6218.60003471 5391
14 usuario5 1462282868.67 1462282859.31 -9357.10000992 2510
14 usuario16 1462282868.11 1462282858.67 -9437.5 1935
14 usuario13 1462282868.21 1462282859.94 -8271.19994164 3046
14 usuario7 1462282868.82 1462282868.79 -32.0000648499 12447
14 usuario3 1462282868.9 1462282859.48 -9415.60006142 3455
14 usuario9 1462282868.32 1462282862.1 -6222.20015526 5753
14 usuario12 1462282868.45 1462282858.13 -10318.0999756 1559
15 usuario14 1462282894.34 1462282880.94 -13393.6998844 11596
15 usuario1 1462282894.34 1462282877.79 -16548.9001274 8261
15 usuario11 1462282894.94 1462282871.28 -23661.2999439 1255
15 usuario2 1462282894.85 1462282873.94 -20911.1001492 4232
15 usuario15 1462282894.56 1462282877.08 -17484.5001698 7398
15 usuario4 1462282894.42 1462282871.81 -22604.7999859 2658
15 usuario8 1462282894.84 1462282875.3 -19538.8000011 5490
15 usuario6 1462282895.04 1462282872.27 -22764.7998333 3185
15 usuario10 1462282894.3 1462282878.86 -15448.3001232 9398
15 usuario5 1462282894.43 1462282894.4 -28.5999774933 24683
15 usuario16 1462282894.21 1462282875.39 -18822.1998215 6197
15 usuario13 1462282894.84 1462282874.22 -20617.5999641 4950
15 usuario7 1462282894.42 1462282874.84 -19573.5998154 4943
15 usuario3 1462282894.42 1462282872.66 -21758.3999634 2708
15 usuario9 1462282894.41 1462282876.62 -17786.4999771 7249
15 usuario12 1462282894.96 1462282872.34 -22613.5001183 2848
16 usuario14 1462282916.6 1462282909.36 -7239.50004578 13969
16 usuario1 1462282916.31 1462282899.84 -16469.8998928 4444
16 usuario11 1462282916.92 1462282897.37 -19547.1999645 1383
16 usuario2 1462282916.3 1462282898.45 -17848.3998775 2526
16 usuario15 1462282916.41 1462282900.95 -15456.7000866 5337
16 usuario4 1462282916.8 1462282902.39 -14410.8998775 6919
16 usuario8 1462282916.11 1462282898.58 -17524.600029 2688
16 usuario6 1462282917.03 1462282901.55 -15478.399992 5459
16 usuario10 1462282916.95 1462282902.52 -14429.6000004 7161
16 usuario5 1462282916.13 1462282900.69 -15440.500021 5176
16 usuario16 1462282916.12 1462282907.75 -8378.60012054 12454
16 usuario13 1462282916.41 1462282904.05 -12367.8998947 8149
16 usuario7 1462282916.25 1462282916.22 -31.8999290466 20750
16 usuario3 1462282916.7 1462282897.12 -19584.6998692 1646
16 usuario9 1462282916.33 1462282898.68 -17651.2999535 3222
16 usuario12 1462282916.48 1462282897.93 -18548.0999947 1917
17 usuario14 1462282933.03 1462282932.99 -36.2000465393 15336
17 usuario1 1462282932.26 1462282921.94 -10322.799921 4583
17 usuario11 1462282933.02 1462282920.64 -12375.4000664 2663
17 usuario2 1462282932.43 1462282919.86 -12573.8999844 2432
17 usuario15 1462282932.55 1462282923.13 -9421.90003395 5664
17 usuario4 1462282932.38 1462282924.13 -8258.20016861 6269
17 usuario8 1462282932.55 1462282920.99 -11566.2000179 3832
17 usuario6 1462282932.33 1462282928.17 -4161.5998745 10080
17 usuario10 1462282932.33 1462282930.21 -2123.6000061 12204
17 usuario5 1462282932.32 1462282920.98 -11338.7000561 3792
17 usuario16 1462282932.24 1462282920.73 -11507.5001717 3519
17 usuario13 1462282932.48 1462282921.01 -11469.3000317 3545
17 usuario7 1462282933.01 1462282930.89 -2122.30014801 13548
17 usuario3 1462282932.24 1462282919.87 -12367.7000999 2123
17 usuario9 1462282932.75 1462282922.38 -10368.2999611 4994
17 usuario12 1462282932.52 1462282919.13 -13391.4999962 1599
18 usuario14 1462282948.3 1462282943.12 -5178.40003967 9000
18 usuario1 1462282949.13 1462282936.77 -12360.5000973 3456
18 usuario11 1462282948.9 1462282939.62 -9284.79981422 5549
18 usuario2 1462282948.17 1462282942.93 -5242.89989471 9416
18 usuario15 1462282948.84 1462282939.5 -9330.80005646 5880
18 usuario4 1462282948.83 1462282939.54 -9286.20004654 6105
18 usuario8 1462282948.87 1462282936.5 -12363.5001183 2899
18 usuario6 1462282949.18 1462282942.94 -6233.19983482 9558
18 usuario10 1462282948.64 1462282948.61 -33.9000225067 15222
18 usuario5 1462282948.9 1462282940.64 -8258.69989395 7265
18 usuario16 1462282949.15 1462282935.53 -13618.7999249 2209
18 usuario13 1462282948.6 1462282937.22 -11372.699976 3625
18 usuario7 1462282949.13 1462282942.93 -6207.7999115 8862
18 usuario3 1462282948.56 1462282935.16 -13398.8001347 1862
18 usuario9 1462282948.87 1462282941.61 -7259.79995728 7717
18 usuario12 1462282948.31 1462282935.94 -12369.1000938 2372
19 usuario14 1462282963.52 1462282963.49 -29.1001796722 14118
19 usuario1 1462282963.66 1462282952.32 -11337.5999928 2141
19 usuario11 1462282964.1 1462282952.74 -11353.700161 2766
19 usuario2 1462282963.9 1462282951.31 -12584.5999718 2038
19 usuario15 1462282963.89 1462282957.63 -6254.79984283 7744
19 usuario4 1462282963.41 1462282953.11 -10302.1998405 3222
19 usuario8 1462282963.38 1462282952.04 -11339.400053 2122
19 usuario6 1462282963.89 1462282953.54 -10350.399971 3307
19 usuario10 1462282963.46 1462282959.29 -4170.19987106 9557
19 usuario5 1462282964.09 1462282954.8 -9288.69986534 4853
19 usuario16 1462282963.97 1462282953.48 -10494.8000908 3238
19 usuario13 1462282963.86 1462282951.48 -12376.4998913 1833
19 usuario7 1462282963.62 1462282953.31 -10318.800211 3127
19 usuario3 1462282963.72 1462282951.32 -12402.6999474 1709
19 usuario9 1462282963.79 1462282954.24 -9550.80008507 4310
19 usuario12 1462282963.6 1462282951.23 -12366.8000698 1864
20 usuario14 1462282979.15 1462282974.99 -4161.99994087 10392
20 usuario1 1462282978.71 1462282967.35 -11365.6001091 2637
20 usuario11 1462282979.14 1462282967.8 -11332.5998783 2659
20 usuario2 1462282979.13 1462282968.7 -10430.4001331 3720
20 usuario15 1462282979.02 1462282971.79 -7230.59988022 6818
20 usuario4 1462282979.25 1462282967.81 -11432.5997829 3350
20 usuario8 1462282979.0 1462282968.69 -10302.5000095 4265
20 usuario6 1462282978.99 1462282971.74 -7241.69993401 6790
20 usuario10 1462282978.38 1462282974.22 -4161.60011292 9715
20 usuario5 1462282979.21 1462282970.97 -8240.6001091 5800
20 usuario16 1462282978.64 1462282968.16 -10477.2000313 3109
20 usuario13 1462282978.5 1462282974.35 -4142.50016212 9409
20 usuario7 1462282978.42 1462282978.4 -21.4002132416 13691
20 usuario3 1462282978.65 1462282972.43 -6216.00008011 7653
20 usuario9 1462282979.23 1462282967.86 -11365.0000095 3014
20 usuario12 1462282978.29 1462282966.94 -11349.6999741 2295
21 usuario14 1462282995.35 1462282995.31 -35.8998775482 15102
21 usuario1 1462282995.79 1462282982.42 -13377.3999214 2645
21 usuario11 1462282995.84 1462282984.51 -11332.9999447 4318
21 usuario2 1462282995.3 1462282982.74 -12561.7001057 2490
21 usuario15 1462282995.77 1462282984.44 -11336.9998932 4369
21 usuario4 1462282996.05 1462282988.82 -7226.30000114 8419
21 usuario8 1462282995.43 1462282983.07 -12359.1001034 3023
21 usuario6 1462282995.42 1462282991.26 -4168.80011559 11211
21 usuario10 1462282995.75 1462282987.49 -8263.79990578 8049
21 usuario5 1462282995.8 1462282987.53 -8262.19987869 7262
21 usuario16 1462282995.47 1462282984.97 -10500.0 5247
21 usuario13 1462282996.01 1462282983.63 -12378.7000179 4084
21 usuario7 1462282995.58 1462282986.28 -9301.50008202 6779
21 usuario3 1462282995.69 1462282983.32 -12371.0000515 3618
21 usuario9 1462282995.76 1462282983.37 -12390.3000355 3093
21 usuario12 1462282996.1 1462282984.76 -11330.1999569 5400
22 usuario14 1462283022.68 1462283008.21 -14468.8000679 11784
22 usuario1 1462283023.11 1462283001.53 -21585.2999687 4675
22 usuario11 1462283022.83 1462283000.21 -22618.7000275 3326
22 usuario2 1462283022.79 1462283006.04 -16743.8001633 9626
22 usuario15 1462283022.47 1462283000.82 -21647.300005 3995
22 usuario4 1462283022.69 1462283003.14 -19547.0001698 6034
22 usuario8 1462283023.11 1462283002.55 -20553.9999008 6067
22 usuario6 1462283022.64 1462283022.61 -30.9000015259 26126
22 usuario10 1462283022.74 1462283011.4 -11340.8999443 14568
22 usuario5 1462283022.43 1462283007.0 -15431.7998886 10140
22 usuario16 1462283022.64 1462283000.77 -21875.5002022 4217
22 usuario13 1462283023.28 1462283003.73 -19549.4000912 6657
22 usuario7 1462283022.96 1462283004.38 -18580.3000927 7739
22 usuario3 1462283023.13 1462282999.47 -23663.4001732 2728
22 usuario9 1462283022.95 1462283003.11 -19845.6001282 6250
22 usuario12 1462283023.09 1462283001.48 -21603.9001942 4336
23 usuario14 1462283047.4 1462283047.36 -36.1998081207 23625
23 usuario1 1462283046.79 1462283027.25 -19535.0999832 3090
23 usuario11 1462283047.03 1462283027.49 -19538.5000706 3607
23 usuario2 1462283046.7 1462283032.04 -14656.3999653 8173
23 usuario15 1462283046.86 1462283026.28 -20577.1999359 2762
23 usuario4 1462283047.31 1462283029.85 -17467.1998024 6108
23 usuario8 1462283047.02 1462283026.39 -20635.2000237 2228
23 usuario6 1462283046.53 1462283044.43 -2103.99985313 20696
23 usuario10 1462283047.11 1462283031.66 -15444.2999363 7868
23 usuario5 1462283046.42 1462283028.84 -17583.6000443 5349
23 usuario16 1462283046.51 1462283027.68 -18834.5000744 3954
23 usuario13 1462283046.56 1462283033.12 -13443.2001114 8784
23 usuario7 1462283046.83 1462283031.4 -15432.6000214 7381
23 usuario3 1462283046.6 1462283029.1 -17503.2999516 4919
23 usuario9 1462283046.86 1462283031.37 -15494.2998886 7360
23 usuario12 1462283046.83 1462283027.22 -19607.5999737 3066
24 usuario14 1462283063.25 1462283063.22 -28.4998416901 14737
24 usuario1 1462283062.95 1462283054.69 -8253.90005112 6822
24 usuario11 1462283063.19 1462283050.83 -12357.8999043 2744
24 usuario2 1462283063.34 1462283055.99 -7348.59991074 8195
24 usuario15 1462283063.24 1462283053.96 -9283.20002556 6048
24 usuario4 1462283063.26 1462283053.98 -9280.99989891 5616
24 usuario8 1462283063.03 1462283054.78 -8249.40013885 6699
24 usuario6 1462283062.84 1462283059.7 -3131.59990311 12113
24 usuario10 1462283063.14 1462283061.02 -2115.20004272 12860
24 usuario5 1462283062.72 1462283050.37 -12357.7001095 2893
24 usuario16 1462283062.6 1462283057.34 -5255.30004501 9713
24 usuario13 1462283063.45 1462283052.09 -11357.2001457 4475
24 usuario7 1462283063.17 1462283050.79 -12386.8000507 2907
24 usuario3 1462283062.53 1462283050.17 -12358.5000038 2518
24 usuario9 1462283062.66 1462283050.25 -12408.2000256 2334
24 usuario12 1462283062.61 1462283050.25 -12363.699913 2366
25 usuario14 1462283077.5 1462283077.47 -26.200056076 13144
25 usuario1 1462283077.29 1462283066.89 -10391.9000626 2894
25 usuario11 1462283077.11 1462283065.71 -11396.0001469 1473
25 usuario2 1462283077.25 1462283069.9 -7346.30012512 5482
25 usuario15 1462283076.99 1462283068.72 -8274.60002899 4422
25 usuario4 1462283076.85 1462283068.59 -8257.999897 4271
25 usuario8 1462283076.79 1462283067.5 -9284.69991684 3420
25 usuario6 1462283077.34 1462283072.14 -5193.89986992 8251
25 usuario10 1462283077.2 1462283070.97 -6220.70002556 6780
25 usuario5 1462283076.69 1462283066.37 -10325.8001804 2591
25 usuario16 1462283077.27 1462283065.76 -11509.9999905 2084
25 usuario13 1462283076.75 1462283067.48 -9267.60005951 2982
25 usuario7 1462283076.91 1462283070.69 -6219.09999847 6462
25 usuario3 1462283077.44 1462283066.1 -11344.399929 2512
25 usuario9 1462283077.31 1462283065.85 -11453.1998634 2051
25 usuario12 1462283077.26 1462283065.85 -11409.7998142 2185
26 usuario14 1462283088.26 1462283086.16 -2103.89995575 7577
26 usuario1 1462283087.61 1462283080.39 -7222.8000164 1994
26 usuario11 1462283087.73 1462283079.47 -8264.00017738 1307
26 usuario2 1462283087.81 1462283081.48 -6327.19993591 3151
26 usuario15 1462283088.46 1462283082.25 -6207.9000473 4214
26 usuario4 1462283088.27 1462283081.04 -7223.59991074 3144
26 usuario8 1462283087.64 1462283080.33 -7305.00006676 2492
26 usuario6 1462283087.98 1462283085.87 -2107.89990425 7467
26 usuario10 1462283088.09 1462283085.98 -2115.00000954 7721
26 usuario5 1462283088.18 1462283088.15 -26.7000198364 10402
26 usuario16 1462283088.04 1462283080.69 -7345.49999237 2343
26 usuario13 1462283088.41 1462283080.11 -8300.60005188 2301
26 usuario7 1462283088.49 1462283081.25 -7238.59977722 3288
26 usuario3 1462283088.52 1462283080.2 -8321.69985771 1704
26 usuario9 1462283087.89 1462283080.64 -7248.80003929 2281
26 usuario12 1462283088.07 1462283080.82 -7254.69994545 2503
27 usuario14 1462283117.54 1462283117.52 -26.0000228882 28194
27 usuario1 1462283117.59 1462283090.89 -26708.8999748 2223
27 usuario11 1462283116.85 1462283090.13 -26713.9999866 1353
27 usuario2 1462283116.77 1462283094.86 -21916.1999226 5954
27 usuario15 1462283117.16 1462283095.4 -21756.9000721 5895
27 usuario4 1462283116.7 1462283093.07 -23626.8000603 3747
27 usuario8 1462283117.45 1462283090.72 -26735.4998589 2030
27 usuario6 1462283117.17 1462283093.35 -23820.1999664 4302
27 usuario10 1462283117.56 1462283093.85 -23704.4999599 4709
27 usuario5 1462283116.77 1462283094.14 -22626.3000965 4859
27 usuario16 1462283117.37 1462283092.26 -25105.4999828 3149
27 usuario13 1462283116.83 1462283092.02 -24808.0000877 2551
27 usuario7 1462283116.61 1462283099.11 -17501.8999577 9568
27 usuario3 1462283117.06 1462283091.36 -25695.499897 1791
27 usuario9 1462283117.62 1462283090.84 -26783.9000225 1883
27 usuario12 1462283117.52 1462283090.78 -26743.999958 1656
28 usuario14 1462283133.86 1462283124.52 -9335.09993553 5898
28 usuario1 1462283133.96 1462283121.61 -12348.1998444 2970
28 usuario11 1462283134.22 1462283119.8 -14420.2001095 1902
28 usuario2 1462283134.32 1462283122.84 -11488.6000156 4986
28 usuario15 1462283134.62 1462283125.34 -9282.99999237 7116
