,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
0,a,4.476511949529138,0.49615332294206826,3.626626586906591,4.130437337036879,4.433667521829167,4.7856417121893955,5.547086301087067,0.008146929773055827,18
1,v,-0.13523304308411976,0.13777821732292295,-0.41277065606223107,-0.22663458703788616,-0.1350814478557888,-0.04124285018887153,0.1333564904309703,0.0025653197217080444,18
2,t,0.5491711218173856,0.272205563887765,0.1484358545560716,0.34962713549683333,0.5029576825778547,0.7047759872162167,1.2126069890227131,0.005148271789851832,18
3,z,0.5006693421367876,0.07947639832687327,0.34863308816661875,0.44406418078387644,0.5001402044265595,0.556992669345706,0.6530326402691009,0.0014469002216523355,18
4,a,4.522408545961752,0.5149949478122355,3.5959814119863145,4.155428874183886,4.495557203484937,4.852820965319065,5.622661967040673,0.008503786520619136,21
5,v,-0.24001629517708917,0.14548263051244184,-0.5230648144734045,-0.3390260848566529,-0.23816879178177947,-0.1409760517205235,0.04485454747091755,0.00238238473446906,21
6,t,0.5134274851722416,0.24135419479547354,0.14087733417304527,0.33319175712847965,0.47726529248859,0.6589485956681622,1.0668847081249335,0.004075143236406271,21
7,z,0.538272758418396,0.0777529350123612,0.3825023680561031,0.4854275263808358,0.5385756768643045,0.5919915395408802,0.6863453680815432,0.001378614283924009,21
8,a,4.188482268193553,0.6067361578194893,3.165784147499112,3.758233417577646,4.14178179790583,4.548324539435176,5.5308006715583655,0.009201580983523147,32
9,v,-0.19503744507815013,0.19209992680291407,-0.559538781769222,-0.3240022866938802,-0.1932983308284914,-0.06593360780208402,0.18351742297314944,0.0030586793557076048,32
10,t,0.5155838491790116,0.2649936783250541,0.13560921714369842,0.32214655146552473,0.47005583259152905,0.6567962193167017,1.1516178415303686,0.0046095953799555195,32
11,z,0.5184200432453308,0.09136706521391591,0.34089786066623157,0.45426568503467374,0.5205417018428945,0.5831805522904846,0.6957155754517299,0.0015558949950816214,32
12,a,4.614503866203964,0.43775565798176747,3.84072702959313,4.303516746485808,4.578861377368344,4.904710516070713,5.557055720622866,0.007944537754804252,36
13,v,-0.3088598887237586,0.1157313762309746,-0.5350506634941969,-0.387197560251395,-0.30840727302938686,-0.23115261989019187,-0.07954506555320262,0.0023628777491949216,36
14,t,0.5321006956329859,0.22893114152351798,0.1559552483760529,0.3572173505860299,0.5085000758277476,0.6852819602934752,1.0201145415671105,0.004305044668426993,36
15,z,0.5001320112301219,0.06820312534541784,0.3655396778179843,0.45388284224846787,0.5002873114319293,0.5480822045941575,0.627654365469191,0.0014798299523927608,36
16,a,3.699293411399294,0.5006042405476554,2.837567189196924,3.343067346984237,3.6541424835404133,4.005450275908641,4.815031036604369,0.008939256638568614,43
17,v,-0.14519788495429242,0.20468584207091478,-0.546321205477927,-0.28124644568165696,-0.14801671521103987,-0.007017217011472399,0.26395424354071406,0.003997897580399061,43
18,t,0.5250961519654082,0.24944089531443348,0.1454135538788,0.33358052191050386,0.49216670106363924,0.6809902514210201,1.0946281974657017,0.004620803614667404,43
19,z,0.5280387694087845,0.08722410091586584,0.35125833690582087,0.46787323716865936,0.5292933460882273,0.5889431765420774,0.6959161845172874,0.0015820835325293658,43
20,a,4.454217114203958,0.43303080432288404,3.6593724164394317,4.148346641150248,4.427915722071157,4.739362983192934,5.361371734724619,0.007999976943274364,34
21,v,-0.27419843538500305,0.12059024151482417,-0.5083629767622496,-0.35583213953167037,-0.27416269686983497,-0.19274490270511424,-0.04412583429270556,0.002513269631978108,34
22,t,0.5716453474722312,0.23149588055125744,0.18092739346597647,0.39609917672878414,0.5571336711177183,0.7262585009147466,1.0722749531179272,0.004155502135583295,34
23,z,0.5131642778308796,0.06891330001751049,0.38103972184238527,0.46593432639749843,0.5123976468696371,0.5590904689511061,0.6475698931143746,0.0014567011135041407,34
24,a,3.909296733960716,0.5545659211394972,2.972193627473641,3.524494349103213,3.854908690846984,4.247058954313521,5.1089387868369105,0.009592973186558695,42
25,v,0.10074919015803974,0.19935577722717684,-0.2806903130741302,-0.03378932066149154,0.10111649381384613,0.23556430369284165,0.49129830806488983,0.0034750727266000016,42
