,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
0,a,5.785447960484447,0.3642198481165787,5.102456062151408,5.5283441227960175,5.777382579646337,6.030088609890544,6.531190115404986,0.006012880792510682,2
1,v,-0.0491136314466498,0.06117493132063437,-0.16922167427835744,-0.0900091635345508,-0.04928378295286199,-0.007234905697865071,0.07158165155345186,0.0011581126845294715,2
2,t,0.6005239795232074,0.25007279383851716,0.18149778515739035,0.4162471730065036,0.5779366930710556,0.7618386348240873,1.1478913972306737,0.004073619480885462,2
3,z,0.5296650361806859,0.04833918672059218,0.4350707484385131,0.4953563221232595,0.5298007962496936,0.5637425259953135,0.6223270370808172,0.0009706126036586108,2
4,a,5.979709082586155,0.4328316254612503,5.154390973123558,5.687914228261089,5.972203650216138,6.261268002887784,6.874710466992539,0.007042150700685486,5
5,v,-0.1815384661418835,0.0703679076448309,-0.32044714160197224,-0.22962167504012793,-0.1807790333502577,-0.1349980590315018,-0.038442630420905455,0.0013141754426204786,5
6,t,0.6098866639690529,0.2901409778461411,0.16847070852501206,0.39165837822452354,0.5710655366340104,0.7790803331503988,1.3110950972630349,0.005346666794734548,5
7,z,0.528003878268875,0.054283368089171204,0.42312594575078155,0.4915325870983406,0.5272536534465375,0.5660753424901023,0.6326777663943964,0.0011536564830871448,5
8,a,5.206451701313414,0.368817258293645,4.5315319229714905,4.948438500211152,5.186149736333255,5.438257188708534,5.979233642211239,0.006456483985943886,7
9,v,-0.21694428435903315,0.07943457781759566,-0.369146333642173,-0.2708906720612284,-0.2173622843002356,-0.1642953247637728,-0.0614259980201074,0.0015683774789861063,7
10,t,0.4149345729340081,0.164278912533606,0.13414762124038362,0.2928529371154248,0.400209785801554,0.5248364202606005,0.7587257186569945,0.0027502404126180015,7
11,z,0.5030525238682528,0.053994345427547163,0.3969356984867621,0.4673901404382264,0.503781455366287,0.5390471155925058,0.611288855424944,0.0011533005135188749,7
12,a,5.72948356056448,0.4287904561433885,4.9403833374210775,5.436687914563478,5.699506984085117,6.001696851303565,6.630472311609888,0.007469149937791665,9
13,v,-0.2290628590151896,0.07719113942020121,-0.38152020034249384,-0.2807041081704866,-0.2293573621358529,-0.17551907118876336,-0.07982399127019202,0.0016932126452634173,9
14,t,0.5436177412534124,0.25419570156206533,0.15686665291037422,0.35473725604392053,0.5062898208119134,0.7017479646303237,1.131130702284882,0.0036846601339735204,9
15,z,0.4929147315088654,0.05841846383450595,0.38131476787472124,0.45179669845178916,0.4923470877978812,0.5340818196982943,0.6068057407110066,0.0012083517763813317,9
16,a,5.515920716718851,0.44721598504545296,4.7122038641406565,5.201423995476068,5.493990354567281,5.8014772498803895,6.46699715877647,0.00727568095472209,10
17,v,-0.24297721036589262,0.08852793418086273,-0.41756287101728673,-0.30244535834754693,-0.24274163892353673,-0.18303981483880372,-0.06594643088754126,0.001711026731816602,10
18,t,0.40399482340470483,0.16968251538047463,0.12641256238337809,0.27736009482143476,0.3893954934261223,0.516916630645953,0.7696879534010065,0.0027151673006015143,10
19,z,0.5850403761921515,0.059380711095079114,0.4643612528449087,0.5453443671395024,0.5869367562885823,0.6266368473717819,0.6952651439184332,0.001181358834437182,10
20,a,5.574842015369968,0.44451315433426253,4.764815608628471,5.259409309520584,5.557228370114589,5.869104576137774,6.477811202235365,0.007523083410270204,11
21,v,-0.19761157823625297,0.08257440197951224,-0.3613956466869095,-0.2525450926325743,-0.1964712794936817,-0.14211013619180093,-0.03698352912096767,0.0017936902844008624,11
22,t,0.5273938749060499,0.24561081804431154,0.15171685724318149,0.34329422894800954,0.49156809194173934,0.6756507694839434,1.0862704474721672,0.004217729765814365,11
23,z,0.523238157141782,0.059457130488968835,0.40529172736398456,0.48324070621569803,0.5242918862069658,0.5647876476940675,0.6359788628072698,0.0011902456181905577,11
24,a,4.819449694786582,0.4005111507784307,4.090590747751577,4.541778533331437,4.8026616660986345,5.070461032062427,5.6471650174615515,0.006569450543752036,17
25,v,-0.205565676555784,0.093744359822302,-0.38589546884182396,-0.2678089432962849,-0.2061491939048088,-0.14188923530140304,-0.022631989731281277,0.0018861654046282213,17
26,t,0.6508547820611481,0.2814702029241924,0.1906464365580954,0.4376446066855857,0.6196044299216069,0.8364471209108046,1.261261289020522,0.004418556857568064,17
27,z,0.5155228708698538,0.05870837597517185,0.399665571357937,0.4767891441142778,0.5154894904840995,0.5548790693461858,0.6305887987429732,0.0011632630104893478,17
28,a,4.51897671595945,0.4190864377914862,3.7570017775233637,4.224559524646558,4.510149044397764,4.7904733252291205,5.3780892705487275,0.007458803132228657,19
29,v,0.028668386066895195,0.1168397264689952,-0.21306969897207584,-0.05025370689569464,0.02938794412519491,0.10652151453291236,0.2559566655675586,0.002130792040426639,19
