,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
308,a,2.689091111,0.067450619,2.560797301,2.642947981,2.688006431,2.733847322,2.824161756,0.001028819,77
309,v,0.227373805,0.046644158,0.13529287,0.195457522,0.228147024,0.258463697,0.318676719,0.000613762,77
310,t,0.132455768,0.02828219,0.075224864,0.113869314,0.132857577,0.151814194,0.187028823,0.000435947,77
311,z,0.51010796,0.01725478,0.476044201,0.498404489,0.510190973,0.521936281,0.544366587,0.000211015,77
312,a,2.647925278,0.065652001,2.521961474,2.602703419,2.646197232,2.691724212,2.780328854,0.001084177,78
313,v,0.189531287,0.046835637,0.095620304,0.158326607,0.189623477,0.221172938,0.280276825,0.000679882,78
314,t,0.150384835,0.027644449,0.094006651,0.131872955,0.151291184,0.169526913,0.201774198,0.000489206,78
315,z,0.52669712,0.0167965,0.493958242,0.515396343,0.526777815,0.538219732,0.559499004,0.000250788,78
316,a,2.762162159,0.059198969,2.648283262,2.721603207,2.761966623,2.801041085,2.880186714,0.000739471,79
317,v,0.191975059,0.047577116,0.099570021,0.159291712,0.192422364,0.224499337,0.284560318,0.000589723,79
318,t,0.053509,0.014325369,0.025012087,0.043699476,0.053903667,0.063536752,0.080683246,0.000173043,79
319,z,0.511286694,0.017430095,0.477514537,0.499436574,0.511044289,0.523100809,0.545526467,0.000224428,79
320,a,2.780225294,0.059481372,2.666121007,2.74059911,2.779488468,2.819009885,2.897412283,0.000806897,80
321,v,0.183387772,0.045614255,0.093355641,0.151786358,0.183793599,0.214327491,0.27133316,0.000664085,80
322,t,0.052320026,0.01444818,0.023896044,0.042202254,0.052419161,0.062472987,0.07999416,0.000186478,80
323,z,0.513019975,0.01722391,0.479203002,0.501276973,0.513208217,0.524917114,0.54532387,0.000245165,80
324,a,2.803279431,0.059798874,2.68882623,2.761965979,2.803350696,2.84343442,2.922427217,0.000691234,81
325,v,0.163704539,0.044641864,0.071834529,0.134685751,0.164716086,0.193383632,0.249483128,0.000661189,81
326,t,0.048950239,0.014442193,0.021550658,0.038825107,0.049012742,0.059170897,0.07698052,0.000180982,81
327,z,0.515691056,0.01703957,0.482458702,0.504174772,0.515712067,0.527152403,0.549051225,0.000259459,81
328,a,2.830172711,0.060622631,2.711836812,2.788913277,2.828840634,2.870982864,2.950729698,0.000661764,82
329,v,0.145544181,0.044780204,0.058900482,0.115626164,0.145534847,0.175218287,0.234388372,0.000576339,82
330,t,0.045272089,0.014371097,0.018110552,0.035015621,0.044884239,0.055487758,0.073295959,0.000157642,82
331,z,0.51330546,0.017058044,0.479847864,0.50190401,0.513518755,0.524851019,0.546230909,0.000223943,82
332,a,2.817057604,0.059907021,2.703579155,2.775502397,2.815346494,2.857331459,2.937432962,0.000645813,83
333,v,0.141116671,0.044571382,0.053429717,0.111474271,0.140927841,0.170872218,0.229171246,0.000584171,83
334,t,0.047929318,0.014446068,0.019971314,0.037937956,0.047840868,0.057840467,0.07590051,0.000159769,83
