,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
0,a,5.476727568978528,0.2078656753932913,5.094394219186644,5.334518873554421,5.46977816185962,5.609168330822379,5.91025817978114,0.0034745137887052047,1
1,v,0.023368170013074636,0.04023859628309135,-0.055110699807308594,-0.0043594732019070215,0.022736575205134092,0.0503222923559892,0.10150639880654327,0.0007724702538383545,1
2,t,0.49151120586561015,0.13343788715117239,0.22237235027072905,0.4013313582750532,0.49598717940776416,0.5864802510035516,0.7425075723904963,0.0020360658959453445,1
3,z,0.4680410809674709,0.03067545489828196,0.4082996246068245,0.44717418910893203,0.46800027991536225,0.4884105615532363,0.5294740074088243,0.0005520593004425622,1
4,a,5.077981137872572,0.1972741744132984,4.706304958897999,4.946275080532905,5.07066831586603,5.205889670011678,5.480166432570491,0.003959682069088996,2
5,v,-0.019318610265821892,0.04190382191544169,-0.10106999908071002,-0.04716979868391691,-0.018872817443312068,0.00921127773999987,0.062005135275159134,0.0008464742046124183,2
6,t,0.47203537565704146,0.12161047465259203,0.22890311773426192,0.38850253229840126,0.4780843665621588,0.5604618725197265,0.6894673313772941,0.002466854269080735,2
7,z,0.4946054634688318,0.0304355702840345,0.43608039660173226,0.4740783108247125,0.49443988544749023,0.5149456541738229,0.5551907132192964,0.0006183686439072801,2
8,a,4.78311727309379,0.18976044261232006,4.423918615127646,4.652821884045656,4.780262356390487,4.906014573951273,5.162098497454503,0.0036309259155944003,3
9,v,-0.018785679509472,0.04496432981779282,-0.10364798150571557,-0.049030026919463454,-0.019770552436120692,0.010983391338810267,0.0704226694397787,0.0009105097127711518,3
10,t,0.5355877612950818,0.11512000306926723,0.2913577343180135,0.4599046876222889,0.5440129677287545,0.6183644484538042,0.7386697055523221,0.002134475740988629,3
11,z,0.49965682722279703,0.02972566133358114,0.44068889857558735,0.47940787575138494,0.5000058065733664,0.5199628382089199,0.5583957445789282,0.0005861741286153561,3
12,a,4.52926234716139,0.17673352344465387,4.200069233560014,4.4090659465229844,4.523458831877554,4.645659255885151,4.892306702507384,0.0031702718452422387,4
13,v,-0.03287210767800475,0.046785842324992,-0.1254585627464,-0.0638900833825709,-0.033181645443495666,-0.0015509032845284487,0.05942203503980725,0.0008260472646786007,4
