,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
158,t,0.20711427,0.020808399,0.164256849,0.193371771,0.208067846,0.221520596,0.245159672,0.000331258,39
159,z,0.4899268,0.014523191,0.462432736,0.479966141,0.489916486,0.49952925,0.519334961,0.000223395,39
160,a,2.798715671,0.057585538,2.689927366,2.759866261,2.797152656,2.837327743,2.914919987,0.00075813,40
161,v,-0.321779077,0.038051147,-0.396354254,-0.347260023,-0.321586988,-0.296311974,-0.247364261,0.000560893,40
162,t,0.187140059,0.021925998,0.14225942,0.172879945,0.187904176,0.202552164,0.227628807,0.000319685,40
163,z,0.498664349,0.014408811,0.470486082,0.488855197,0.498575142,0.508540234,0.526755737,0.000231969,40
164,a,2.813644044,0.055502081,2.707473368,2.775905884,2.812295804,2.850801441,2.923441765,0.00075692,41
165,v,-0.327006384,0.036943993,-0.399890543,-0.351764433,-0.326902774,-0.302122256,-0.25448799,0.000486573,41
166,t,0.181231829,0.021223181,0.136683568,0.167717365,0.182642814,0.195655336,0.219770293,0.00030314,41
167,z,0.498935191,0.014274273,0.470762325,0.489328724,0.498753967,0.508483724,0.526931769,0.000213473,41
168,a,2.775073295,0.055218793,2.670075421,2.73678183,2.774044829,2.812464125,2.885768348,0.000759562,42
169,v,-0.335643162,0.038036308,-0.409459324,-0.36153713,-0.335665134,-0.310184962,-0.261588284,0.000567889,42
170,t,0.189800979,0.020648799,0.146844456,0.176518323,0.19105645,0.204278077,0.227252145,0.00029132,42
171,z,0.496735229,0.014274959,0.468492337,0.48704255,0.496815968,0.50639471,0.524644521,0.00022816,42
172,a,2.713793773,0.055962427,2.608771753,2.674530665,2.712914304,2.7508241,2.827524045,0.000761476,43
173,v,-0.4102089,0.039973081,-0.487461509,-0.438091883,-0.410289984,-0.383305232,-0.330226053,0.000558114,43
174,t,0.192499313,0.019742267,0.151168859,0.179859931,0.193469869,0.206310577,0.228419142,0.000304399,43
175,z,0.507083337,0.014560495,0.478662148,0.49733302,0.507148155,0.516851761,0.535140066,0.000225542,43
176,a,2.708054634,0.057075408,2.600099711,2.669165232,2.706755671,2.745815541,2.822399932,0.000785463,44
177,v,-0.448781484,0.04034424,-0.527408658,-0.476282054,-0.448913154,-0.420922087,-0.37164747,0.000590061,44
178,t,0.193428519,0.019910726,0.152627702,0.180490617,0.194240607,0.207687032,0.229701844,0.000295625,44
179,z,0.500141046,0.01496323,0.471828324,0.489726381,0.500013214,0.510444334,0.529275669,0.0002405,44
180,a,2.688765306,0.056483469,2.579948382,2.649796895,2.688137014,2.726502945,2.802740457,0.000853976,45
181,v,-0.455305138,0.040076167,-0.532253248,-0.48244141,-0.455089481,-0.428272441,-0.377042042,0.000591322,45
182,t,0.195422469,0.019337667,0.154654305,0.183156183,0.196228813,0.20884052,0.230639994,0.000317837,45
183,z,0.48478404,0.014737146,0.456146675,0.474688027,0.484751979,0.494871963,0.513323994,0.000231657,45
184,a,2.607053124,0.05504645,2.502594081,2.569197845,2.606010039,2.643947755,2.717590094,0.000794748,46
185,v,-0.499152239,0.043727958,-0.583356144,-0.528927305,-0.499021294,-0.469806385,-0.412064332,0.00064376,46
