round user time_start time_end time_php time_js
3 usuario2 1462969125.9 1462969114.54 -11356.9998741 13149
3 usuario13 1462969126.2 1462969115.85 -10352.2000313 14536
3 usuario9 1462969126.11 1462969126.08 -30.2000045776 23823
3 usuario15 1462969125.83 1462969104.09 -21748.1000423 2772
3 usuario12 1462969126.09 1462969107.47 -18617.5999641 5577
3 usuario3 1462969125.54 1462969112.12 -13419.3999767 10238
3 usuario7 1462969126.0 1462969106.41 -19589.799881 4232
3 usuario4 1462969125.87 1462969106.27 -19600.2001762 4370
3 usuario11 1462969125.3 1462969104.69 -20614.3000126 2779
3 usuario6 1462969126.06 1462969104.43 -21637.0000839 2690
3 usuario14 1462969126.02 1462969108.35 -17670.5999374 6571
3 usuario1 1462969125.47 1462969104.84 -20629.8999786 2972
4 usuario10 1462969150.95 1462969144.59 -6355.70001602 17936
4 usuario8 1462969150.73 1462969136.29 -14440.9999847 9163
4 usuario16 1462969151.13 1462969133.59 -17544.6999073 6531
4 usuario5 1462969150.96 1462969144.63 -6325.29997826 17280
4 usuario2 1462969150.41 1462969133.91 -16495.6998825 6958
4 usuario13 1462969150.62 1462969146.45 -4168.90001297 19182
4 usuario9 1462969150.87 1462969136.41 -14458.4000111 9221
4 usuario15 1462969151.16 1462969129.41 -21745.2998161 2523
4 usuario12 1462969151.18 1462969151.14 -40.7001972198 23992
4 usuario3 1462969150.39 1462969131.84 -18552.2999763 5243
4 usuario7 1462969150.83 1462969130.2 -20627.600193 3140
4 usuario4 1462969150.81 1462969129.14 -21670.5000401 2213
4 usuario11 1462969150.41 1462969128.76 -21645.6000805 2400
4 usuario6 1462969151.3 1462969129.66 -21633.8999271 2535
4 usuario14 1462969151.11 1462969140.75 -10355.4999828 13668
4 usuario1 1462969150.96 1462969129.22 -21746.1998463 2690
5 usuario10 1462969172.55 1462969161.92 -10626.8000603 9877
5 usuario8 1462969173.15 1462969161.78 -11370.3000546 9986
5 usuario16 1462969173.3 1462969157.8 -15497.4999428 5611
5 usuario5 1462969172.46 1462969166.11 -6355.39984703 14045
5 usuario2 1462969172.79 1462969160.39 -12400.9001255 8921
5 usuario13 1462969173.2 1462969173.15 -41.5000915527 21475
5 usuario9 1462969172.81 1462969163.52 -9294.79980469 11584
5 usuario15 1462969173.37 1462969156.79 -16584.100008 4568
5 usuario12 1462969172.75 1462969158.2 -14546.7998981 5924
5 usuario3 1462969172.51 1462969154.96 -17542.9999828 3514
5 usuario7 1462969172.41 1462969157.95 -14463.0000591 6057
5 usuario4 1462969172.41 1462969160.01 -12399.9998569 8137
5 usuario11 1462969173.3 1462969154.69 -18601.9999981 3230
5 usuario6 1462969172.86 1462969154.29 -18569.7000027 1931
5 usuario14 1462969173.15 1462969160.71 -12440.9999847 8543
5 usuario1 1462969173.03 1462969155.5 -17535.0999832 3480
6 usuario10 1462969192.04 1462969190.93 -1110.19992828 17290
6 usuario8 1462969191.91 1462969183.64 -8269.99998093 9417
6 usuario16 1462969191.73 1462969191.7 -36.4999771118 17335
6 usuario5 1462969192.32 1462969189.1 -3215.10004997 15533
6 usuario2 1462969192.34 1462969178.9 -13445.9998608 5047
6 usuario13 1462969192.2 1462969183.9 -8295.09997368 9626
6 usuario9 1462969192.38 1462969178.93 -13449.7001171 5055
6 usuario15 1462969191.82 1462969176.3 -15518.0001259 1873
6 usuario12 1462969192.28 1462969178.84 -13443.0999756 2927
6 usuario3 1462969191.47 1462969178.06 -13412.4000072 4492
6 usuario7 1462969192.26 1462969177.81 -14446.6998577 4339
6 usuario4 1462969191.45 1462969185.22 -6232.59997368 11749
6 usuario11 1462969192.3 1462969177.85 -14447.799921 3436
6 usuario6 1462969192.09 1462969175.58 -16515.1998997 1658
6 usuario14 1462969192.15 1462969181.8 -10350.6000042 7592
6 usuario1 1462969191.46 1462969178.04 -13423.3999252 3947
7 usuario10 1462969214.97 1462969199.08 -15888.999939 5949
7 usuario8 1462969214.82 1462969196.26 -18566.9000149 3293
7 usuario16 1462969214.67 1462969199.21 -15458.8999748 6393
7 usuario5 1462969214.58 1462969211.36 -3221.19998932 17958
7 usuario2 1462969214.54 1462969197.01 -17533.0998898 3540
7 usuario13 1462969215.08 1462969211.94 -3144.59991455 18679
7 usuario9 1462969214.64 1462969203.36 -11279.0999413 9917
7 usuario15 1462969215.29 1462969194.69 -20597.5000858 1808
7 usuario12 1462969215.5 1462969215.46 -32.7999591827 22112
7 usuario3 1462969215.22 1462969195.61 -19605.1001549 3079
7 usuario7 1462969214.5 1462969195.94 -18558.4998131 2626
7 usuario4 1462969214.96 1462969195.35 -19613.8000488 2840
7 usuario11 1462969215.44 1462969195.84 -19596.8000889 2473
7 usuario6 1462969214.97 1462969195.27 -19701.2000084 2119
7 usuario14 1462969214.58 1462969198.97 -15617.1000004 5740
7 usuario1 1462969215.23 1462969195.64 -19591.5999413 3113
8 usuario10 1462969234.03 1462969219.3 -14724.2000103 3245
8 usuario8 1462969233.93 1462969224.61 -9312.5 8729
8 usuario16 1462969234.0 1462969221.61 -12386.6000175 5883
8 usuario5 1462969233.69 1462969233.64 -53.5998344421 17961
8 usuario2 1462969233.92 1462969220.47 -13454.100132 4874
8 usuario13 1462969234.49 1462969221.05 -13442.1999454 4918
8 usuario9 1462969234.15 1462969224.84 -9310.49990654 9138
8 usuario15 1462969233.79 1462969218.32 -15478.3000946 1968
8 usuario12 1462969233.7 1462969233.67 -26.4000892639 17086
8 usuario3 1462969234.48 1462969220.03 -14449.2001534 3746
8 usuario7 1462969234.29 1462969219.91 -14381.9000721 4354
8 usuario4 1462969234.53 1462969221.12 -13409.6999168 5098
8 usuario11 1462969233.69 1462969219.24 -14453.3998966 2743
8 usuario6 1462969233.96 1462969220.52 -13439.800024 4488
8 usuario14 1462969234.27 1462969224.87 -9402.1999836 9166
8 usuario1 1462969233.6 1462969220.18 -13422.1000671 3882
9 usuario10 1462969244.73 1462969240.45 -4277.69994736 5297
9 usuario8 1462969245.11 1462969238.89 -6223.89984131 3893
9 usuario16 1462969245.25 1462969238.01 -7243.49999428 2954
9 usuario5 1462969245.19 1462969245.13 -58.4001541138 10340
9 usuario2 1462969245.37 1462969240.18 -5187.30020523 5169
9 usuario13 1462969244.7 1462969240.54 -4163.1000042 4983
9 usuario9 1462969244.97 1462969239.78 -5193.70007515 4567
9 usuario15 1462969245.31 1462969237.02 -8293.10011864 2164
9 usuario12 1462969244.87 1462969243.77 -1108.29997063 8980
9 usuario3 1462969245.52 1462969241.35 -4171.60010338 5807
9 usuario7 1462969245.44 1462969237.14 -8308.30001831 1786
9 usuario4 1462969245.25 1462969243.13 -2112.10012436 7542
9 usuario11 1462969244.75 1462969236.47 -8280.40003777 1715
9 usuario6 1462969244.61 1462969238.38 -6230.49998283 3365
9 usuario14 1462969245.56 1462969245.5 -52.7000427246 10078
9 usuario1 1462969245.55 1462969239.3 -6242.30003357 4645
10 usuario10 1462969264.98 1462969250.2 -14782.0000648 4385
10 usuario8 1462969265.15 1462969250.64 -14511.6000175 4472
10 usuario16 1462969265.34 1462969264.26 -1078.70006561 17943
10 usuario5 1462969264.59 1462969258.28 -6310.19997597 11985
10 usuario2 1462969265.37 1462969249.87 -15499.4001389 3451
10 usuario13 1462969265.03 1462969257.79 -7238.29984665 12028
10 usuario9 1462969265.49 1462969255.16 -10329.5998573 9135
10 usuario15 1462969265.62 1462969249.11 -16510.4999542 2734
10 usuario12 1462969265.0 1462969257.75 -7249.59993362 11807
10 usuario3 1462969264.71 1462969250.27 -14440.7999516 3691
10 usuario7 1462969265.13 1462969248.46 -16677.1001816 1953
10 usuario4 1462969265.17 1462969249.69 -15482.6998711 3389
10 usuario11 1462969265.33 1462969247.8 -17530.6999683 1999
10 usuario6 1462969264.89 1462969248.39 -16500.4000664 2717
10 usuario14 1462969265.48 1462969265.44 -48.2001304626 18779
10 usuario1 1462969265.57 1462969251.09 -14478.6999226 4487
11 usuario10 1462969280.91 1462969270.36 -10548.0999947 4284
11 usuario8 1462969281.6 1462969270.24 -11360.3000641 4022
11 usuario16 1462969281.12 1462969273.87 -7245.09978294 7478
11 usuario5 1462969280.84 1462969274.5 -6341.00008011 7759
11 usuario2 1462969281.36 1462969271.03 -10332.1998119 4570
11 usuario13 1462969281.02 1462969269.66 -11355.9999466 3575
11 usuario9 1462969280.93 1462969269.55 -11375.9000301 3001
11 usuario15 1462969280.69 1462969269.31 -11374.600172 2640
11 usuario12 1462969281.38 1462969281.35 -32.5999259949 15294
11 usuario3 1462969281.49 1462969278.35 -3142.40002632 12574
11 usuario7 1462969281.17 1462969267.75 -13420.2001095 1565
11 usuario4 1462969281.56 1462969276.37 -5184.10015106 10136
11 usuario11 1462969280.88 1462969273.64 -7241.90020561 7211
11 usuario6 1462969280.86 1462969268.46 -12406.3999653 2515
11 usuario14 1462969280.86 1462969269.27 -11592.9999352 2690
11 usuario1 1462969281.36 1462969268.96 -12400.3999233 2315
12 usuario10 1462969301.39 1462969287.68 -13714.799881 5670
12 usuario8 1462969301.18 1462969292.89 -8286.5998745 10236
12 usuario16 1462969301.14 1462969296.98 -4154.19983864 14813
12 usuario5 1462969301.61 1462969301.55 -55.0999641418 19608
12 usuario2 1462969301.21 1462969289.78 -11427.6998043 7360
12 usuario13 1462969301.21 1462969284.59 -16615.4999733 2514
12 usuario9 1462969301.29 1462969289.92 -11368.0999279 7929
12 usuario15 1462969301.46 1462969283.93 -17532.9999924 2178
12 usuario12 1462969301.4 1462969286.94 -14457.0000172 4471
12 usuario3 1462969301.73 1462969286.25 -15478.1000614 3702
12 usuario7 1462969301.32 1462969286.87 -14450.3002167 4638
12 usuario4 1462969301.4 1462969286.96 -14440.2999878 4351
12 usuario11 1462969301.56 1462969288.15 -13410.599947 6212
12 usuario6 1462969301.24 1462969288.87 -12372.2999096 6939
12 usuario14 1462969301.37 1462969288.68 -12692.6000118 6726
12 usuario1 1462969301.71 1462969285.18 -16529.4001102 2763
13 usuario10 1462969325.89 1462969323.77 -2116.99986458 21273
13 usuario8 1462969326.78 1462969310.5 -16284.3000889 8255
13 usuario16 1462969326.67 1462969310.02 -16659.6000195 7810
13 usuario5 1462969326.29 1462969326.25 -41.8999195099 23509
13 usuario2 1462969326.44 1462969308.91 -17531.3000679 6649
13 usuario13 1462969326.75 1462969305.09 -21657.9999924 2832
13 usuario9 1462969326.75 1462969307.15 -19592.8997993 4799
13 usuario15 1462969326.47 1462969304.84 -21629.1999817 2322
13 usuario12 1462969325.87 1462969309.37 -16490.9000397 6920
13 usuario3 1462969326.22 1462969305.55 -20667.1001911 2744
13 usuario7 1462969325.99 1462969303.29 -22703.8998604 914
13 usuario4 1462969325.92 1462969307.33 -18594.0001011 4872
13 usuario11 1462969326.02 1462969304.35 -21672.2998619 1737
13 usuario6 1462969325.88 1462969305.27 -20614.700079 2970
13 usuario14 1462969326.2 1462969313.52 -12678.9999008 11052
13 usuario1 1462969326.42 1462969306.82 -19591.7999744 4051
14 usuario10 1462969349.7 1462969349.64 -50.8000850677 22634
14 usuario8 1462969349.11 1462969335.7 -13411.2999439 7854
14 usuario16 1462969349.08 1462969340.82 -8267.29989052 13084
14 usuario5 1462969349.46 1462969342.05 -7406.70013428 14672
14 usuario2 1462969349.19 1462969330.65 -18545.6998348 3119
14 usuario13 1462969349.7 1462969330.06 -19640.1000023 2250
14 usuario9 1462969348.84 1462969343.64 -5199.9001503 15828
14 usuario15 1462969348.94 1462969330.38 -18556.9000244 2848
14 usuario12 1462969349.21 1462969337.85 -11355.0000191 10925
14 usuario3 1462969348.88 1462969329.18 -19698.8999844 1907
14 usuario7 1462969349.7 1462969328.05 -21654.9999714 995
14 usuario4 1462969349.22 1462969329.65 -19571.3000298 2663
14 usuario11 1462969349.79 1462969330.15 -19631.6001415 3070
14 usuario6 1462969349.23 1462969330.68 -18545.5999374 3745
14 usuario14 1462969349.47 1462969333.59 -15879.4000149 6313
14 usuario1 1462969348.99 1462969330.42 -18565.5999184 2950
15 usuario10 1462969384.62 1462969352.84 -31774.1999626 2047
15 usuario8 1462969384.62 1462969370.18 -14434.6001148 20011
15 usuario16 1462969384.51 1462969384.49 -26.3998508453 34309
15 usuario5 1462969383.86 1462969367.0 -16860.3999615 16403
15 usuario2 1462969384.32 1462969352.31 -32010.7998848 2056
15 usuario13 1462969384.67 1462969353.65 -31014.7998333 2893
15 usuario9 1462969384.82 1462969352.74 -32073.1999874 2855
15 usuario15 1462969384.28 1462969351.33 -32946.3000298 1336
15 usuario12 1462969384.75 1462969361.05 -23705.2998543 10776
15 usuario3 1462969384.07 1462969352.14 -31930.5000305 2201
15 usuario7 1462969384.23 1462969352.32 -31916.9001579 1559
15 usuario4 1462969384.63 1462969354.76 -29862.8001213 4485
15 usuario11 1462969384.63 1462969354.62 -30007.5998306 3774
15 usuario6 1462969384.16 1462969355.31 -28844.0999985 5021
15 usuario14 1462969384.15 1462969356.07 -28083.1000805 5491
15 usuario1 1462969384.82 1462969353.75 -31063.4000301 3702
16 usuario10 1462969413.26 1462969392.03 -21225.9001732 6280
16 usuario8 1462969413.44 1462969396.93 -16506.9999695 11250
16 usuario16 1462969413.1 1462969398.65 -14455.1999569 13045
16 usuario5 1462969413.14 1462969413.09 -51.6998767853 27055
16 usuario2 1462969413.22 1462969388.49 -24727.7998924 3114
16 usuario13 1462969413.77 1462969406.53 -7242.50006676 20777
16 usuario9 1462969413.7 1462969393.08 -20616.8000698 7180
16 usuario15 1462969413.68 1462969387.93 -25750.2999306 2592
16 usuario12 1462969413.13 1462969389.33 -23794.8999405 3526
16 usuario3 1462969412.99 1462969391.37 -21619.5001602 6204
16 usuario7 1462969413.39 1462969392.74 -20643.299818 7417
16 usuario4 1462969413.49 1462969399.06 -14427.4001122 13342
16 usuario11 1462969413.69 1462969388.95 -24740.4999733 3267
16 usuario6 1462969413.59 1462969388.87 -24717.7000046 3661
16 usuario14 1462969413.07 1462969389.76 -23312.2999668 4499
16 usuario1 1462969413.48 1462969395.94 -17539.7999287 10037
17 usuario10 1462969440.42 1462969420.38 -20037.4000072 6024
17 usuario8 1462969440.34 1462969434.12 -6215.69991112 19622
17 usuario16 1462969440.97 1462969422.41 -18557.8000546 8247
17 usuario5 1462969440.17 1462969440.12 -48.4998226166 25898
17 usuario2 1462969440.46 1462969417.77 -22683.5000515 3503
17 usuario13 1462969440.78 1462969420.17 -20604.5000553 5343
17 usuario9 1462969441.03 1462969426.58 -14445.2998638 11743
17 usuario15 1462969440.67 1462969416.97 -23699.6998787 2233
17 usuario12 1462969440.63 1462969428.25 -12382.8999996 14036
17 usuario3 1462969440.23 1462969417.51 -22723.1998444 3462
17 usuario7 1462969440.68 1462969415.92 -24757.6999664 1476
17 usuario4 1462969441.04 1462969427.62 -13419.8000431 13068
17 usuario11 1462969440.29 1462969423.73 -16567.499876 8972
17 usuario6 1462969440.52 1462969420.91 -19606.7998409 6212
17 usuario14 1462969440.73 1462969417.54 -23187.5998974 3371
17 usuario1 1462969440.46 1462969417.78 -22675.6000519 3243
18 usuario10 1462969452.15 1462969443.71 -8438.69996071 2171
18 usuario8 1462969452.62 1462969445.37 -7254.99987602 3973
18 usuario16 1462969452.05 1462969450.96 -1086.69996262 8931
18 usuario5 1462969452.48 1462969450.36 -2122.99990654 9095
18 usuario2 1462969452.76 1462969444.48 -8277.1999836 2963
18 usuario13 1462969452.61 1462969451.53 -1078.00006866 9697
18 usuario9 1462969452.15 1462969450.04 -2105.99994659 7955
18 usuario15 1462969452.48 1462969444.17 -8311.49983406 2442
18 usuario12 1462969452.81 1462969444.53 -8275.9001255 2844
18 usuario3 1462969452.93 1462969443.61 -9319.99993324 2324
18 usuario7 1462969453.02 1462969452.98 -31.1999320984 11243
18 usuario4 1462969452.42 1462969452.38 -33.9000225067 10284
18 usuario11 1462969452.4 1462969445.15 -7251.29985809 3796
18 usuario6 1462969452.75 1462969444.44 -8310.80007553 2866
18 usuario14 1462969452.43 1462969448.14 -4287.89997101 6277
18 usuario1 1462969452.08 1462969444.82 -7257.20000267 3305
19 usuario10 1462969476.69 1462969456.63 -20056.7998886 3376
19 usuario8 1462969476.87 1462969476.84 -28.3999443054 23126
19 usuario16 1462969476.77 1462969463.35 -13425.0001907 9203
19 usuario5 1462969476.3 1462969466.77 -9528.50008011 13210
19 usuario2 1462969477.0 1462969456.39 -20603.5001278 2580
19 usuario13 1462969476.4 1462969455.78 -20616.9998646 2109
19 usuario9 1462969476.47 1462969456.84 -19631.9000721 3633
19 usuario15 1462969476.69 1462969456.05 -20640.3999329 2511
19 usuario12 1462969476.82 1462969460.32 -16504.4999123 6453
19 usuario3 1462969476.71 1462969456.11 -20598.1998444 2044
19 usuario7 1462969476.92 1462969460.43 -16485.3000641 6335
19 usuario4 1462969477.03 1462969460.51 -16517.2998905 7007
19 usuario11 1462969476.43 1462969457.89 -18540.899992 4438
19 usuario6 1462969476.68 1462969458.1 -18576.499939 4287
19 usuario14 1462969477.03 1462969461.21 -15825.2999783 7682
19 usuario1 1462969476.58 1462969455.97 -20609.2000008 2832
20 usuario10 1462969507.4 1462969483.14 -24265.599966 5334
20 usuario8 1462969507.82 1462969490.29 -17532.200098 12338
20 usuario16 1462969507.32 1462969487.65 -19664.2999649 9817
20 usuario5 1462969507.82 1462969507.77 -52.5999069214 30359
20 usuario2 1462969507.38 1462969480.58 -26797.3999977 2531
20 usuario13 1462969507.31 1462969481.49 -25816.7002201 4029
20 usuario9 1462969507.34 1462969484.68 -22664.7999287 7140
20 usuario15 1462969508.04 1462969481.22 -26825.6001472 3471
20 usuario12 1462969507.27 1462969482.48 -24790.899992 4594
20 usuario3 1462969507.76 1462969480.98 -26787.1000767 3208
20 usuario7 1462969507.19 1462969482.29 -24895.3998089 4318
20 usuario4 1462969507.8 1462969489.24 -18564.8999214 11147
20 usuario11 1462969508.01 1462969480.2 -27814.9001598 2704
20 usuario6 1462969507.81 1462969479.91 -27901.2999535 2180
20 usuario14 1462969508.08 1462969491.17 -16905.1001072 13053
20 usuario1 1462969507.31 1462969483.6 -23707.4000835 5957
21 usuario10 1462969531.16 1462969514.25 -16909.1999531 5759
21 usuario8 1462969531.04 1462969520.71 -10322.4000931 11827
21 usuario16 1462969530.97 1462969530.93 -37.1999740601 22556
21 usuario5 1462969530.46 1462969521.96 -8501.29985809 13034
21 usuario2 1462969531.18 1462969510.54 -20642.3001289 2106
21 usuario13 1462969530.89 1462969517.49 -13404.7999382 9056
21 usuario9 1462969530.47 1462969511.81 -18657.9999924 3411
21 usuario15 1462969530.32 1462969513.78 -16541.6002274 4676
21 usuario12 1462969530.89 1462969514.38 -16511.4998817 6043
21 usuario3 1462969530.77 1462969516.31 -14460.2000713 7436
21 usuario7 1462969531.15 1462969510.54 -20607.8000069 2299
21 usuario4 1462969531.2 1462969511.47 -19730.8998108 2603
21 usuario11 1462969530.27 1462969512.73 -17541.8999195 3661
21 usuario6 1462969531.22 1462969510.6 -20616.8999672 1729
21 usuario14 1462969530.53 1462969514.68 -15846.8999863 5446
21 usuario1 1462969530.66 1462969511.07 -19592.9999352 2696
22 usuario10 1462969551.41 1462969534.43 -16974.9000072 2171
22 usuario8 1462969551.65 1462969551.61 -31.5001010895 19506
22 usuario16 1462969551.75 1462969545.53 -6219.89989281 13477
22 usuario5 1462969551.9 1462969543.43 -8473.39987755 11851
22 usuario2 1462969551.71 1462969534.06 -17648.0000019 1820
22 usuario13 1462969552.08 1462969542.78 -9293.6000824 10835
22 usuario9 1462969551.33 1462969533.82 -17506.2000751 2296
22 usuario15 1462969551.48 1462969533.88 -17601.4001369 2509
22 usuario12 1462969552.2 1462969539.81 -12387.0000839 7869
22 usuario3 1462969551.42 1462969533.9 -17520.0998783 2076
22 usuario7 1462969551.3 1462969535.82 -15479.8998833 3608
22 usuario4 1462969551.62 1462969537.19 -14430.0000668 4929
22 usuario11 1462969551.94 1462969533.24 -18703.499794 1913
22 usuario6 1462969552.25 1462969537.83 -14424.2999554 5551
22 usuario14 1462969551.76 1462969534.87 -16888.8998032 3273
22 usuario1 1462969551.93 1462969538.42 -13516.9999599 6697
23 usuario10 1462969570.85 1462969556.07 -14777.4000168 3568
23 usuario8 1462969571.28 1462969567.12 -4160.90011597 14392
23 usuario16 1462969570.55 1462969570.51 -35.5999469757 17708
23 usuario5 1462969571.04 1462969565.73 -5313.59982491 12743
23 usuario2 1462969570.53 1462969555.04 -15485.4998589 2271
23 usuario13 1462969571.07 1462969562.79 -8279.70004082 9636
23 usuario9 1462969570.95 1462969555.46 -15488.5001183 3053
23 usuario15 1462969571.31 1462969554.82 -16494.1999912 2277
23 usuario12 1462969571.05 1462969556.62 -14437.9999638 3359
23 usuario3 1462969570.32 1462969554.83 -15489.2001152 2355
23 usuario7 1462969570.93 1462969555.44 -15494.9998856 3080
23 usuario4 1462969571.25 1462969555.79 -15466.7000771 3112
23 usuario11 1462969570.4 1462969555.94 -14460.8001709 2935
23 usuario6 1462969570.52 1462969555.04 -15478.5001278 1733
23 usuario14 1462969570.48 1462969557.8 -12678.3998013 4946
23 usuario1 1462969571.24 1462969561.94 -9305.50003052 8946
24 usuario10 1462969602.02 1462969574.44 -27581.5000534 2486
24 usuario8 1462969602.01 1462969586.54 -15467.099905 14205
24 usuario16 1462969602.12 1462969602.1 -26.4000892639 30457
24 usuario5 1462969601.63 1462969585.81 -15828.2999992 13678
24 usuario2 1462969602.15 1462969573.23 -28923.0999947 1628
24 usuario13 1462969601.6 1462969579.99 -21610.9001637 7854
24 usuario9 1462969601.7 1462969574.87 -26835.5000019 2863
24 usuario15 1462969601.52 1462969574.64 -26880.1000118 2270
24 usuario12 1462969601.57 1462969577.9 -23673.5999584 5737
24 usuario3 1462969601.88 1462969574.04 -27843.4000015 2663
24 usuario7 1462969601.86 1462969577.14 -24720.0000286 5151
24 usuario4 1462969601.66 1462969583.12 -18545.4001427 10804
24 usuario11 1462969602.18 1462969574.38 -27802.2999763 2925
24 usuario6 1462969602.19 1462969573.36 -28838.7000561 1767
24 usuario14 1462969601.68 1462969576.28 -25399.1999626 4702
24 usuario1 1462969602.05 1462969574.24 -27808.5999489 1935
25 usuario10 1462969637.31 1462969606.7 -30613.3999825 3577
25 usuario8 1462969637.03 1462969611.09 -25938.6000633 8020
25 usuario16 1462969637.24 1462969637.2 -40.6000614166 33984
25 usuario5 1462969636.96 1462969619.97 -16992.2001362 17162
25 usuario2 1462969636.96 1462969606.0 -30955.1000595 2788
25 usuario13 1462969637.03 1462969604.04 -32980.4999828 1391
25 usuario9 1462969637.13 1462969606.14 -30991.4999008 3383
25 usuario15 1462969637.09 1462969605.13 -31956.7000866 2558
25 usuario12 1462969637.39 1462969610.57 -26815.7999516 7945
25 usuario3 1462969636.58 1462969605.66 -30915.4999256 2727
25 usuario7 1462969636.68 1462969607.83 -28848.7000465 4907
25 usuario4 1462969637.28 1462969604.22 -33053.3001423 1501
25 usuario11 1462969637.29 1462969607.34 -29952.2998333 4103
25 usuario6 1462969636.88 1462969604.92 -31964.2000198 1662
25 usuario14 1462969636.58 1462969610.19 -26392.8000927 7375
25 usuario1 1462969637.15 1462969606.2 -30949.4001865 3097
26 usuario10 1462969663.57 1462969640.33 -23248.5001087 1903
26 usuario8 1462969664.43 1462969660.27 -4159.79981422 22179
26 usuario16 1462969664.18 1462969640.45 -23735.9001637 2122
26 usuario5 1462969663.76 1462969663.7 -57.8000545502 25641
26 usuario2 1462969663.77 1462969640.02 -23756.000042 1991
26 usuario13 1462969663.86 1462969649.4 -14462.7997875 11245
26 usuario9 1462969664.03 1462969646.47 -17560.1000786 8274
26 usuario15 1462969663.73 1462969645.15 -18573.4000206 6978
26 usuario12 1462969663.88 1462969644.27 -19606.400013 5822
26 usuario3 1462969663.57 1462969641.9 -21669.3999767 4242
26 usuario7 1462969664.13 1462969641.24 -22891.4000988 3494
26 usuario4 1462969664.48 1462969640.71 -23766.9000626 2376
26 usuario11 1462969664.53 1462969641.83 -22696.7999935 3476
26 usuario6 1462969663.59 1462969639.78 -23815.500021 1842
26 usuario14 1462969664.53 1462969643.37 -21159.9998474 5692
26 usuario1 1462969663.93 1462969644.3 -19628.6997795 6086
27 usuario10 1462969675.45 1462969669.12 -6334.39993858 4439
27 usuario8 1462969675.1 1462969671.96 -3139.60003853 6478
27 usuario16 1462969675.08 1462969675.05 -33.6999893188 9798
27 usuario5 1462969674.77 1462969669.45 -5318.19987297 4610
27 usuario2 1462969675.56 1462969667.28 -8282.79995918 2449
27 usuario13 1462969675.15 1462969670.98 -4168.99991035 6035
27 usuario9 1462969674.6 1462969669.4 -5196.09999657 4310
27 usuario15 1462969674.83 1462969667.58 -7244.399786 2801
27 usuario12 1462969674.79 1462969673.7 -1085.89982986 8726
27 usuario3 1462969675.37 1462969667.04 -8322.29995728 2422
27 usuario7 1462969675.21 1462969668.97 -6242.10000038 3783
27 usuario4 1462969675.34 1462969669.12 -6220.70002556 3588
27 usuario11 1462969675.54 1462969668.29 -7249.59993362 2698
27 usuario6 1462969674.97 1462969666.69 -8276.29995346 2033
27 usuario14 1462969675.0 1462969671.83 -3163.69986534 6196
27 usuario1 1462969675.18 1462969671.01 -4172.4998951 6014
28 usuario10 1462969691.42 1462969681.89 -9529.99997139 5329
28 usuario8 1462969691.41 1462969682.06 -9352.69999504 5892
28 usuario16 1462969691.26 1462969682.96 -8298.40016365 6786
28 usuario5 1462969691.53 1462969687.27 -4263.90004158 11348
28 usuario2 1462969691.04 1462969678.63 -12415.500164 2017
