round user time_start time_end time_php time_js
8 usuario12 1462972961.72 1462972955.36 -6363.30008507 15067
8 usuario5 1462972961.78 1462972946.08 -15700.1998425 5073
8 usuario16 1462972961.83 1462972950.46 -11374.0000725 10218
8 usuario14 1462972961.53 1462972942.95 -18572.9999542 2073
8 usuario3 1462972961.12 1462972942.56 -18566.9999123 1935
8 usuario4 1462972961.64 1462972950.34 -11303.0998707 9802
9 usuario13 1462972975.85 1462972974.76 -1082.9000473 12092
9 usuario10 1462972975.01 1462972964.67 -10339.099884 1666
9 usuario2 1462972975.23 1462972965.93 -9304.90016937 3771
9 usuario7 1462972975.61 1462972968.19 -7425.99987984 5733
9 usuario9 1462972975.18 1462972971.02 -4162.89997101 8100
9 usuario15 1462972975.71 1462972974.62 -1084.70010757 12047
9 usuario1 1462972975.61 1462972965.28 -10335.5000019 2416
9 usuario11 1462972975.83 1462972975.79 -32.7000617981 13271
9 usuario6 1462972975.39 1462972970.18 -5201.60007477 7906
9 usuario8 1462972975.26 1462972965.96 -9303.39980125 3279
9 usuario12 1462972975.65 1462972971.37 -4275.6998539 8559
9 usuario5 1462972975.47 1462972971.24 -4224.79987144 8397
9 usuario16 1462972975.58 1462972967.3 -8287.50014305 4382
9 usuario14 1462972975.07 1462972965.75 -9320.29986382 3159
9 usuario3 1462972975.13 1462972964.78 -10348.5000134 2592
9 usuario4 1462972975.19 1462972969.87 -5321.00009918 7118
10 usuario13 1462972998.25 1462972978.57 -19682.500124 1664
10 usuario10 1462972998.58 1462972978.84 -19741.5997982 2770
10 usuario2 1462972998.69 1462972980.13 -18563.6999607 3839
10 usuario7 1462972998.3 1462972998.27 -28.8000106812 21494
10 usuario9 1462972998.12 1462972984.72 -13407.8001976 8471
10 usuario15 1462972998.63 1462972985.21 -13420.3000069 8427
10 usuario1 1462972999.04 1462972981.36 -17682.2001934 4695
10 usuario11 1462972998.53 1462972983.03 -15494.8000908 6120
10 usuario6 1462972998.96 1462972981.43 -17528.2001495 4991
10 usuario8 1462972998.42 1462972993.22 -5195.99986076 16902
10 usuario12 1462972999.01 1462972985.33 -13675.5001545 8597
10 usuario5 1462972998.59 1462972988.22 -10370.1000214 11693
10 usuario16 1462972998.2 1462972980.66 -17538.6002064 4024
10 usuario14 1462972998.75 1462972979.18 -19570.6000328 3050
10 usuario3 1462972998.19 1462972979.47 -18723.8001823 3276
10 usuario4 1462972998.15 1462972980.17 -17978.399992 3875
11 usuario13 1462973013.28 1462973006.04 -7240.70000648 6728
11 usuario10 1462973014.08 1462973001.69 -12394.0000534 2052
11 usuario2 1462973013.68 1462973002.32 -11357.1999073 2570
11 usuario7 1462973013.57 1462973011.4 -2167.29998589 11978
11 usuario9 1462973013.65 1462973004.27 -9383.59999657 5084
11 usuario15 1462973013.64 1462973008.44 -5201.49993896 8755
11 usuario1 1462973013.72 1462973004.42 -9300.80008507 4315
11 usuario11 1462973013.55 1462973008.43 -5122.79987335 8806
11 usuario6 1462973013.17 1462973003.85 -9318.30000877 3836
11 usuario8 1462973013.54 1462973004.22 -9321.59996033 4744
11 usuario12 1462973013.42 1462973007.0 -6419.50011253 6888
11 usuario5 1462973013.64 1462973012.57 -1066.99991226 12895
11 usuario16 1462973013.43 1462973013.39 -34.3000888824 14122
11 usuario14 1462973013.7 1462973003.37 -10326.9000053 3560
11 usuario3 1462973013.96 1462973002.59 -11375.2999306 3336
11 usuario4 1462973013.51 1462973005.02 -8490.79990387 5774
12 usuario13 1462973038.31 1462973025.92 -12398.900032 11570
12 usuario10 1462973038.91 1462973024.46 -14448.6999512 9314
12 usuario2 1462973038.54 1462973026.15 -12388.0000114 11414
12 usuario7 1462973038.12 1462973016.93 -21194.2999363 2264
12 usuario9 1462973039.01 1462973022.5 -16509.5000267 7790
12 usuario15 1462973039.01 1462973038.99 -24.5001316071 24249
12 usuario1 1462973038.31 1462973016.62 -21691.7998791 1841
12 usuario11 1462973038.79 1462973017.15 -21641.299963 2545
12 usuario6 1462973039.06 1462973017.35 -21707.9999447 3123
12 usuario8 1462973038.48 1462973025.06 -13421.7998981 10461
12 usuario12 1462973038.94 1462973023.04 -15897.7000713 8513
12 usuario5 1462973038.23 1462973018.42 -19811.8000031 3716
12 usuario16 1462973038.78 1462973021.13 -17650.0999928 6619
12 usuario14 1462973038.26 1462973017.65 -20609.6999645 2896
12 usuario3 1462973038.61 1462973018.97 -19630.8999062 3954
12 usuario4 1462973038.92 1462973017.85 -21076.9999027 3255
13 usuario13 1462973051.28 1462973044.01 -7262.09998131 4637
13 usuario10 1462973051.88 1462973042.55 -9332.89980888 2568
13 usuario2 1462973051.56 1462973043.29 -8268.80002022 3696
13 usuario7 1462973051.81 1462973050.7 -1103.20019722 11482
13 usuario9 1462973051.36 1462973051.33 -31.1999320984 11249
13 usuario15 1462973051.35 1462973043.07 -8276.49998665 2977
13 usuario1 1462973051.44 1462973041.08 -10355.8001518 1714
13 usuario11 1462973051.71 1462973049.6 -2109.50016975 9748
13 usuario6 1462973051.28 1462973045.01 -6267.30012894 4899
13 usuario8 1462973052.07 1462973042.73 -9333.69994164 3190
13 usuario12 1462973051.22 1462973043.83 -7389.80007172 3807
13 usuario5 1462973051.62 1462973041.25 -10371.4001179 1951
13 usuario16 1462973052.01 1462973042.6 -9416.70012474 2755
13 usuario14 1462973052.06 1462973049.96 -2104.20012474 10634
13 usuario3 1462973051.54 1462973043.25 -8286.60011292 3590
13 usuario4 1462973052.15 1462973045.73 -6424.90005493 5707
14 usuario13 1462973072.08 1462973055.58 -16494.8999882 3252
14 usuario10 1462973071.48 1462973054.97 -16507.8999996 1971
14 usuario2 1462973071.44 1462973071.41 -33.2000255585 18771
14 usuario7 1462973071.94 1462973056.08 -15859.2000008 3173
14 usuario9 1462973071.44 1462973059.05 -12391.600132 6608
14 usuario15 1462973071.62 1462973065.41 -6219.19989586 12997
14 usuario1 1462973071.45 1462973054.95 -16505.4001808 2451
14 usuario11 1462973071.83 1462973056.31 -15517.6000595 3539
14 usuario6 1462973071.93 1462973054.4 -17533.7998867 2061
14 usuario8 1462973072.0 1462973058.59 -13411.0999107 5464
14 usuario12 1462973072.23 1462973058.48 -13754.8000813 6126
14 usuario5 1462973071.6 1462973055.02 -16572.6001263 2339
14 usuario16 1462973072.03 1462973055.52 -16504.8999786 2452
14 usuario14 1462973071.29 1462973057.85 -13445.1999664 4728
14 usuario3 1462973072.01 1462973054.45 -17560.3997707 1854
14 usuario4 1462973072.04 1462973055.15 -16883.300066 1915
15 usuario13 1462973083.71 1462973077.47 -6246.09994888 4326
15 usuario10 1462973083.46 1462973074.14 -9321.40016556 1597
15 usuario2 1462973084.17 1462973077.95 -6221.7001915 5421
15 usuario7 1462973084.19 1462973077.83 -6354.09998894 4790
15 usuario9 1462973083.5 1462973076.22 -7281.69989586 3711
15 usuario15 1462973083.72 1462973078.45 -5269.60015297 5768
15 usuario1 1462973083.28 1462973076.03 -7255.19990921 3510
15 usuario11 1462973084.1 1462973080.94 -3158.29992294 8054
15 usuario6 1462973083.52 1462973075.24 -8276.99995041 2244
15 usuario8 1462973083.58 1462973079.41 -4166.80002213 6353
15 usuario12 1462973083.64 1462973080.45 -3189.19992447 7083
15 usuario5 1462973083.62 1462973083.59 -27.8000831604 10934
15 usuario16 1462973083.79 1462973075.5 -8287.19997406 2416
15 usuario14 1462973083.37 1462973075.09 -8284.89995003 2706
15 usuario3 1462973083.3 1462973077.07 -6235.90016365 3999
15 usuario4 1462973083.74 1462973075.26 -8478.3000946 2029
16 usuario13 1462973107.33 1462973086.61 -20716.3000107 1845
16 usuario10 1462973107.16 1462973086.54 -20626.4998913 2027
16 usuario2 1462973107.27 1462973096.93 -10342.099905 11700
16 usuario7 1462973107.34 1462973088.36 -18976.3998985 3058
16 usuario9 1462973107.05 1462973092.61 -14442.800045 8049
16 usuario15 1462973107.05 1462973090.49 -16558.4001541 5713
16 usuario1 1462973106.43 1462973086.79 -19636.8000507 2458
16 usuario11 1462973107.11 1462973089.57 -17535.7000828 4412
16 usuario6 1462973106.61 1462973087.03 -19577.5001049 2461
16 usuario8 1462973106.33 1462973087.77 -18561.3000393 3135
16 usuario12 1462973106.93 1462973106.9 -32.900094986 22167
16 usuario5 1462973106.35 1462973090.79 -15559.9999428 6109
16 usuario16 1462973106.45 1462973087.87 -18582.9000473 3017
16 usuario14 1462973106.47 1462973086.89 -19582.0000172 2453
16 usuario3 1462973106.46 1462973087.88 -18587.9998207 3513
16 usuario4 1462973106.48 1462973086.48 -20000.6000996 1641
17 usuario13 1462973123.76 1462973112.39 -11373.0998039 4003
17 usuario10 1462973124.33 1462973109.88 -14446.5000629 1657
17 usuario2 1462973123.54 1462973120.41 -3129.19998169 12054
17 usuario7 1462973124.25 1462973120.0 -4255.89990616 11514
17 usuario9 1462973124.2 1462973110.78 -13427.200079 2671
17 usuario15 1462973124.37 1462973114.03 -10346.3001251 5916
17 usuario1 1462973124.12 1462973111.72 -12394.600153 4236
17 usuario11 1462973124.07 1462973118.88 -5187.10017204 10686
17 usuario6 1462973124.25 1462973112.86 -11387.4998093 5164
17 usuario8 1462973123.56 1462973123.53 -28.6998748779 15087
17 usuario12 1462973123.77 1462973115.28 -8488.89994621 7240
17 usuario5 1462973124.06 1462973109.5 -14554.3999672 2079
17 usuario16 1462973123.38 1462973109.87 -13509.0999603 2359
17 usuario14 1462973123.56 1462973109.13 -14421.0000038 1609
17 usuario3 1462973124.2 1462973109.73 -14465.1999474 2210
17 usuario4 1462973123.87 1462973109.07 -14796.4999676 1499
18 usuario13 1462973136.42 1462973134.31 -2112.6999855 9460
18 usuario10 1462973136.59 1462973127.28 -9306.90002441 1896
18 usuario2 1462973136.66 1462973128.38 -8276.99995041 3783
18 usuario7 1462973137.26 1462973128.81 -8447.60012627 3481
18 usuario9 1462973137.11 1462973129.86 -7251.29985809 4593
18 usuario15 1462973136.88 1462973136.84 -43.4000492096 11409
18 usuario1 1462973137.43 1462973128.12 -9308.3999157 2939
18 usuario11 1462973137.38 1462973127.05 -10334.8999023 1918
18 usuario6 1462973136.79 1462973130.58 -6216.70007706 5269
18 usuario8 1462973136.83 1462973127.51 -9319.90003586 2873
18 usuario12 1462973136.96 1462973133.75 -3202.5001049 8830
18 usuario5 1462973137.05 1462973128.73 -8326.3001442 3538
18 usuario16 1462973137.12 1462973127.77 -9345.80016136 3334
18 usuario14 1462973136.57 1462973126.23 -10340.0001526 1613
18 usuario3 1462973137.09 1462973126.74 -10348.2999802 1482
18 usuario4 1462973136.53 1462973128.08 -8453.39989662 3115
19 usuario13 1462973149.1 1462973140.82 -8275.50005913 3343
19 usuario10 1462973149.4 1462973140.09 -9310.29987335 2442
19 usuario2 1462973149.24 1462973143.03 -6211.80009842 5302
19 usuario7 1462973148.45 1462973139.96 -8488.39998245 1564
19 usuario9 1462973149.22 1462973149.2 -26.200056076 11028
19 usuario15 1462973148.79 1462973147.71 -1084.10000801 9735
19 usuario1 1462973149.31 1462973140.0 -9305.29999733 1522
19 usuario11 1462973148.5 1462973146.4 -2103.60002518 7959
19 usuario6 1462973149.04 1462973140.76 -8276.10015869 2907
19 usuario8 1462973149.12 1462973139.77 -9355.70001602 1883
19 usuario12 1462973148.43 1462973139.96 -8464.30015564 1929
19 usuario5 1462973148.71 1462973140.39 -8315.59991837 2263
19 usuario16 1462973148.96 1462973140.66 -8294.80004311 2486
19 usuario14 1462973149.04 1462973138.71 -10337.8000259 1071
19 usuario3 1462973149.42 1462973141.13 -8290.10009766 2987
19 usuario4 1462973148.55 1462973138.95 -9599.90000725 1292
20 usuario13 1462973160.84 1462973157.7 -3139.99986649 7537
20 usuario10 1462973160.68 1462973152.39 -8288.90013695 1926
20 usuario2 1462973161.14 1462973154.91 -6225.59976578 4614
20 usuario7 1462973161.26 1462973151.75 -9505.49983978 2216
20 usuario9 1462973161.18 1462973161.15 -29.2999744415 10849
20 usuario15 1462973160.87 1462973159.79 -1085.19983292 9930
20 usuario1 1462973161.05 1462973151.75 -9301.90014839 1384
20 usuario11 1462973160.86 1462973156.71 -4155.99989891 7146
20 usuario6 1462973160.65 1462973155.45 -5199.30005074 5352
20 usuario8 1462973161.2 1462973159.09 -2103.39999199 8914
20 usuario12 1462973161.2 1462973158.0 -3205.19995689 8432
20 usuario5 1462973161.35 1462973160.29 -1064.0001297 10484
20 usuario16 1462973161.01 1462973152.72 -8294.00014877 2692
20 usuario14 1462973160.82 1462973151.5 -9320.89996338 1402
20 usuario3 1462973161.15 1462973152.87 -8281.59999847 2368
20 usuario4 1462973161.14 1462973155.83 -5301.50008202 6072
21 usuario13 1462973185.68 1462973168.18 -17505.3999424 6277
21 usuario10 1462973185.98 1462973164.34 -21644.5999146 2607
21 usuario2 1462973185.81 1462973167.26 -18553.9999008 5059
21 usuario7 1462973185.79 1462973164.65 -21146.8000412 2292
21 usuario9 1462973186.44 1462973168.93 -17515.7999992 6657
21 usuario15 1462973186.53 1462973186.5 -31.7001342773 24565
21 usuario1 1462973186.06 1462973164.44 -21616.6000366 2330
21 usuario11 1462973186.41 1462973164.77 -21642.7001953 2847
21 usuario6 1462973185.6 1462973166.02 -19578.099966 4316
21 usuario8 1462973186.02 1462973169.52 -16497.699976 7264
21 usuario12 1462973186.39 1462973164.04 -22345.5998898 1734
21 usuario5 1462973186.26 1462973172.77 -13486.7999554 10354
21 usuario16 1462973186.39 1462973163.49 -22897.7000713 1420
21 usuario14 1462973186.51 1462973163.86 -22648.4999657 1990
21 usuario3 1462973185.54 1462973164.82 -20717.4999714 2605
21 usuario4 1462973185.96 1462973171.17 -14783.6999893 8940
22 usuario13 1462973224.87 1462973188.78 -36094.399929 2037
22 usuario10 1462973224.63 1462973189.6 -35033.9000225 2560
22 usuario2 1462973224.62 1462973200.91 -23705.7001591 14035
22 usuario7 1462973224.83 1462973189.01 -35818.500042 2109
22 usuario9 1462973224.85 1462973191.91 -32947.9000568 4409
22 usuario15 1462973225.04 1462973225.0 -31.3000679016 37395
22 usuario1 1462973225.2 1462973189.1 -36098.5000134 1979
22 usuario11 1462973225.4 1462973191.42 -33983.2999706 3945
22 usuario6 1462973225.15 1462973192.1 -33056.2000275 5437
22 usuario8 1462973225.54 1462973199.79 -25748.4998703 12714
22 usuario12 1462973224.63 1462973193.03 -31608.6001396 5531
22 usuario5 1462973224.76 1462973196.8 -27963.0000591 9477
22 usuario16 1462973225.37 1462973191.33 -34033.2000256 3882
22 usuario14 1462973225.18 1462973189.18 -35998.3999729 1617
22 usuario3 1462973225.61 1462973189.53 -36076.499939 2935
22 usuario4 1462973225.03 1462973190.22 -34807.2998524 3146
23 usuario13 1462973239.81 1462973231.5 -8305.09996414 5571
23 usuario10 1462973240.39 1462973228.95 -11433.5999489 3265
23 usuario2 1462973239.84 1462973239.81 -28.8000106812 14125
23 usuario7 1462973239.97 1462973229.45 -10526.8001556 3531
23 usuario9 1462973240.42 1462973232.12 -8294.30007935 6190
23 usuario15 1462973239.85 1462973235.68 -4165.99988937 9566
23 usuario1 1462973240.34 1462973228.95 -11398.9999294 2695
23 usuario11 1462973240.36 1462973232.1 -8259.10019875 5644
23 usuario6 1462973239.87 1462973231.59 -8274.30009842 5383
23 usuario8 1462973239.65 1462973235.5 -4153.30004692 8904
23 usuario12 1462973240.06 1462973227.44 -12614.8998737 1711
23 usuario5 1462973240.45 1462973237.32 -3130.10001183 11498
23 usuario16 1462973239.98 1462973231.66 -8314.69988823 5212
23 usuario14 1462973239.96 1462973227.58 -12384.7999573 1328
23 usuario3 1462973239.66 1462973230.35 -9314.10002708 3680
23 usuario4 1462973239.73 1462973229.19 -10537.5001431 2974
24 usuario13 1462973257.72 1462973249.45 -8273.40006828 8580
24 usuario10 1462973258.11 1462973244.69 -13420.9001064 3244
24 usuario2 1462973258.29 1462973246.93 -11359.400034 6013
24 usuario7 1462973258.4 1462973243.53 -14867.5999641 2442
24 usuario9 1462973258.66 1462973250.36 -8305.29999733 8881
24 usuario15 1462973258.31 1462973258.28 -29.000043869 17380
24 usuario1 1462973257.76 1462973246.41 -11350.8000374 4983
24 usuario11 1462973258.37 1462973243.91 -14459.7001076 2494
24 usuario6 1462973257.86 1462973243.41 -14456.8998814 2483
24 usuario8 1462973258.08 1462973244.6 -13476.7000675 3893
24 usuario12 1462973258.42 1462973244.68 -13742.000103 3538
24 usuario5 1462973257.69 1462973247.19 -10505.8000088 5678
24 usuario16 1462973258.66 1462973247.3 -11362.7998829 6256
24 usuario14 1462973258.45 1462973242.99 -15454.9000263 1977
24 usuario3 1462973258.14 1462973244.7 -13437.7000332 3983
24 usuario4 1462973257.96 1462973243.16 -14808.0000877 2313
25 usuario13 1462973268.73 1462973261.49 -7242.39993095 2711
25 usuario10 1462973268.91 1462973261.65 -7259.5000267 2480
25 usuario2 1462973269.58 1462973263.36 -6221.89998627 4002
25 usuario7 1462973268.8 1462973264.58 -4216.09997749 5087
25 usuario9 1462973269.11 1462973269.08 -28.1000137329 9362
25 usuario15 1462973268.83 1462973268.8 -29.000043869 9411
25 usuario1 1462973269.12 1462973260.84 -8280.09986877 2021
25 usuario11 1462973268.79 1462973262.49 -6308.5000515 3054
25 usuario6 1462973269.08 1462973263.9 -5187.99996376 4972
25 usuario8 1462973269.47 1462973264.29 -5175.79984665 5151
25 usuario12 1462973269.45 1462973264.16 -5285.59994698 4664
25 usuario5 1462973268.87 1462973265.73 -3146.10004425 6957
25 usuario16 1462973269.48 1462973263.22 -6257.10010529 3505
25 usuario14 1462973269.61 1462973262.36 -7246.99997902 2862
25 usuario3 1462973268.96 1462973261.69 -7272.19986916 2496
25 usuario4 1462973269.16 1462973261.81 -7354.50005531 2696
26 usuario13 1462973279.49 1462973276.35 -3136.9998455 6566
26 usuario10 1462973279.58 1462973272.33 -7254.19998169 2356
26 usuario2 1462973279.37 1462973275.19 -4173.79999161 4560
26 usuario7 1462973278.95 1462973272.58 -6372.0998764 2670
26 usuario9 1462973279.52 1462973278.44 -1079.29992676 8241
26 usuario15 1462973278.98 1462973278.96 -26.7999172211 9045
26 usuario1 1462973278.8 1462973272.56 -6237.80012131 2383
26 usuario11 1462973279.16 1462973278.08 -1082.30018616 8227
26 usuario6 1462973279.16 1462973276.03 -3135.29992104 5883
26 usuario8 1462973279.54 1462973272.29 -7247.49994278 1759
26 usuario12 1462973278.9 1462973273.61 -5287.99986839 3066
26 usuario5 1462973279.52 1462973274.22 -5294.39997673 4228
26 usuario16 1462973279.67 1462973273.42 -6251.30009651 2885
26 usuario14 1462973279.65 1462973272.39 -7261.19995117 1730
26 usuario3 1462973279.69 1462973274.49 -5202.10003853 4468
26 usuario4 1462973279.24 1462973272.89 -6350.10004044 2628
27 usuario13 1462973298.39 1462973282.92 -15472.700119 2372
27 usuario10 1462973298.34 1462973282.87 -15465.4998779 2234
27 usuario2 1462973298.22 1462973284.79 -13426.5999794 4364
27 usuario7 1462973298.46 1462973281.56 -16895.3001499 1510
27 usuario9 1462973298.22 1462973287.9 -10322.9000568 7325
27 usuario15 1462973297.93 1462973297.9 -29.599905014 17833
27 usuario1 1462973298.26 1462973281.63 -16623.5001087 1721
27 usuario11 1462973298.25 1462973282.73 -15525.7999897 2498
27 usuario6 1462973298.62 1462973283.15 -15462.7001286 2924
27 usuario8 1462973298.33 1462973282.83 -15495.7001209 2243
27 usuario12 1462973298.67 1462973289.18 -9489.79997635 9184
27 usuario5 1462973298.48 1462973285.02 -13461.400032 4433
27 usuario16 1462973298.77 1462973283.29 -15471.8999863 2546
27 usuario14 1462973298.33 1462973281.86 -16475.399971 1142
27 usuario3 1462973298.67 1462973283.18 -15487.3998165 2435
27 usuario4 1462973298.15 1462973286.44 -11706.0000896 6110
28 usuario13 1462973320.76 1462973320.73 -34.3000888824 21277
28 usuario10 1462973320.37 1462973302.83 -17536.0999107 3434
28 usuario2 1462973320.85 1462973302.28 -18572.8001595 2987
28 usuario7 1462973320.6 1462973302.64 -17962.100029 3061
28 usuario9 1462973320.49 1462973302.96 -17529.0999413 3661
