6099.99990463, C, 91, 32
7399.99985695, D, 91, 33
4349.99990463, D, 91, 34
5710.00003815, C, 91, 35
4370.00012398, C, 91, 36
5850.00014305, C, 91, 37
4789.99996185, C, 91, 38
3589.99991417, C, 91, 39
5299.99995232, D, 91, 40
1349.99990463, D, 91, 41
2389.99986649, D, 91, 42
1990.00000954, D, 91, 43
3119.99988556, D, 91, 44
2490.00000954, D, 91, 45
5779.99997139, C, 91, 46
5430.00006676, C, 91, 47
4480.00001907, C, 91, 48
4799.99995232, C, 91, 49
2970.00002861, C, 91, 50
2750.0, C, 91, 51
3189.9998188, C, 91, 52
4300.00019073, C, 91, 53
2799.99995232, C, 91, 54
4170.00007629, C, 91, 55
5990.00000954, C, 91, 56
5470.00002861, C, 91, 57
5069.99993324, C, 91, 58
5140.0001049, C, 91, 59
6269.99998093, C, 91, 60
3859.9998951, D, 165, 1
2359.9998951, D, 165, 2
3069.99993324, D, 165, 3
2869.99988556, D, 165, 4
2049.99995232, D, 165, 5
2160.00008583, D, 165, 6
5619.99988556, D, 165, 7
3639.99986649, D, 165, 8
2539.99996185, D, 165, 9
3690.00005722, D, 165, 10
4000.0, D, 165, 11
1590.00015259, D, 165, 12
2990.00000954, D, 165, 13
1519.99998093, D, 165, 14
1190.00005722, D, 165, 15
2029.99997139, D, 165, 16
2189.9998188, D, 165, 17
4230.00001907, D, 165, 18
3960.00003815, D, 165, 19
2530.00020981, D, 165, 20
2079.99992371, D, 165, 21
3609.9998951, D, 165, 22
5319.99993324, D, 165, 23
1500.0, D, 165, 24
2220.00002861, D, 165, 25
2059.99994278, D, 165, 26
6899.99985695, D, 165, 27
3039.99996185, D, 165, 28
3579.99992371, D, 165, 29
2269.99998093, D, 165, 30
2609.9998951, D, 165, 31
1870.00012398, D, 165, 32
3720.00002861, D, 165, 33
2810.0001812, D, 165, 34
1840.00015259, D, 165, 35
2410.00008583, D, 165, 36
1569.99993324, D, 165, 37
2309.99994278, D, 165, 38
2160.00008583, D, 165, 39
4420.00007629, D, 165, 40
2469.99979019, D, 165, 41
2299.99995232, D, 165, 42
1470.00002861, D, 165, 43
3079.99992371, D, 165, 44
2899.99985695, D, 165, 45
1990.00000954, D, 165, 46
4799.99995232, D, 165, 47
2579.99992371, D, 165, 48
2019.99998093, D, 165, 49
4289.99996185, D, 165, 50
4459.99979973, D, 165, 51
8769.99998093, D, 165, 52
1919.99983788, D, 165, 53
3990.00000954, D, 165, 54
2539.99996185, D, 165, 55
1540.00020027, D, 165, 56
1730.00001907, D, 165, 57
1700.00004768, D, 165, 58
3220.00002861, D, 165, 59
1599.99990463, D, 165, 60
6680.00006676, D, 101, 1
5710.00003815, C, 101, 2
5690.00005722, D, 101, 3
6960.00003815, D, 101, 4
4439.9998188, C, 101, 5
6799.99995232, D, 101, 6
5509.99999046, D, 101, 7
5910.00008583, D, 101, 8
7109.9998951, C, 101, 9
6289.99996185, D, 101, 10
5129.99987602, D, 101, 11
3710.00003815, C, 101, 12
5859.9998951, D, 101, 13
8490.00000954, D, 101, 14
6269.99998093, C, 101, 15
6430.00006676, D, 101, 16
10190.0000572, C, 101, 17
6069.99993324, D, 101, 18
4619.99988556, D, 101, 19
5349.99990463, C, 101, 20
5380.00011444, D, 101, 21
5889.99986649, D, 101, 22
6309.99994278, C, 101, 23
3679.99982834, D, 101, 24
3569.99993324, D, 101, 25
4579.99992371, D, 101, 26
5879.99987602, C, 101, 27
7619.99988556, D, 101, 28
6560.0001812, C, 101, 29
6970.00002861, D, 101, 30
2409.99984741, C, 101, 31
6339.99991417, D, 101, 32
3740.00000954, D, 101, 33
6269.99998093, C, 101, 34
10069.9999332, D, 101, 35
4200.00004768, C, 101, 36
5940.00005722, D, 101, 37
9250.0, D, 101, 38
4900.00009537, C, 101, 39
6069.99993324, D, 101, 40
2329.99992371, C, 101, 41
4719.99979019, D, 101, 42
4720.00002861, D, 101, 43
2740.00000954, C, 101, 44
3450.00004768, D, 101, 45
4579.99992371, D, 101, 46
3950.00004768, D, 101, 47
5069.99993324, D, 101, 48
4750.0, C, 101, 49
3630.00011444, D, 101, 50
2919.99983788, D, 101, 51
4299.99995232, C, 101, 52
5690.00005722, D, 101, 53
5460.00003815, D, 101, 54
11520.0002193, D, 101, 55
5700.00004768, C, 101, 56
3059.99994278, D, 101, 57
4439.9998188, D, 101, 58
12509.9999905, D, 101, 59
5730.00001907, D, 101, 60
3230.00001907, D, 63, 1
3210.00003815, D, 63, 2
3279.99997139, D, 63, 3
2870.00012398, D, 63, 4
6590.00015259, D, 63, 5
4539.99996185, D, 63, 6
3419.99983788, D, 63, 7
5130.00011444, D, 63, 8
3320.00017166, D, 63, 9
5480.00001907, D, 63, 10
4289.99996185, D, 63, 11
4539.99996185, D, 63, 12
3309.99994278, D, 63, 13
3649.99985695, D, 63, 14
2789.99996185, D, 63, 15
3159.99984741, D, 63, 16
3730.00001907, D, 63, 17
2319.99993324, D, 63, 18
3289.99996185, D, 63, 19
3509.99999046, D, 63, 20
3859.9998951, D, 63, 21
4529.99997139, D, 63, 22
4660.00008583, D, 63, 23
5559.99994278, D, 63, 24
8450.00004768, C, 63, 25
4110.00013351, D, 63, 26
4370.00012398, D, 63, 27
4059.99994278, D, 63, 28
3269.99998093, D, 63, 29
3250.0, D, 63, 30
3100.00014305, D, 63, 31
3109.9998951, D, 63, 32
4970.00002861, D, 63, 33
4779.99997139, D, 63, 34
6419.99983788, D, 63, 35
7320.00017166, D, 63, 36
4599.99990463, D, 63, 37
5080.00016212, D, 63, 38
2769.99998093, D, 63, 39
3599.99990463, D, 63, 40
2330.00016212, D, 63, 41
6420.00007629, D, 63, 42
3449.99980927, C, 63, 43
3319.99993324, D, 63, 44
1879.99987602, D, 63, 45
1909.99984741, D, 63, 46
2029.99997139, D, 63, 47
3359.9998951, D, 63, 48
1859.9998951, D, 63, 49
5710.00003815, D, 63, 50
3330.00016212, D, 63, 51
5409.99984741, D, 63, 52
5529.99997139, D, 63, 53
9129.99987602, D, 63, 54
4599.99990463, D, 63, 55
2990.00000954, D, 63, 56
3639.99986649, D, 63, 58
1820.00017166, D, 63, 59
2089.99991417, D, 63, 60
6350.00014305, D, 160, 1
2839.99991417, D, 160, 2
6419.99983788, D, 160, 3
10089.9999142, D, 160, 4
4339.99991417, C, 160, 5
4120.00012398, D, 160, 6
2950.00004768, D, 160, 7
6859.9998951, D, 160, 8
4120.00012398, D, 160, 9
3879.99987602, C, 160, 10
8559.99994278, D, 160, 12
5069.99993324, D, 160, 13
2990.00000954, D, 160, 14
2220.00002861, C, 160, 15
4629.99987602, D, 160, 16
3720.00002861, D, 160, 17
2710.00003815, D, 160, 18
2969.99979019, C, 160, 19
4529.99997139, D, 160, 20
6719.99979019, D, 160, 21
6089.99991417, D, 160, 22
3120.00012398, D, 160, 23
2519.99998093, C, 160, 24
5450.00004768, D, 160, 25
3629.99987602, D, 160, 26
3129.99987602, D, 160, 27
6930.00006676, D, 160, 28
8129.99987602, D, 160, 29
5670.00007629, D, 160, 30
6119.99988556, D, 160, 31
5849.99990463, D, 160, 32
3609.9998951, C, 160, 33
6339.99991417, C, 160, 34
3770.00021935, D, 160, 35
3869.99988556, D, 160, 36
4910.00008583, C, 160, 37
4099.99990463, D, 160, 38
3440.00005722, C, 160, 39
3389.99986649, D, 160, 40
5650.00009537, C, 160, 41
5039.99996185, D, 160, 42
3470.00002861, D, 160, 43
5279.99997139, D, 160, 44
9930.00006676, D, 160, 45
3569.99993324, C, 160, 46
10509.9999905, D, 160, 47
4929.99982834, D, 160, 48
6490.00000954, D, 160, 49
4159.99984741, C, 160, 50
8930.00006676, D, 160, 51
12880.0001144, C, 160, 52
3369.99988556, D, 160, 53
2970.00002861, C, 160, 54
4970.00002861, D, 160, 55
8080.00016212, D, 160, 56
15259.9999905, D, 160, 57
3980.00001907, C, 160, 58
13960.0000381, C, 160, 59
6200.00004768, D, 160, 60
5460.00003815, D, 110, 1
2859.9998951, C, 110, 2
3240.00000954, C, 110, 3
4750.0, D, 110, 4
1659.99984741, D, 110, 5
3450.00004768, C, 110, 6
2990.00000954, C, 110, 7
3150.00009537, D, 110, 8
3529.99997139, D, 110, 9
2889.99986649, D, 110, 10
3870.00012398, D, 110, 11
3169.99983788, D, 110, 12
2599.99990463, D, 110, 13
2200.00004768, D, 110, 14
3979.99978065, D, 110, 15
6890.0001049, D, 110, 16
2309.99994278, D, 110, 17
3869.99988556, D, 110, 18
4109.9998951, D, 110, 19
4779.99997139, D, 110, 20
2279.99997139, D, 110, 21
2289.99996185, D, 110, 22
2159.99984741, D, 110, 23
3690.00005722, D, 110, 24
3529.99997139, D, 110, 25
3140.0001049, D, 110, 26
3019.99998093, D, 110, 27
2649.99985695, D, 110, 28
2269.99998093, D, 110, 29
2610.00013351, D, 110, 30
2390.0001049, D, 110, 31
2750.0, D, 110, 32
3500.0, D, 110, 33
2690.00005722, D, 110, 34
1509.99999046, D, 110, 35
1839.99991417, D, 110, 36
6189.9998188, D, 110, 37
2250.0, D, 110, 38
2289.99996185, D, 110, 39
6839.99991417, D, 110, 40
4789.99996185, D, 110, 41
4200.00004768, D, 110, 42
2050.00019073, D, 110, 43
4210.00003815, C, 110, 44
2559.99994278, C, 110, 45
4970.00002861, D, 110, 46
1920.00007629, D, 110, 47
2059.99994278, D, 110, 48
2070.00017166, D, 110, 49
2759.99999046, D, 110, 50
1900.00009537, D, 110, 51
3310.0001812, D, 110, 52
2450.00004768, C, 110, 53
3850.00014305, D, 110, 54
1820.00017166, D, 110, 55
1940.00005722, D, 110, 56
2879.99987602, D, 110, 57
2610.00013351, D, 110, 58
2169.99983788, D, 110, 59
4259.99999046, D, 110, 60
6889.99986649, D, 3, 1
11589.9999142, D, 3, 2
3990.00000954, D, 3, 3
5129.99987602, D, 3, 4
5119.99988556, D, 3, 5
13639.9998665, D, 3, 6
8649.99985695, D, 3, 7
6880.00011444, D, 3, 8
5309.99994278, D, 3, 9
4029.99997139, D, 3, 10
8250.0, C, 3, 11
7880.00011444, D, 3, 12
4799.99995232, D, 3, 13
2660.00008583, D, 3, 14
3409.99984741, D, 3, 15
13379.999876, D, 3, 16
20440.0000572, C, 3, 17
4230.00001907, C, 3, 18
2660.00008583, C, 3, 19
2660.00008583, D, 3, 20
3079.99992371, D, 3, 21
5329.99992371, D, 3, 22
1419.99983788, D, 3, 23
3519.99998093, D, 3, 24
910.000085831, D, 3, 25
910.000085831, D, 3, 26
2769.99998093, D, 3, 27
2359.9998951, D, 3, 28
6559.99994278, D, 3, 29
1420.00007629, D, 3, 30
2380.00011444, D, 3, 31
2570.00017166, D, 3, 32
6090.00015259, D, 3, 33
3759.99999046, D, 3, 34
2289.99996185, D, 3, 35
7989.99977112, D, 3, 36
2420.00007629, D, 3, 37
2350.00014305, D, 3, 38
2460.00003815, D, 3, 39
3589.99991417, D, 3, 40
4670.00007629, D, 3, 41
8680.00006676, D, 3, 42
3490.00000954, D, 3, 43
2650.00009537, C, 3, 44
5380.00011444, D, 3, 45
1639.99986649, D, 3, 46
4450.00004768, D, 3, 47
2549.99995232, D, 3, 48
1500.0, D, 3, 49
730.000019073, D, 3, 50
2150.00009537, D, 3, 51
2220.00002861, D, 3, 52
2299.99995232, D, 3, 53
3569.99993324, D, 3, 54
2629.99987602, D, 3, 55
770.000219345, D, 3, 56
2759.99999046, D, 3, 57
6089.99991417, D, 3, 58
14150.0000954, D, 3, 59
14539.9999619, D, 3, 60
6779.99997139, D, 33, 1
4179.99982834, D, 33, 2
4139.99986649, D, 33, 3
4090.00015259, D, 33, 4
2889.99986649, D, 33, 5
2569.99993324, C, 33, 6
3869.99988556, C, 33, 7
5090.00015259, D, 33, 8
1930.00006676, D, 33, 9
2329.99992371, D, 33, 10
2659.99984741, D, 33, 11
2059.99994278, D, 33, 12
2629.99987602, D, 33, 13
2549.99995232, D, 33, 14
2009.99999046, C, 33, 15
3170.00007629, D, 33, 16
2369.99988556, D, 33, 17
1890.0001049, D, 33, 18
2900.00009537, D, 33, 19
4210.00003815, D, 33, 20
1599.99990463, D, 33, 21
2120.00012398, D, 33, 22
1529.99997139, D, 33, 23
2829.99992371, D, 33, 24
2309.99994278, D, 33, 25
2230.00001907, D, 33, 26
2470.00002861, D, 33, 27
4319.99993324, D, 33, 28
2670.00007629, D, 33, 29
1680.00006676, D, 33, 30
2819.99993324, D, 33, 31
1970.00002861, D, 33, 32
2119.99988556, D, 33, 33
2049.99995232, D, 33, 34
2220.00002861, D, 33, 35
2269.99998093, D, 33, 36
2099.99990463, D, 33, 37
2779.99997139, D, 33, 38
1889.99986649, D, 33, 39
2329.99992371, D, 33, 40
3910.00008583, D, 33, 41
2609.9998951, D, 33, 42
1839.99991417, D, 33, 43
2619.99988556, D, 33, 44
2149.99985695, D, 33, 45
2030.00020981, D, 33, 46
2349.99990463, D, 33, 47
2210.00003815, D, 33, 48
2420.00007629, D, 33, 49
2190.00005722, D, 33, 50
2490.00000954, D, 33, 51
3170.00007629, D, 33, 52
2579.99992371, D, 33, 53
3220.00002861, D, 33, 54
1750.0, D, 33, 55
2769.99998093, D, 33, 56
2879.99987602, D, 33, 57
1799.99995232, D, 33, 58
1610.00013351, D, 33, 59
2139.99986649, D, 33, 60
6440.00005722, C, 59, 1
6149.99985695, C, 59, 3
4259.99999046, D, 59, 4
5049.99995232, D, 59, 5
3750.0, C, 59, 6
7410.00008583, D, 59, 7
6129.99987602, C, 59, 8
3389.99986649, D, 59, 9
6200.00004768, D, 59, 10
6009.99999046, C, 59, 11
2859.9998951, C, 59, 12
5190.00005722, D, 59, 13
7849.99990463, D, 59, 14
2930.00006676, C, 59, 15
3820.00017166, C, 59, 16
7450.00004768, C, 59, 17
3810.0001812, D, 59, 18
9279.99997139, D, 59, 19
3110.00013351, C, 59, 20
3250.0, C, 59, 21
6659.99984741, D, 59, 22
5710.00003815, C, 59, 23
3579.99992371, D, 59, 24
9470.00002861, C, 59, 25
4089.99991417, D, 59, 26
3069.99993324, C, 59, 27
3570.00017166, D, 59, 28
4350.00014305, C, 59, 29
3059.99994278, D, 59, 30
6380.00011444, C, 59, 31
3589.99991417, D, 59, 32
4140.0001049, C, 59, 33
4350.00014305, C, 59, 34
7150.00009537, C, 59, 35
12940.0000572, D, 59, 36
5089.99991417, D, 59, 37
4110.00013351, D, 59, 38
4079.99992371, C, 59, 39
8849.99990463, D, 59, 40
2890.0001049, C, 59, 41
3250.0, D, 59, 42
7079.99992371, C, 59, 43
6819.99993324, D, 59, 44
8529.99997139, D, 59, 45
4390.0001049, C, 59, 46
3549.99995232, D, 59, 47
4559.99994278, D, 59, 48
4379.99987602, C, 59, 49
10720.0000286, C, 59, 50
5690.00005722, C, 59, 51
5089.99991417, C, 59, 52
2559.99994278, D, 59, 53
5630.00011444, C, 59, 54
3250.0, D, 59, 55
3950.00004768, C, 59, 56
7089.99991417, D, 59, 57
5009.99999046, C, 59, 58
4069.99993324, C, 59, 59
2950.00004768, D, 59, 60
9769.99998093, D, 92, 1
11800.0001907, D, 92, 2
12569.9999332, D, 92, 3
8490.00000954, D, 92, 4
9819.99993324, D, 92, 5
9179.99982834, C, 92, 6
5629.99987602, D, 92, 7
6099.99990463, D, 92, 8
9840.00015259, D, 92, 9
8000.0, D, 92, 10
5170.00007629, D, 92, 11
8149.99985695, D, 92, 12
8730.00001907, D, 92, 13
9819.99993324, D, 92, 14
3360.00013351, C, 92, 15
11319.9999332, C, 92, 16
4019.99998093, D, 92, 17
3730.00001907, D, 92, 18
15389.9998665, D, 92, 19
5880.00011444, D, 92, 20
5220.00002861, D, 92, 21
5369.99988556, D, 92, 22
6589.99991417, D, 92, 23
10900.0000954, D, 92, 24
6100.00014305, D, 92, 25
7389.99986649, D, 92, 26
7269.99998093, D, 92, 27
7369.99988556, D, 92, 28
3579.99992371, D, 92, 29
9989.99977112, D, 92, 30
7599.99990463, D, 92, 31
10050.0001907, D, 92, 32
6639.99986649, D, 92, 33
9059.99994278, C, 92, 34
8149.99985695, D, 92, 35
8080.00016212, D, 92, 36
5960.00003815, D, 92, 37
6950.00004768, D, 92, 38
6319.99993324, D, 92, 39
8910.00008583, D, 92, 40
3900.00009537, D, 92, 41
7710.00003815, D, 92, 42
7310.0001812, D, 92, 43
9799.99995232, C, 92, 44
3329.99992371, D, 92, 45
7799.99995232, D, 92, 46
6200.00004768, D, 92, 47
3710.00003815, D, 92, 48
12350.0001431, D, 92, 49
9700.00004768, D, 92, 50
5850.00014305, D, 92, 51
11600.0001431, D, 92, 52
5589.99991417, D, 92, 53
13670.0000763, D, 92, 54
5779.99997139, D, 92, 55
24219.9997902, D, 92, 56
9019.99998093, D, 92, 57
4019.99998093, D, 92, 58
14069.9999332, D, 92, 59
5439.9998188, D, 92, 60
13380.0001144, D, 77, 1
5009.99999046, D, 77, 2
4480.00001907, D, 77, 3
2089.99991417, D, 77, 4
4220.00002861, D, 77, 5
2019.99998093, D, 77, 6
5779.99997139, D, 77, 7
2710.00003815, D, 77, 8
2750.0, D, 77, 9
3220.00002861, D, 77, 10
2319.99993324, D, 77, 11
3290.00020027, D, 77, 12
2569.99993324, C, 77, 13
4390.0001049, D, 77, 14
6069.99993324, D, 77, 15
5129.99987602, D, 77, 16
8440.00005722, D, 77, 17
5039.99996185, D, 77, 18
6589.99991417, D, 77, 19
3759.99999046, D, 77, 20
2329.99992371, D, 77, 21
4730.00001907, D, 77, 22
3319.99993324, D, 77, 23
6259.99999046, D, 77, 24
2019.99998093, D, 77, 25
2359.9998951, D, 77, 26
2779.99997139, D, 77, 27
3899.99985695, D, 77, 28
2610.00013351, D, 77, 29
2039.99996185, D, 77, 30
3230.00001907, D, 77, 31
3779.99997139, D, 77, 32
1789.99996185, D, 77, 33
2210.00003815, D, 77, 34
3130.00011444, D, 77, 35
2339.99991417, D, 77, 36
1989.99977112, D, 77, 37
1740.00000954, D, 77, 38
2349.99990463, D, 77, 39
2100.00014305, D, 77, 40
2650.00009537, D, 77, 41
4279.99997139, D, 77, 42
6240.00000954, C, 77, 43
7319.99993324, D, 77, 44
4810.0001812, D, 77, 45
4310.0001812, D, 77, 46
14920.0000763, D, 77, 47
2519.99998093, D, 77, 48
2599.99990463, D, 77, 49
9519.99998093, D, 77, 50
4509.99999046, D, 77, 51
12079.9999237, D, 77, 52
3720.00002861, D, 77, 53
1909.99984741, D, 77, 54
14640.0001049, D, 77, 55
8950.00004768, D, 77, 56
2319.99993324, D, 77, 57
1960.00003815, D, 77, 58
10650.0000954, C, 77, 59
5869.99988556, D, 77, 60
10460.0000381, D, 65, 1
13430.0000668, D, 65, 2
5379.99987602, C, 65, 3
5799.99995232, D, 65, 4
3990.00000954, D, 65, 5
2029.99997139, C, 65, 6
4569.99993324, D, 65, 7
3029.99997139, C, 65, 8
5289.99996185, D, 65, 9
3320.00017166, D, 65, 10
2230.00001907, D, 65, 11
1759.99999046, D, 65, 12
1440.00005722, C, 65, 13
2150.00009537, D, 65, 14
3230.00001907, D, 65, 15
2920.00007629, D, 65, 16
2559.99994278, D, 65, 17
2649.99985695, D, 65, 18
1619.99988556, D, 65, 19
1409.99984741, D, 65, 20
3579.99992371, D, 65, 21
3190.00005722, D, 65, 22
16480.0000191, D, 65, 23
6839.99991417, D, 65, 24
1210.00003815, C, 65, 25
2230.00001907, C, 65, 26
4310.0001812, D, 65, 27
3099.99990463, D, 65, 28
8589.99991417, D, 65, 29
3819.99993324, D, 65, 30
4610.00013351, D, 65, 31
3120.00012398, C, 65, 32
5199.99980927, D, 65, 33
1680.00006676, D, 65, 34
2599.99990463, C, 65, 35
2059.99994278, D, 65, 36
3510.00022888, D, 65, 37
2579.99992371, D, 65, 38
3190.00005722, D, 65, 39
2529.99997139, C, 65, 40
6170.00007629, C, 65, 41
4609.9998951, D, 65, 42
2129.99987602, D, 65, 43
6920.00007629, D, 65, 44
3440.00005722, C, 65, 45
2679.99982834, C, 65, 46
4970.00002861, D, 65, 47
2240.00000954, D, 65, 48
3269.99998093, D, 65, 49
1670.00007629, C, 65, 50
9089.99991417, D, 65, 51
1750.0, D, 65, 52
2409.99984741, D, 65, 53
2259.99999046, D, 65, 54
8750.0, D, 65, 55
1809.99994278, D, 65, 56
3000.0, D, 65, 57
2879.99987602, D, 65, 58
2310.0001812, D, 65, 59
1679.99982834, D, 65, 60
14500.0, C, 73, 1
24380.0001144, C, 73, 2
14110.0001335, C, 73, 3
9589.99991417, C, 73, 4
8350.00014305, D, 73, 5
14460.0000381, D, 73, 6
7649.99985695, C, 73, 10
10900.0000954, D, 73, 11
7819.99993324, D, 73, 12
10000.0, D, 73, 13
15220.0000286, C, 73, 14
10720.0000286, C, 73, 15
16190.0000572, D, 73, 16
17650.0000954, D, 73, 17
10939.9998188, D, 73, 18
14130.0001144, C, 73, 19
6140.0001049, C, 73, 20
3830.00016212, C, 73, 21
7790.00020027, C, 73, 22
8470.00002861, D, 73, 23
12540.0002003, D, 73, 24
4119.99988556, D, 73, 25
7680.00006676, D, 73, 26
7150.00009537, D, 73, 27
8099.99990463, D, 73, 28
5919.99983788, C, 73, 29
5100.00014305, C, 73, 30
8520.00021935, C, 73, 31
7110.00013351, D, 73, 32
12019.9999809, D, 73, 33
7190.00005722, D, 73, 34
7279.99997139, D, 73, 35
8019.99998093, D, 73, 36
4359.9998951, C, 73, 37
15529.9999714, D, 73, 38
4779.99997139, C, 73, 39
10360.0001335, D, 73, 40
3399.99985695, C, 73, 41
15550.0001907, D, 73, 42
13410.0000858, C, 73, 43
11109.9998951, D, 73, 44
5620.00012398, C, 73, 45
3860.00013351, D, 73, 46
14190.0000572, C, 73, 47
4930.00006676, D, 73, 48
4870.00012398, C, 73, 49
8330.00016212, D, 73, 50
2259.99999046, D, 73, 51
5460.00003815, C, 73, 52
12850.0001431, C, 73, 53
20100.0001431, C, 73, 54
4399.99985695, D, 73, 55
9769.99998093, C, 73, 56
7210.00003815, D, 73, 57
8439.9998188, D, 73, 58
12500.0, D, 73, 59
6279.99997139, C, 73, 60
5219.99979019, D, 127, 1
2909.99984741, C, 127, 2
1900.00009537, D, 127, 3
1359.9998951, D, 127, 4
2699.99980927, D, 127, 5
2150.00009537, D, 127, 6
2230.00001907, D, 127, 7
2059.99994278, C, 127, 8
2630.00011444, D, 127, 9
2759.99999046, C, 127, 10
2559.99994278, D, 127, 11
2659.99984741, D, 127, 12
1779.99997139, C, 127, 13
2689.9998188, D, 127, 14
2730.00001907, D, 127, 15
1110.00013351, C, 127, 16
1859.9998951, D, 127, 17
2049.99995232, D, 127, 18
2380.00011444, D, 127, 19
1319.99993324, C, 127, 20
3839.99991417, D, 127, 21
2359.9998951, D, 127, 22
1930.00006676, C, 127, 23
3370.00012398, C, 127, 24
1690.00005722, D, 127, 25
2020.00021935, D, 127, 26
709.999799728, C, 127, 27
2230.00001907, C, 127, 28
2029.99997139, D, 127, 29
2150.00009537, D, 127, 30
2920.00007629, D, 127, 31
4369.99988556, D, 127, 32
3980.00001907, C, 127, 33
1989.99977112, D, 127, 34
2969.99979019, D, 127, 35
1819.99993324, D, 127, 36
4299.99995232, C, 127, 37
2529.99997139, D, 127, 38
2250.0, C, 127, 39
2289.99996185, D, 127, 40
1660.00008583, C, 127, 41
1610.00013351, D, 127, 42
1660.00008583, D, 127, 43
3140.0001049, C, 127, 44
2480.00001907, D, 127, 45
1800.00019073, C, 127, 46
1250.0, D, 127, 47
1950.00004768, C, 127, 48
2939.9998188, D, 127, 49
2259.99999046, D, 127, 50
2099.99990463, C, 127, 51
1990.00000954, D, 127, 52
3579.99992371, C, 127, 53
3219.99979019, D, 127, 54
5799.99995232, D, 127, 55
6079.99992371, D, 127, 56
2559.99994278, C, 127, 57
2589.99991417, D, 127, 58
2069.99993324, D, 127, 59
1990.00000954, C, 127, 60
5440.00005722, C, 169, 1
5730.00001907, C, 169, 2
6230.00001907, D, 169, 3
4390.0001049, C, 169, 4
2110.00013351, D, 169, 5
1480.00001907, D, 169, 6
1649.99985695, D, 169, 7
1569.99993324, D, 169, 8
4960.00003815, D, 169, 9
2460.00003815, D, 169, 10
470.00002861, C, 169, 11
2359.9998951, D, 169, 12
2000.0, D, 169, 13
680.000066757, D, 169, 14
3940.00005722, D, 169, 15
7000.0, C, 169, 16
4530.00020981, C, 169, 17
1899.99985695, C, 169, 18
2479.99978065, D, 169, 19
1519.99998093, D, 169, 20
2109.9998951, C, 169, 21
2740.00000954, C, 169, 22
3199.99980927, C, 169, 23
2590.00015259, C, 169, 24
2839.99991417, D, 169, 25
2960.00003815, D, 169, 26
2420.00007629, D, 169, 27
1700.00004768, D, 169, 28
1589.99991417, D, 169, 29
1539.99996185, D, 169, 30
2279.99997139, D, 169, 31
1889.99986649, D, 169, 32
1689.9998188, C, 169, 33
2580.00016212, D, 169, 34
1480.00001907, D, 169, 35
1309.99994278, D, 169, 36
1860.00013351, D, 169, 37
8650.00009537, D, 169, 38
3990.00000954, D, 169, 39
1120.00012398, D, 169, 40
1370.00012398, D, 169, 41
14410.0000858, C, 169, 42
2430.00006676, D, 169, 43
3019.99998093, D, 169, 44
2630.00011444, D, 169, 45
5479.99978065, D, 169, 46
