,mean,std,2.5q,25q,50q,75q,97.5q,mc err,param,subject,round
0,3.588296242581156,0.14687344869243987,3.30844194309647,3.4947493137854906,3.585000107399961,3.683964595417805,3.884770937765433,0.006521497925344887,a,,10
1,1.2300448377968005,0.12913740633723295,0.9989922914299969,1.140132892797217,1.2235720592406558,1.309763020208918,1.5081286177689894,0.006154827240770944,a_std,,10
2,3.6223319252528023,0.5054794814999715,2.758970434260293,3.2615431246465305,3.572681781492771,3.945760481483966,4.731484674802773,0.014806865795464755,a,s11n9_usuario1,10
3,4.488980331221757,0.6144480073853014,3.3944897517512485,4.0473839759361105,4.447298277807281,4.881502926945541,5.853122389432025,0.01923829981139467,a,s11n9_usuario10,10
4,3.1178947816929616,0.5867174014237673,2.140983990314772,2.6810442442794855,3.0705954579405166,3.467809798483258,4.426965634903777,0.0215558853383582,a,s11n9_usuario2,10
5,4.31030693035127,0.44933868094637147,3.4993476956770775,3.995043096932482,4.294994082618066,4.587567193342538,5.286521592277168,0.011368559180508988,a,s11n9_usuario3,10
6,3.1134270629228067,0.40432856953361523,2.4058324396386137,2.831819326701855,3.0927334841919953,3.3628213852431097,3.924583497509726,0.009442443075327671,a,s11n9_usuario4,10
7,5.929575906271621,1.102758856798706,4.210098952310906,5.154447607390164,5.773591889421799,6.568333900212155,8.459820498028112,0.04109385417596641,a,s11n9_usuario5,10
8,3.09666117927384,0.37468344818039456,2.441943251135587,2.829598217255743,3.068592792028275,3.3319148937216947,3.918782442035562,0.011604666199500903,a,s11n9_usuario6,10
9,4.90234871616567,0.5104636367214673,3.953607918952855,4.56198530998227,4.88426908884179,5.222684374015251,5.995198580538206,0.012615052664311312,a,s11n9_usuario7,10
10,5.837424365313088,0.762821393960742,4.533601236170214,5.302666722656613,5.779125610283633,6.311767871116056,7.583372711351172,0.02065905772096436,a,s11n9_usuario8,10
11,4.7010846754714315,0.8093250843869493,3.3609462358559563,4.11173533973572,4.617084673458276,5.203879591662667,6.487356701180646,0.028835598567556214,a,s11n9_usuario9,10
12,4.462196603678556,0.49996350060586,3.610001170847301,4.113336003389776,4.42860008120849,4.77386551865099,5.549490094914349,0.014102522656054117,a,s12n11_usuario1,10
13,3.262538361922764,0.5017482605575251,2.4410050907391283,2.90107090877465,3.2344808283926243,3.5545040557314644,4.394456549830888,0.019480347947113417,a,s12n11_usuario10,10
14,2.866556250727898,0.5412153316546066,1.9644719034571718,2.4967578331875364,2.8101031634345404,3.2042614253362625,4.078995695763968,0.02134115008120176,a,s12n11_usuario11,10
15,3.2672190413521305,0.52887007223704,2.3539146963818736,2.899751686603711,3.222246927303619,3.59216024957645,4.400196529295982,0.018332773127827096,a,s12n11_usuario12,10
16,3.0156968175199546,0.5647739053694374,2.091419728723262,2.615343615580564,2.935670805004375,3.3609292634011143,4.355523263739029,0.02241218666480949,a,s12n11_usuario13,10
17,4.452260260961206,0.8226035413009941,3.00138406941692,3.8577650122628055,4.397408361587161,4.949529159284653,6.176206166998306,0.03354091267678249,a,s12n11_usuario14,10
18,2.712381672053182,0.41553933210533117,2.0257435734623286,2.4072003504488353,2.672742958822906,2.9652277184893907,3.604219098710449,0.014522650374098667,a,s12n11_usuario15,10
19,2.6283886634459157,0.5568670952892072,1.717914428303752,2.2215769900095674,2.585938223481903,2.9789453236828383,3.8398613444953043,0.02391307040028679,a,s12n11_usuario16,10
20,3.0775649085943937,0.4798970766303466,2.2533997558189607,2.7507891143820764,3.027475154195564,3.368841628373006,4.09202024943427,0.017192069628672153,a,s12n11_usuario17,10
21,3.250272435692739,0.5367008084537517,2.344853950765497,2.8765684492115673,3.216162248858591,3.5697220379129533,4.45148429524574,0.018139759802773478,a,s12n11_usuario18,10
22,4.4059297852710895,0.633537257579435,3.2852399042588907,3.931861150479868,4.359411517356521,4.827057549516792,5.728587666022452,0.020544962471575164,a,s12n11_usuario2,10
23,4.640651909615899,0.6033721352289677,3.567050030537148,4.21965432285154,4.615332245399658,5.015983531752354,5.950205137323114,0.01781929867715997,a,s12n11_usuario3,10
24,3.415456699262972,0.38879863545890986,2.690259865997685,3.1369745257488244,3.3978652975813484,3.67209254089733,4.2108257151077995,0.009179740263081555,a,s12n11_usuario4,10
25,7.9717213801633395,1.119267547987906,6.138888034120422,7.149275054890267,7.84926905590138,8.670024232817621,10.422243568697564,0.03765343656133237,a,s12n11_usuario5,10
26,2.476840299503775,0.4233274158070956,1.7740856445991136,2.172497984116757,2.4340827250738393,2.7369961816289683,3.400983192021651,0.015359438312299056,a,s12n11_usuario6,10
27,2.0902148514424534,0.36999099139162683,1.482281462703436,1.8183799912845355,2.056127161491141,2.33198993250196,2.884516908622894,0.012694814536787072,a,s12n11_usuario7,10
28,2.3860421971654957,0.7030793161143659,1.3557392736890563,1.8614543951815645,2.2771949416396975,2.8136041645859247,4.037957163475735,0.04026272540872406,a,s12n11_usuario8,10
29,2.885351119741827,0.44976476336612026,2.0928490663852632,2.566723735024592,2.8516815113457303,3.15738858615401,3.89247136018432,0.015138885700519345,a,s12n11_usuario9,10
