,mean,std,2.5q,25q,50q,75q,97.5q,mc err,param,subject,round
4758,2.9140151940905628,1.5756517208409144,0.6034187299269507,1.963014827325026,2.6040886178809646,3.5296188636122405,7.11443047904022,0.10294623971870473,v,s3m7_usuario8,60
4759,2.2702034415432077,1.1570533085217087,0.24635288379907294,1.587466495616893,2.1476315149327396,2.8479125631810236,4.895754341554781,0.06512015691370826,v,s3m7_usuario9,60
4760,0.3745188975099618,0.11482815529307515,0.17646646153057066,0.30190353449566765,0.35587448424299356,0.42930545048654567,0.6416181483645351,0.009229988986060226,t,,60
4761,0.4251208955758846,0.4272439492632466,0.009803302755094653,0.06226110596182001,0.24441354886867725,0.7644366065473329,1.3463817452646176,0.039930708180241456,t_std,,60
4762,0.2599161809256952,0.173154008969497,0.0001194960744703913,0.09204811067226186,0.29475821028532306,0.3879582860152152,0.5713069411265774,0.014324209089024473,t,s3m7_usuario1,60
4763,0.20061807237907986,0.14973810700329288,1.2804853481010598e-06,0.02540343009216528,0.24422500771188355,0.32734704223391675,0.4317071006548812,0.013815180227635638,t,s3m7_usuario10,60
4764,0.25182680156981363,0.17538183702948776,1.1162103087727508e-05,0.06666292783023832,0.28874788480305025,0.38438259371631933,0.5690078537430991,0.014959524336489094,t,s3m7_usuario11,60
4765,0.192020831212618,0.15027872896200212,1.1225300541397027e-16,0.006511565485693007,0.2413248549127977,0.3230776461564706,0.4125700970376874,0.014089945862756154,t,s3m7_usuario12,60
4766,0.5625190327824676,0.4008857808135302,0.005730957752930912,0.29752231552545666,0.3987713026150688,0.8509944310673632,1.4192889240496704,0.02694515026199898,t,s3m7_usuario13,60
4767,0.3598933802135793,0.2743159112616382,8.74334528045426e-06,0.16154390125295104,0.3353168203917883,0.48536632438172206,1.011030792310048,0.020777410808404864,t,s3m7_usuario14,60
4768,0.28123216968911074,0.1981086253785773,3.7403393732564003e-06,0.06874700738709077,0.3067510341828432,0.4161503486553824,0.6588273300783486,0.016320526309195373,t,s3m7_usuario15,60
4769,0.20608895222526696,0.15049553445613414,4.333817356736118e-06,0.030437552191751656,0.248877595882959,0.33385725396657007,0.43053775153030643,0.013653975795315045,t,s3m7_usuario16,60
4770,0.5038584833267907,0.36377287582512186,0.00011515188792650638,0.28278229706362407,0.38233359880761786,0.7227772335858935,1.3220889245397311,0.025344597655603634,t,s3m7_usuario17,60
4771,0.1992597392872438,0.14480914709763829,4.0232383773870556e-05,0.03662412733029815,0.23904148256873045,0.32048772963537187,0.4175250707663615,0.013409535228363587,t,s3m7_usuario18,60
4772,1.5765319476668105,1.6094742268160502,0.11691003019054697,0.3173251711776208,0.4617711152867383,3.56752609570978,4.218980905539025,0.1459122737199191,t,s3m7_usuario2,60
4773,0.5026835742557636,0.37713735969928763,0.00026456642034904847,0.2779180274089845,0.376033183152101,0.7235809220785726,1.3287939315094464,0.026795116684527186,t,s3m7_usuario3,60
4774,0.21522781771061023,0.15703085007727466,2.0484562216205676e-08,0.032427820049341215,0.26068393698115655,0.3448919260110829,0.469973194148947,0.014544939045072447,t,s3m7_usuario4,60
4775,0.22190745659841918,0.17002929574187647,3.3490886131228825e-08,0.00857065815498962,0.2773726643884511,0.3608114305080588,0.49123651968098336,0.015574025547498867,t,s3m7_usuario5,60
4776,0.1826337282976452,0.13988900752076233,1.0736447421162203e-10,0.013763975086895438,0.22002758653208954,0.30832333898408554,0.38377426794573155,0.013064520031175645,t,s3m7_usuario6,60
4777,0.21981929170513415,0.16351203840808107,3.7614451572766684e-07,0.01945416952964569,0.2692905955160913,0.3533537997399241,0.48106475277827176,0.014634191618151573,t,s3m7_usuario7,60
4778,0.21481655908662187,0.16048090793886804,1.1664667385816268e-16,0.02037030773971179,0.25799291118756584,0.34494023037129906,0.46846020016769896,0.014685483525027004,t,s3m7_usuario8,60
4779,0.35831928524632745,0.23891677062785854,4.1606749482140073e-07,0.2118258948611813,0.34200926483685334,0.4881157359259974,0.870551270298991,0.017484612802624467,t,s3m7_usuario9,60
4780,0.6033700317661437,0.05801242552784991,0.498013878253326,0.557340935564389,0.5909128873812941,0.6626505978360052,0.7032278718428776,0.005763460168928101,z,,60
4781,0.03338601975856179,0.028817947827252208,0.0018885906335365287,0.009176114103034573,0.025179372507872493,0.05203721905233427,0.09926009903432677,0.0026291412035019056,z_std,,60
4782,0.6034371579937461,0.05872792802941455,0.4975589415910935,0.5578357024543494,0.5912394095225648,0.6617201372359075,0.703086730424782,0.0057552734319734015,z,s3m7_usuario1,60
4783,0.6037052412808297,0.05925178537093585,0.4971092666577653,0.5577881661881042,0.5912795030688369,0.6612961456157637,0.7049205492486726,0.005807580048560505,z,s3m7_usuario10,60
4784,0.6038437535832785,0.05931551811176513,0.49763559884916536,0.5570294584453179,0.5912685302445719,0.6621091639330152,0.7074695750013804,0.005808922180588296,z,s3m7_usuario11,60
4785,0.6034995427907519,0.058587825524013794,0.4976990450972996,0.5573956053484761,0.591333513830758,0.6596558563966973,0.7034116607768655,0.005743267124032755,z,s3m7_usuario12,60
4786,0.6029075112361482,0.058695030383213054,0.49716344537276086,0.5570777593804913,0.5911587377324126,0.6597867072964612,0.7072261369141476,0.00575605914557667,z,s3m7_usuario13,60
4787,0.6030796487232682,0.05906603427504562,0.4975651880979467,0.556592165650847,0.5910824241261551,0.6602744350719753,0.7044494809240808,0.0057932207019011275,z,s3m7_usuario14,60
4788,0.603286154304383,0.05878544518373962,0.4974354781097578,0.5575362967198648,0.591099406760034,0.6610774641320873,0.7059575052319779,0.005760504875959299,z,s3m7_usuario15,60
4789,0.6036980366107577,0.05901756800351626,0.4978337279223703,0.5571853494719635,0.5912244027824478,0.660731735318506,0.7056133343931663,0.00577474655385535,z,s3m7_usuario16,60
4790,0.6027284301775865,0.05851790972041242,0.49740927068053414,0.5574824057270715,0.5910317333203308,0.6592199624128279,0.7049494416958657,0.005750084682970213,z,s3m7_usuario17,60
4791,0.6035997872947583,0.05885010374916625,0.4973427828106862,0.5569145670166987,0.5914064949094706,0.6598567557590901,0.7053330661299466,0.005778967289744275,z,s3m7_usuario18,60
4792,0.6029621789100533,0.0585219728925933,0.49779567244520273,0.5566956863382571,0.5911991187187186,0.6596362106812402,0.7039367268337741,0.005745482742653761,z,s3m7_usuario2,60
