,mean,std,2.5q,25q,50q,75q,97.5q,mc err,param,subject,round
0,3.3911086671485933,0.22021815032775452,2.985032392563946,3.241030447807487,3.378828361158804,3.5260058975406716,3.8759579640743302,0.012075700679321113,a,,10
1,1.3379159295470278,0.25585166633238754,0.8952436321503956,1.1484209371890395,1.312106272978831,1.503026478469053,1.9131679379563646,0.017600091186670285,a_std,,10
2,3.7335145269457324,0.5169956587488252,2.8653794585137486,3.3567882332192087,3.6970437972784946,4.046300383294122,4.856580439023514,0.017104870600679643,a,s10n5_usuario1,10
3,2.7904157070400055,0.4825101752255742,2.0383314780162585,2.437852553399094,2.7367942051332923,3.0582132966288937,3.9096553617675447,0.021045867910476003,a,s10n5_usuario2,10
4,2.725268071181425,0.8133668401527677,1.5737125071639713,2.118451704876589,2.5723926754563973,3.189742863362613,4.704539321225171,0.046804501083482705,a,s10n5_usuario3,10
5,4.54707929367794,1.2075090765272898,2.8172287608677156,3.6636149478283633,4.331920004774398,5.209049484585794,7.572115595880206,0.06221653941865363,a,s10n5_usuario4,10
6,5.426311787096337,0.9008924174636953,3.920211355396609,4.776970369895468,5.336202499593233,5.97726182157171,7.319769297558837,0.03384482116121264,a,s10n5_usuario5,10
7,4.208844131326814,0.7796277306311371,2.9575372922131993,3.635573161067106,4.1337375153332605,4.681462804929421,6.012973162803204,0.031124760994887625,a,s10n5_usuario6,10
8,2.089208051562082,0.37396797205395876,1.502953177906437,1.8148835522252171,2.0498840359615125,2.3190643219386766,2.910548068692983,0.015648481330888482,a,s10n5_usuario7,10
9,2.2738651448478704,0.37823638188221204,1.6545297309522387,1.9866607329967643,2.2335309790598146,2.5086042925827523,3.121210498892716,0.014059944125263343,a,s10n5_usuario8,10
10,3.5554834097163317,0.5652697224125581,2.6457928776044866,3.1457017010563235,3.5058777648683206,3.8943904474765567,4.861815287010242,0.01949229508347618,a,s4m8_usuario1,10
11,5.770829828538002,1.4424512792755346,3.5788343203306896,4.707926983756461,5.5932342725021735,6.6290805466749685,8.960122042750472,0.07488963953032424,a,s4m8_usuario10,10
12,3.211724814716504,0.6754634089132701,2.2288963846316348,2.7372783303154584,3.1098812162368206,3.552950895567915,4.90411145319915,0.03217436243190779,a,s4m8_usuario11,10
13,5.285388845397502,1.640131857098095,2.920271729121417,4.102390126777549,4.932414638099864,6.221673913375384,9.238282662188375,0.10299129280213253,a,s4m8_usuario12,10
14,1.870033233357942,0.6950120639720752,0.9129679225893093,1.3525868434593065,1.7258596599036735,2.2682592914795907,3.553044752606864,0.047450749918065444,a,s4m8_usuario13,10
15,6.796616062329298,1.8898597460823852,4.073514742053972,5.417288375786228,6.443540217043246,7.791560435409648,11.304976588593505,0.1105258695722604,a,s4m8_usuario14,10
16,4.225171371045948,1.1753157836728123,2.4940471421123065,3.3603550958149295,4.003614855891804,4.9179903755230585,6.982100005577174,0.06854360500933562,a,s4m8_usuario2,10
17,2.489187214678598,0.536873616433033,1.6057026909764451,2.106327377878296,2.42075460029531,2.8078897777046743,3.7732598165416986,0.022558317827504483,a,s4m8_usuario3,10
18,2.456366891293347,0.411554528041354,1.7654770286833266,2.1543500313604627,2.427637889656201,2.722485274103528,3.3807979951843126,0.01576088596324107,a,s4m8_usuario4,10
19,2.349068506486073,0.3737961208758171,1.7319792860086858,2.0931835072839977,2.3024044984218435,2.5744310570901288,3.170282227032564,0.0131088276832729,a,s4m8_usuario5,10
20,2.897344424405035,0.8291036353450699,1.6309156823483693,2.2992163042237723,2.7680133488116283,3.388987196952301,4.82180572362253,0.0500524292943483,a,s4m8_usuario6,10
21,2.761272569820163,0.5746411112561773,1.808172349310718,2.3467988560729767,2.7046106473399933,3.115339541621612,4.0001925751067855,0.030740293017793123,a,s4m8_usuario7,10
22,3.6047650319689617,0.5531780415472298,2.6643970248036903,3.219655095604255,3.5507679235116227,3.914801633297343,4.867450494406306,0.02131058201692562,a,s4m8_usuario8,10
23,4.9555333365781715,1.0689705117791792,3.2412954862685077,4.187353391452542,4.806501532294683,5.5725549756836426,7.47768750086127,0.049165034299161456,a,s4m8_usuario9,10
24,4.345714230403303,0.5451884207025236,3.3700163604658053,3.9722829015632586,4.313081388836207,4.700502338958764,5.446865596477855,0.015167483009621252,a,s8n3_usuario1,10
25,1.9718685988015907,0.3399346824854166,1.4171635012029251,1.725802985489063,1.9298390495879998,2.1872655998843085,2.7687833368348578,0.015027135717162594,a,s8n3_usuario10,10
26,1.9037350895009884,0.33148494550541013,1.36938540402633,1.6677018295448174,1.8685103952002036,2.0905667787026925,2.661187260601071,0.012520113672527245,a,s8n3_usuario11,10
27,2.487373654691244,0.665583361517705,1.4476050969677974,1.9912084030939703,2.4102305814293112,2.8765698090514187,4.010614439258877,0.03621624998304795,a,s8n3_usuario12,10
28,2.4099589648159667,0.4552594799692817,1.7038801222889524,2.0889440524324194,2.335159001283211,2.665998663234766,3.509078302383272,0.017175968026998098,a,s8n3_usuario13,10
29,3.7357992249662684,0.835464359383898,2.452520040898725,3.139916396904657,3.630335089634577,4.161755891116722,5.763390525483834,0.03748428909215616,a,s8n3_usuario14,10
30,2.972303096615809,0.4663989398286812,2.170298006321073,2.632542689562616,2.9293096634194047,3.274078995240936,3.9991856476310197,0.016667476106777424,a,s8n3_usuario15,10
31,2.7260687512186554,0.5309510656252276,1.8503226334917082,2.3553215057151036,2.656617127561632,3.0459651366601723,3.8965010736449246,0.021637992874522158,a,s8n3_usuario16,10
32,3.2419434293406804,0.4694374047483403,2.433617685867606,2.9026983232761134,3.198253388399559,3.542102507384608,4.239432661610923,0.015536110603594203,a,s8n3_usuario17,10
33,3.6470167925952093,0.7468554611078774,2.449685985050407,3.129856507517348,3.554554331533845,4.0718722415764494,5.370173003855562,0.0281913093263977,a,s8n3_usuario18,10
34,4.923738501056396,0.7105659101868024,3.7257630162422557,4.430401814807457,4.877579894809771,5.362107552163637,6.400810139448176,0.02264798573903515,a,s8n3_usuario2,10
35,2.592443706712069,0.41169057112315566,1.8965702254375518,2.3013629547600596,2.5671235154255116,2.8443732791859393,3.5141204805497677,0.014726402427690289,a,s8n3_usuario3,10
36,2.2316640405814874,0.3835135298667205,1.611448251257254,1.960077256252399,2.1930859395450306,2.4491863826349967,3.1264923398553828,0.015147970336931355,a,s8n3_usuario4,10
37,8.636982927211754,2.1613659881910405,5.256557744569913,7.111949862334169,8.31281519152764,9.94239800887121,13.49238830612153,0.12975708828960358,a,s8n3_usuario5,10
38,2.4326706026484053,0.45499612384065574,1.7263295425102818,2.108159039973431,2.367189945783762,2.698362906690158,3.486245643402331,0.018609416349260267,a,s8n3_usuario6,10
39,1.9512026981785688,0.36475176386414304,1.3817373997030817,1.6931865921111406,1.905877184948776,2.153561179176921,2.8368480295963896,0.01481116525837054,a,s8n3_usuario7,10
40,3.230680430155475,0.9518427662796802,1.850326312557849,2.5270420131442615,3.061231378670111,3.763661161694615,5.516132893807639,0.05155962984729674,a,s8n3_usuario8,10
41,3.9051933831562327,0.5251871794896701,2.9776183653522206,3.5379920421367803,3.869769593915406,4.23666460211996,5.044555719040549,0.015244345173720846,a,s8n3_usuario9,10
42,4.056940388603545,0.7542193212344702,2.848997367072009,3.4875115088379536,3.979786216563706,4.54161003535317,5.691551204801344,0.0296322934748418,a,s9n3_usuario1,10
43,3.482884062922446,0.528671800171253,2.6203655657487626,3.0914313833871856,3.4413712097406037,3.8098104305887652,4.625716055584478,0.017711930100474213,a,s9n3_usuario10,10
44,2.458594629984864,0.4443799726824553,1.747349951293295,2.1461140743643234,2.3959386569215253,2.7260768542785754,3.4804620221193794,0.01583147540733784,a,s9n3_usuario11,10
45,3.584697936266481,0.6721341967001316,2.5316110238866445,3.09234557734691,3.5039554620127973,3.9793705888018707,5.104049310732328,0.026798535778436095,a,s9n3_usuario12,10
46,2.785162695843193,0.46710791612563674,2.016496249150121,2.449699310522194,2.7381604487748974,3.064440385230659,3.792359286541301,0.01689292932524574,a,s9n3_usuario13,10
47,3.5305071931343024,0.4850735215599272,2.68957898996641,3.1793257696522,3.4934300376197776,3.8497193827360974,4.604429309472293,0.01404609935668102,a,s9n3_usuario14,10
