round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played
1,s3m7_usuario9,D,['s3m7_usuario18'],C,4,4480.19981384,4452,user
1,s3m7_usuario18,C,['s3m7_usuario9'],D,0,9472.30005264,9443,user
1,s3m7_usuario7,C,['s3m7_usuario10'],C,3,2238.19994926,2213,user
1,s3m7_usuario10,C,['s3m7_usuario7'],C,3,8133.69989395,8101,user
1,s3m7_usuario13,C,['s3m7_usuario5'],C,3,5098.50001335,5043,user
1,s3m7_usuario5,C,['s3m7_usuario13'],C,3,3129.30011749,3111,user
1,s3m7_usuario15,D,['s3m7_usuario16'],C,4,3587.30006218,3563,user
1,s3m7_usuario16,C,['s3m7_usuario15'],D,0,4043.10011864,4015,user
1,s3m7_usuario12,D,['s3m7_usuario6'],C,4,4765.99979401,4742,user
1,s3m7_usuario6,C,['s3m7_usuario12'],D,0,5961.8999958,5935,user
1,s3m7_usuario17,C,['s3m7_usuario2'],C,3,16088.9000893,16053,user
1,s3m7_usuario2,C,['s3m7_usuario17'],C,3,6274.90019798,6218,user
1,s3m7_usuario14,C,['s3m7_usuario4'],C,3,6971.49991989,6939,user
1,s3m7_usuario4,C,['s3m7_usuario14'],C,3,2788.30003738,2748,user
1,s3m7_usuario11,C,['s3m7_usuario3'],C,3,34499.0000725,34435,user
1,s3m7_usuario3,C,['s3m7_usuario11'],C,3,8762.00008392,8740,user
1,s3m7_usuario8,C,['s3m7_usuario1'],C,3,11946.199894,11928,user
1,s3m7_usuario1,C,['s3m7_usuario8'],C,3,6753.29995155,6694,user
2,s3m7_usuario9,C,['s3m7_usuario18'],C,3,5461.19999886,5401,user
2,s3m7_usuario18,C,['s3m7_usuario9'],C,3,2074.10001755,2044,user
2,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1495.00012398,1470,user
2,s3m7_usuario10,C,['s3m7_usuario7'],C,3,17424.0000248,17404,user
2,s3m7_usuario13,D,['s3m7_usuario5'],C,4,6453.80020142,6433,user
2,s3m7_usuario5,C,['s3m7_usuario13'],D,0,2331.89988136,2309,user
2,s3m7_usuario15,D,['s3m7_usuario16'],D,0,3769.89984512,3756,user
2,s3m7_usuario16,D,['s3m7_usuario15'],D,0,3273.50020409,3247,user
2,s3m7_usuario12,D,['s3m7_usuario6'],C,4,13072.5998878,13046,user
2,s3m7_usuario6,C,['s3m7_usuario12'],D,0,7720.49999237,7686,user
2,s3m7_usuario17,C,['s3m7_usuario2'],C,3,3236.1998558,3211,user
2,s3m7_usuario2,C,['s3m7_usuario17'],C,3,22779.2000771,22755,user
2,s3m7_usuario14,C,['s3m7_usuario4'],C,3,8195.60003281,8162,user
2,s3m7_usuario4,C,['s3m7_usuario14'],C,3,3685.49990654,3671,user
2,s3m7_usuario11,D,['s3m7_usuario3'],C,4,9848.00004959,9819,user
2,s3m7_usuario3,C,['s3m7_usuario11'],D,0,11604.6998501,11576,user
2,s3m7_usuario8,C,['s3m7_usuario1'],D,0,6240.90003967,6214,user
2,s3m7_usuario1,D,['s3m7_usuario8'],C,4,9882.40003586,9861,user
3,s3m7_usuario9,D,['s3m7_usuario18'],C,4,10770.2999115,10751,user
3,s3m7_usuario18,C,['s3m7_usuario9'],D,0,1869.69995499,1841,user
3,s3m7_usuario7,C,['s3m7_usuario10'],C,3,953.900098801,925,user
3,s3m7_usuario10,C,['s3m7_usuario7'],C,3,5382.49993324,5355,user
3,s3m7_usuario13,C,['s3m7_usuario5'],C,3,4485.99982262,4461,user
3,s3m7_usuario5,C,['s3m7_usuario13'],C,3,3436.1000061,3411,user
3,s3m7_usuario15,D,['s3m7_usuario16'],D,0,2919.99983788,2899,user
3,s3m7_usuario16,D,['s3m7_usuario15'],D,0,2759.29999352,2737,user
3,s3m7_usuario12,D,['s3m7_usuario6'],D,0,25743.9000607,25718,user
3,s3m7_usuario6,D,['s3m7_usuario12'],D,0,6012.20011711,5982,user
3,s3m7_usuario17,D,['s3m7_usuario2'],C,4,3371.59991264,3348,user
3,s3m7_usuario2,C,['s3m7_usuario17'],D,0,16315.2999878,15503,user
3,s3m7_usuario14,C,['s3m7_usuario4'],C,3,3743.90006065,3727,user
3,s3m7_usuario4,C,['s3m7_usuario14'],C,3,3093.29986572,3068,user
3,s3m7_usuario11,C,['s3m7_usuario3'],C,3,8961.09986305,8935,user
3,s3m7_usuario3,C,['s3m7_usuario11'],C,3,5676.39994621,5649,user
3,s3m7_usuario8,D,['s3m7_usuario1'],D,0,7956.09998703,7931,user
3,s3m7_usuario1,D,['s3m7_usuario8'],D,0,14401.8998146,14373,user
4,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3460.3998661,3443,user
4,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1868.80016327,1837,user
4,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1649.89995956,1627,user
4,s3m7_usuario10,C,['s3m7_usuario7'],C,3,5617.30003357,5595,user
4,s3m7_usuario13,C,['s3m7_usuario5'],C,3,2526.99995041,2508,user
4,s3m7_usuario5,C,['s3m7_usuario13'],C,3,3966.59994125,3938,user
4,s3m7_usuario15,D,['s3m7_usuario16'],D,0,7436.39993668,7380,user
4,s3m7_usuario16,D,['s3m7_usuario15'],D,0,2168.49994659,2143,user
4,s3m7_usuario12,D,['s3m7_usuario6'],D,0,9811.80000305,9782,user
4,s3m7_usuario6,D,['s3m7_usuario12'],D,0,5548.90012741,5523,user
4,s3m7_usuario17,D,['s3m7_usuario2'],D,0,4519.20008659,4497,user
4,s3m7_usuario2,D,['s3m7_usuario17'],D,0,6374.30000305,6346,user
4,s3m7_usuario14,C,['s3m7_usuario4'],C,3,3593.6999321,3566,user
4,s3m7_usuario4,C,['s3m7_usuario14'],C,3,2845.80016136,2831,user
4,s3m7_usuario11,C,['s3m7_usuario3'],C,3,13497.2000122,13469,user
4,s3m7_usuario3,C,['s3m7_usuario11'],C,3,4784.69991684,4770,user
4,s3m7_usuario8,D,['s3m7_usuario1'],D,0,2865.6001091,2840,user
4,s3m7_usuario1,D,['s3m7_usuario8'],D,0,5060.89997292,5030,user
5,s3m7_usuario9,C,['s3m7_usuario18'],C,3,6429.80003357,6401,user
5,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1703.50003242,1687,user
5,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1340.29984474,1313,user
5,s3m7_usuario10,C,['s3m7_usuario7'],C,3,15445.8999634,15418,user
5,s3m7_usuario13,C,['s3m7_usuario5'],C,3,3300.20022392,3274,user
5,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1351.70006752,1328,user
5,s3m7_usuario15,D,['s3m7_usuario16'],D,0,19766.5998936,19741,user
5,s3m7_usuario16,D,['s3m7_usuario15'],D,0,2743.29996109,2722,user
5,s3m7_usuario12,D,['s3m7_usuario6'],C,4,8210.50000191,8185,user
5,s3m7_usuario6,C,['s3m7_usuario12'],D,0,2017.59982109,1999,user
5,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2587.20016479,2572,user
5,s3m7_usuario2,D,['s3m7_usuario17'],C,4,8556.80012703,8527,user
5,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2123.80003929,2105,user
5,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1887.89987564,1865,user
5,s3m7_usuario11,C,['s3m7_usuario3'],C,3,6297.30010033,6269,user
5,s3m7_usuario3,C,['s3m7_usuario11'],C,3,2634.59992409,2611,user
5,s3m7_usuario8,D,['s3m7_usuario1'],D,0,3729.29978371,3706,user
5,s3m7_usuario1,D,['s3m7_usuario8'],D,0,3957.60011673,3930,user
6,s3m7_usuario9,D,['s3m7_usuario18'],C,4,5293.49994659,5265,user
6,s3m7_usuario18,C,['s3m7_usuario9'],D,0,1816.40005112,1778,user
6,s3m7_usuario7,C,['s3m7_usuario10'],C,3,614.000082016,591,user
6,s3m7_usuario10,C,['s3m7_usuario7'],C,3,4229.30002213,4206,user
6,s3m7_usuario13,C,['s3m7_usuario5'],C,3,3521.39997482,3495,user
6,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1766.00003242,1740,user
6,s3m7_usuario15,C,['s3m7_usuario16'],D,0,7783.69998932,7756,user
6,s3m7_usuario16,D,['s3m7_usuario15'],C,4,2149.3999958,2123,user
6,s3m7_usuario12,C,['s3m7_usuario6'],C,3,4479.79998589,4457,user
6,s3m7_usuario6,C,['s3m7_usuario12'],C,3,5712.59999275,5684,user
6,s3m7_usuario17,D,['s3m7_usuario2'],C,4,2667.50001907,2644,user
6,s3m7_usuario2,C,['s3m7_usuario17'],D,0,4673.39992523,4658,user
6,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1336.09986305,1320,user
6,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1596.69995308,1570,user
6,s3m7_usuario11,D,['s3m7_usuario3'],C,4,3731.60004616,3708,user
6,s3m7_usuario3,C,['s3m7_usuario11'],D,0,1318.09997559,1292,user
6,s3m7_usuario8,D,['s3m7_usuario1'],C,4,2434.99994278,2408,user
6,s3m7_usuario1,C,['s3m7_usuario8'],D,0,1438.8999939,1413,user
7,s3m7_usuario9,C,['s3m7_usuario18'],D,0,5660.70008278,5641,user
7,s3m7_usuario18,D,['s3m7_usuario9'],C,4,4363.39998245,4347,user
7,s3m7_usuario7,C,['s3m7_usuario10'],C,3,701.699972153,668,user
7,s3m7_usuario10,C,['s3m7_usuario7'],C,3,2661.49997711,2644,user
7,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1795.00007629,1765,user
7,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1158.90002251,1135,user
7,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3075.9999752,3049,user
7,s3m7_usuario16,C,['s3m7_usuario15'],C,3,3143.8999176,3121,user
7,s3m7_usuario12,C,['s3m7_usuario6'],C,3,3933.3999157,3906,user
7,s3m7_usuario6,C,['s3m7_usuario12'],C,3,3407.39989281,3384,user
7,s3m7_usuario17,D,['s3m7_usuario2'],C,4,3210.00003815,3194,user
7,s3m7_usuario2,C,['s3m7_usuario17'],D,0,5220.00002861,5191,user
7,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2335.79993248,2308,user
7,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1146.30007744,1122,user
7,s3m7_usuario11,C,['s3m7_usuario3'],C,3,2759.59992409,2734,user
7,s3m7_usuario3,C,['s3m7_usuario11'],C,3,4644.79994774,4620,user
7,s3m7_usuario8,C,['s3m7_usuario1'],C,3,3791.50009155,3769,user
7,s3m7_usuario1,C,['s3m7_usuario8'],C,3,9558.5000515,9529,user
8,s3m7_usuario9,D,['s3m7_usuario18'],C,4,10584.0001106,10555,user
8,s3m7_usuario18,C,['s3m7_usuario9'],D,0,2967.2999382,2944,user
8,s3m7_usuario7,C,['s3m7_usuario10'],C,3,2060.10007858,2037,user
8,s3m7_usuario10,C,['s3m7_usuario7'],C,3,2977.79989243,2946,user
8,s3m7_usuario13,C,['s3m7_usuario5'],C,3,2498.70014191,2474,user
8,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1136.20018959,1113,user
8,s3m7_usuario15,C,['s3m7_usuario16'],C,3,9525.6998539,9501,user
8,s3m7_usuario16,C,['s3m7_usuario15'],C,3,2673.79999161,2649,user
8,s3m7_usuario12,D,['s3m7_usuario6'],C,4,10321.3000298,10265,user
8,s3m7_usuario6,C,['s3m7_usuario12'],D,0,2436.80000305,2412,user
8,s3m7_usuario17,D,['s3m7_usuario2'],D,0,2225.49986839,2197,user
8,s3m7_usuario2,D,['s3m7_usuario17'],D,0,3019.29998398,2993,user
8,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2612.50019073,2590,user
8,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1201.79986954,1179,user
8,s3m7_usuario11,D,['s3m7_usuario3'],C,4,7918.90001297,7893,user
8,s3m7_usuario3,C,['s3m7_usuario11'],D,0,6007.69996643,5989,user
8,s3m7_usuario8,C,['s3m7_usuario1'],C,3,2181.90002441,2158,user
8,s3m7_usuario1,C,['s3m7_usuario8'],C,3,9229.30002213,9203,user
9,s3m7_usuario9,C,['s3m7_usuario18'],C,3,10620.8999157,10590,user
9,s3m7_usuario18,C,['s3m7_usuario9'],C,3,5023.19979668,4993,user
9,s3m7_usuario7,C,['s3m7_usuario10'],C,3,544.39997673,527,user
9,s3m7_usuario10,C,['s3m7_usuario7'],C,3,2118.49999428,2090,user
9,s3m7_usuario13,C,['s3m7_usuario5'],C,3,2378.9999485,2352,user
9,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1108.700037,1084,user
9,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2207.20005035,2183,user
9,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1777.89998055,1752,user
9,s3m7_usuario12,C,['s3m7_usuario6'],D,0,2788.89989853,2764,user
9,s3m7_usuario6,D,['s3m7_usuario12'],C,4,2302.00004578,2275,user
9,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2203.00006866,2180,user
9,s3m7_usuario2,D,['s3m7_usuario17'],C,4,4756.89983368,4731,user
9,s3m7_usuario14,C,['s3m7_usuario4'],C,3,4107.39994049,4084,user
9,s3m7_usuario4,C,['s3m7_usuario14'],C,3,811.800003052,790,user
9,s3m7_usuario11,C,['s3m7_usuario3'],D,0,1593.49989891,1570,user
9,s3m7_usuario3,D,['s3m7_usuario11'],C,4,6110.1000309,6090,user
9,s3m7_usuario8,C,['s3m7_usuario1'],C,3,4509.3998909,4451,user
9,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5953.59992981,5933,user
10,s3m7_usuario9,D,['s3m7_usuario18'],D,0,7577.89993286,7549,user
10,s3m7_usuario18,D,['s3m7_usuario9'],D,0,3017.29989052,2992,user
10,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1948.79984856,1927,user
10,s3m7_usuario10,C,['s3m7_usuario7'],C,3,3750.20003319,3724,user
10,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1671.60010338,1657,user
10,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1476.29976273,1460,user
10,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3937.20006943,3908,user
10,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1309.00001526,1294,user
10,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1777.10008621,1754,user
10,s3m7_usuario6,C,['s3m7_usuario12'],C,3,2870.30005455,2852,user
10,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2736.20009422,2709,user
10,s3m7_usuario2,D,['s3m7_usuario17'],C,4,6650.39992332,6623,user
10,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2367.39993095,2344,user
10,s3m7_usuario4,C,['s3m7_usuario14'],C,3,664.20006752,639,user
10,s3m7_usuario11,C,['s3m7_usuario3'],C,3,7127.79998779,7099,user
10,s3m7_usuario3,C,['s3m7_usuario11'],C,3,6673.40016365,6615,user
10,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1483.99996758,1460,user
10,s3m7_usuario1,D,['s3m7_usuario8'],C,4,5926.90014839,5900,user
11,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2979.19988632,2952,user
11,s3m7_usuario18,C,['s3m7_usuario9'],C,3,4667.39988327,4643,user
11,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1282.59992599,1261,user
11,s3m7_usuario10,C,['s3m7_usuario7'],C,3,1593.49989891,1566,user
11,s3m7_usuario13,C,['s3m7_usuario5'],C,3,626.399993896,600,user
11,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1334.49983597,1312,user
11,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2085.50000191,2063,user
11,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1507.60006905,1484,user
11,s3m7_usuario12,C,['s3m7_usuario6'],C,3,2846.19998932,2829,user
11,s3m7_usuario6,C,['s3m7_usuario12'],C,3,2198.69995117,2176,user
11,s3m7_usuario17,D,['s3m7_usuario2'],C,4,2423.90012741,2399,user
11,s3m7_usuario2,C,['s3m7_usuario17'],D,0,9598.50001335,9569,user
11,s3m7_usuario14,C,['s3m7_usuario4'],C,3,9349.29990768,9288,user
11,s3m7_usuario4,C,['s3m7_usuario14'],C,3,699.300050735,683,user
11,s3m7_usuario11,D,['s3m7_usuario3'],C,4,9946.70009613,9917,user
11,s3m7_usuario3,C,['s3m7_usuario11'],D,0,2322.40009308,2294,user
11,s3m7_usuario8,C,['s3m7_usuario1'],C,3,2142.00019836,2118,user
11,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5841.30001068,5812,user
12,s3m7_usuario9,C,['s3m7_usuario18'],D,0,3256.29997253,3230,user
12,s3m7_usuario18,D,['s3m7_usuario9'],C,4,4384.79995728,4368,user
12,s3m7_usuario7,C,['s3m7_usuario10'],C,3,598.000049591,575,user
12,s3m7_usuario10,C,['s3m7_usuario7'],C,3,1788.80000114,1764,user
12,s3m7_usuario13,C,['s3m7_usuario5'],C,3,797.800064087,775,user
12,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1126.10006332,1110,user
12,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2286.39984131,2263,user
12,s3m7_usuario16,C,['s3m7_usuario15'],C,3,2330.10005951,2296,user
12,s3m7_usuario12,C,['s3m7_usuario6'],C,3,5238.80004883,5209,user
12,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1793.69997978,1777,user
12,s3m7_usuario17,D,['s3m7_usuario2'],D,0,2160.39991379,2131,user
12,s3m7_usuario2,D,['s3m7_usuario17'],D,0,2185.09984016,2160,user
12,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2881.10017776,2857,user
12,s3m7_usuario4,C,['s3m7_usuario14'],C,3,712.599992752,688,user
12,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1984.20000076,1959,user
12,s3m7_usuario3,C,['s3m7_usuario11'],C,3,4105.59988022,4080,user
12,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1682.80005455,1659,user
12,s3m7_usuario1,C,['s3m7_usuario8'],C,3,4593.19996834,4569,user
13,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3221.60005569,3194,user
13,s3m7_usuario18,C,['s3m7_usuario9'],C,3,3685.19997597,3660,user
13,s3m7_usuario7,C,['s3m7_usuario10'],C,3,765.200138092,749,user
13,s3m7_usuario10,C,['s3m7_usuario7'],C,3,918.100118637,900,user
13,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1124.90010262,1097,user
13,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1906.69989586,1878,user
13,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3016.49999619,2993,user
13,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1491.30010605,1463,user
13,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1864.90011215,1841,user
13,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1604.09998894,1588,user
13,s3m7_usuario17,D,['s3m7_usuario2'],D,0,2116.99986458,2093,user
13,s3m7_usuario2,D,['s3m7_usuario17'],D,0,2710.99996567,2687,user
13,s3m7_usuario14,C,['s3m7_usuario4'],C,3,2382.999897,2367,user
13,s3m7_usuario4,C,['s3m7_usuario14'],C,3,581.499814987,560,user
13,s3m7_usuario11,D,['s3m7_usuario3'],C,4,3232.49983788,3206,user
13,s3m7_usuario3,C,['s3m7_usuario11'],D,0,3451.20000839,3426,user
13,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1498.00014496,1474,user
13,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5193.59993935,5165,user
14,s3m7_usuario9,D,['s3m7_usuario18'],C,4,1790.8000946,1764,user
14,s3m7_usuario18,C,['s3m7_usuario9'],D,0,3167.40012169,3143,user
14,s3m7_usuario7,C,['s3m7_usuario10'],C,3,731.600046158,706,user
14,s3m7_usuario10,C,['s3m7_usuario7'],C,3,480.899810791,465,user
14,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1987.29991913,1964,user
14,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1559.40008163,1543,user
14,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2645.49994469,2621,user
14,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1005.00011444,988,user
14,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1782.50002861,1765,user
14,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1470.99995613,1447,user
14,s3m7_usuario17,D,['s3m7_usuario2'],D,0,1886.0001564,1863,user
14,s3m7_usuario2,D,['s3m7_usuario17'],D,0,5913.1000042,5893,user
14,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1114.39990997,1088,user
14,s3m7_usuario4,C,['s3m7_usuario14'],C,3,2704.30016518,2685,user
14,s3m7_usuario11,D,['s3m7_usuario3'],D,0,4716.50004387,4688,user
14,s3m7_usuario3,D,['s3m7_usuario11'],D,0,1456.60018921,1434,user
14,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1762.90011406,1746,user
14,s3m7_usuario1,D,['s3m7_usuario8'],C,4,2729.09998894,2700,user
15,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3460.50000191,3432,user
15,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1902.49991417,1879,user
15,s3m7_usuario7,C,['s3m7_usuario10'],C,3,482.399940491,459,user
15,s3m7_usuario10,C,['s3m7_usuario7'],C,3,719.300031662,694,user
15,s3m7_usuario13,C,['s3m7_usuario5'],C,3,562.00003624,546,user
15,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1581.30002022,1565,user
15,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1921.99993134,1896,user
15,s3m7_usuario16,C,['s3m7_usuario15'],C,3,650.699853897,626,user
15,s3m7_usuario12,C,['s3m7_usuario6'],C,3,3907.29999542,3882,user
15,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1226.90010071,1210,user
15,s3m7_usuario17,C,['s3m7_usuario2'],C,3,2708.49990845,2685,user
15,s3m7_usuario2,C,['s3m7_usuario17'],C,3,3190.39988518,3165,user
15,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1753.49998474,1737,user
15,s3m7_usuario4,C,['s3m7_usuario14'],C,3,714.900016785,691,user
15,s3m7_usuario11,C,['s3m7_usuario3'],D,0,3261.49988174,3217,user
15,s3m7_usuario3,D,['s3m7_usuario11'],C,4,680.29999733,656,user
15,s3m7_usuario8,C,['s3m7_usuario1'],C,3,3306.29992485,3283,user
15,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5941.69998169,5914,user
16,s3m7_usuario9,D,['s3m7_usuario18'],D,0,1619.10009384,1591,user
16,s3m7_usuario18,D,['s3m7_usuario9'],D,0,3060.69993973,3036,user
16,s3m7_usuario7,C,['s3m7_usuario10'],C,3,525.400161743,502,user
16,s3m7_usuario10,C,['s3m7_usuario7'],C,3,633.599996567,617,user
16,s3m7_usuario13,C,['s3m7_usuario5'],C,3,579.499959946,563,user
16,s3m7_usuario5,C,['s3m7_usuario13'],C,3,896.800041199,873,user
16,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1135.39981842,1110,user
16,s3m7_usuario16,C,['s3m7_usuario15'],C,3,831.700086594,807,user
16,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1142.8000927,1119,user
16,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1189.09978867,1174,user
16,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2590.70014954,2568,user
16,s3m7_usuario2,D,['s3m7_usuario17'],C,4,4697.39985466,4670,user
16,s3m7_usuario14,C,['s3m7_usuario4'],C,3,939.899921417,916,user
16,s3m7_usuario4,C,['s3m7_usuario14'],C,3,603.100061417,588,user
16,s3m7_usuario11,C,['s3m7_usuario3'],D,0,4745.90015411,4720,user
16,s3m7_usuario3,D,['s3m7_usuario11'],C,4,607.599973679,587,user
16,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1571.59996033,1545,user
16,s3m7_usuario1,C,['s3m7_usuario8'],C,3,1509.59992409,1483,user
17,s3m7_usuario9,D,['s3m7_usuario18'],D,0,4057.60002136,4035,user
17,s3m7_usuario18,D,['s3m7_usuario9'],D,0,2104.79998589,2089,user
17,s3m7_usuario7,C,['s3m7_usuario10'],C,3,481.800079346,466,user
17,s3m7_usuario10,C,['s3m7_usuario7'],C,3,656.300067902,629,user
17,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1127.79998779,1101,user
17,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1084.20014381,1059,user
17,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4864.30001259,4843,user
17,s3m7_usuario16,C,['s3m7_usuario15'],C,3,940.69981575,926,user
17,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1516.99995995,1502,user
17,s3m7_usuario6,C,['s3m7_usuario12'],C,3,977.999925613,954,user
17,s3m7_usuario17,C,['s3m7_usuario2'],D,0,3896.60000801,3871,user
17,s3m7_usuario2,D,['s3m7_usuario17'],C,4,6161.20004654,6132,user
17,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1085.19983292,1062,user
17,s3m7_usuario4,C,['s3m7_usuario14'],C,3,713.500022888,689,user
17,s3m7_usuario11,C,['s3m7_usuario3'],D,0,7855.29994965,7825,user
17,s3m7_usuario3,D,['s3m7_usuario11'],C,4,370.100021362,348,user
17,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1882.69996643,1858,user
17,s3m7_usuario1,D,['s3m7_usuario8'],C,4,4479.5999527,4455,user
18,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2543.49994659,2520,user
18,s3m7_usuario18,C,['s3m7_usuario9'],C,3,2333.70018005,2311,user
18,s3m7_usuario7,C,['s3m7_usuario10'],C,3,541.599988937,516,user
18,s3m7_usuario10,C,['s3m7_usuario7'],C,3,498.299837112,481,user
18,s3m7_usuario13,C,['s3m7_usuario5'],C,3,736.09995842,713,user
18,s3m7_usuario5,C,['s3m7_usuario13'],C,3,588.599920273,573,user
18,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3330.10005951,3308,user
18,s3m7_usuario16,C,['s3m7_usuario15'],C,3,386.799812317,363,user
18,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1210.09993553,1184,user
18,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1547.99985886,1522,user
18,s3m7_usuario17,D,['s3m7_usuario2'],C,4,1294.89994049,1258,user
18,s3m7_usuario2,C,['s3m7_usuario17'],D,0,4783.69998932,4768,user
18,s3m7_usuario14,C,['s3m7_usuario4'],C,3,951.40004158,923,user
18,s3m7_usuario4,C,['s3m7_usuario14'],C,3,568.000078201,544,user
18,s3m7_usuario11,D,['s3m7_usuario3'],D,0,936.499834061,914,user
18,s3m7_usuario3,D,['s3m7_usuario11'],D,0,644.399881363,587,user
18,s3m7_usuario8,D,['s3m7_usuario1'],D,0,2006.79993629,1983,user
18,s3m7_usuario1,D,['s3m7_usuario8'],D,0,5833.69994164,5804,user
19,s3m7_usuario9,D,['s3m7_usuario18'],C,4,4922.10006714,4897,user
19,s3m7_usuario18,C,['s3m7_usuario9'],D,0,2716.30001068,2689,user
19,s3m7_usuario7,C,['s3m7_usuario10'],C,3,417.700052261,393,user
19,s3m7_usuario10,C,['s3m7_usuario7'],C,3,720.100164413,696,user
19,s3m7_usuario13,C,['s3m7_usuario5'],C,3,740.6001091,716,user
19,s3m7_usuario5,C,['s3m7_usuario13'],C,3,766.000032425,742,user
19,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2307.20019341,2234,user
19,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1127.4998188,1103,user
19,s3m7_usuario12,C,['s3m7_usuario6'],C,3,964.799880981,940,user
19,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1029.99997139,1013,user
19,s3m7_usuario17,D,['s3m7_usuario2'],D,0,2168.30015182,2143,user
