,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,4.516811011871486,0.6312044162678969,3.4514353885298403,4.070507158582734,4.455271025326003,4.908304469628707,5.928905483066905,0.01062315998360504
v,-0.46199009721376655,0.1772635210678751,-0.8146226192013144,-0.5820598960828605,-0.45971897207858126,-0.3416718130399639,-0.12420355907477743,0.0035088038960376785
t,0.5387597961851435,0.25975177280468226,0.14788892940252107,0.347727135156085,0.5012413811278295,0.6910040986877064,1.1532999165360205,0.004396240903490464
z,0.5425760376589797,0.08458022443642764,0.37165412001504444,0.4861224798947089,0.5439613847207607,0.600049398704511,0.7064399020163694,0.0016242572564286258
