,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.7546714874676097,0.37906713982362894,1.1653241467789957,1.482034993394627,1.7030534253593785,1.9778162080190111,2.613543451654585,0.009908018938078153
v,0.21466363500454558,0.5827394546840579,-0.9015909840375678,-0.1754576794507703,0.197348186261195,0.5852427961613977,1.4052294263817524,0.010166743021841118
t,0.7500306877255765,0.18609825509473457,0.30067752924992563,0.6417451794392659,0.8004928828224662,0.8966505262247791,0.9812742396702033,0.0052869233654684895
z,0.4466958180002755,0.09970077527880719,0.2627039092716849,0.37537376957842294,0.4428458308596676,0.5164208906639098,0.648576453809696,0.0018479647325245377
