,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.9749683404513863,0.37861793119646825,2.3144815432196517,2.7075599538552644,2.9442779730620634,3.21132000518121,3.8122870199626786,0.00659350959110809
v,-0.09440062361620996,0.23721790229527534,-0.5660237422908221,-0.2501108311988991,-0.09291912317301232,0.06530665878594832,0.36356600046065046,0.0036710650333791894
t,0.3573541659527599,0.12638427163093455,0.12595454979559392,0.26226415957634447,0.3546574046153896,0.45017861656486224,0.5998797655279527,0.002110003396778355
z,0.5328733196243362,0.08123851770945206,0.3699750582490318,0.4774454778216159,0.5344583762736829,0.5891180873703675,0.6910594482984393,0.0013214956033353634
