,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.3440999556227,0.15788145568104006,2.0466577130173063,2.237016329703476,2.3374145986091333,2.443985222037628,2.675243763080945,0.003145475948150049
v,-0.28893583220267616,0.14954060992797974,-0.5803952539503938,-0.3874482779857269,-0.293363779264324,-0.18757638287274392,0.008750880053333132,0.0033603134573172095
t,0.3761057276545542,0.04887241894322084,0.26451900993978533,0.3465229277679782,0.381276242163643,0.4116273477707755,0.45352361939841657,0.0010905407958945043
z,0.4184617703730655,0.045472395291546244,0.3311946123106972,0.38637098639002704,0.4177651076382359,0.4500636115078584,0.5110139484607962,0.0010703288702181757
