,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.6582084902974192,0.46374708965685896,1.8826285219307721,2.323420749235366,2.6145118417826883,2.95081366618408,3.6894731260517806,0.008209103852516117
v,0.6065496294522781,0.36571906347905214,-0.12088616725623336,0.3608569645978785,0.6042344441623841,0.8571489449189387,1.3089366590941294,0.005973126291551058
t,0.4284994200537081,0.15155915040651805,0.14730054813057653,0.314078780895108,0.4278431425365218,0.5420959751191258,0.7089077085287026,0.0030692354049434954
z,0.48200428366549924,0.09491021620407253,0.299088316411571,0.4167118646937095,0.48089572943294484,0.5485492989528998,0.6674527050822036,0.0015875489603008257
