,a,t,v,z_trans
0,2.8472079736572677,0.1390465828581331,0.009928671293386843,0.3893389729408858
1,2.7792412238642115,0.15093409105710007,0.17831341080063945,0.01632809049243425
2,2.724807328881893,0.14510957980379055,0.1304961270965353,-0.01912631511786314
3,2.7338296299263414,0.16225095213221202,0.06477951025243095,0.10839266244315951
4,2.7609087158250345,0.12881840787753523,0.14185957479210431,0.044858445956715565
5,2.703276934960375,0.16114392262869293,0.10279324567055531,-0.004992947168352274
6,2.7147130309359357,0.15408378931094374,0.16212622833074553,-0.004604690242528797
7,2.80787521383683,0.15527294607958103,0.11996560742990989,-0.05702700808967934
8,2.928408066154467,0.10834376116145952,0.14622120290357332,0.06597917687701702
9,2.9736834315941794,0.07650203663376384,0.12578720195249826,-0.04192687184333005
10,2.777551943861577,0.10272498255406592,0.10148095828379866,-0.05437143096389688
11,2.859305859701684,0.10612673305496607,0.12311238556129749,0.04917221668653318
12,2.6943162076014358,0.11255799627647914,0.10591616711150774,0.0071952051545400575
13,2.70946560692993,0.17073555201139107,-0.07576702449016409,0.20673108190600406
14,2.7162469679484484,0.18854133990300295,0.08277172795172305,0.22128166467116228
15,2.6637288601421867,0.21673934724587432,-0.05142504112796717,0.1897737607670134
16,2.880601819695944,0.20884421608423184,0.0090590211991744,0.17430524401559006
17,2.7498771004785074,0.11109991199634817,-0.008086620193396371,0.17486914005190987
18,2.796619113705923,0.16881823797806006,0.03863999879800793,0.15059579543367974
19,2.9000924685510636,0.17063916269414658,0.026606763373380846,0.2014127284409873
20,2.8497959590826145,0.07352895224043976,0.08245334205764199,0.1900566773270268
21,3.030118376304686,0.07105135445893714,0.08423139752058614,0.07565609012468688
22,2.984964020729847,0.10940938393339127,0.11959393745356783,-0.013986220557173051
23,2.8918920053857917,0.07770921191260047,0.1674573482721384,0.09823889997729718
24,2.869760262855906,0.15349555744651436,0.012259542812817381,0.12119575890825135
25,2.8378743611959973,0.133610636991571,0.0798035777217159,0.11257229029433924
26,2.7987987578953977,0.15639881790225318,0.0723810292663435,0.12047362718844593
27,2.70954274060749,0.15793294211722086,-0.07215370969497806,0.38002423517808215
28,2.6372356854997854,0.14550433896047046,-0.017199768409085214,0.18098163634194522
29,2.8716665559740027,0.18081992698632,0.10893794645666041,0.2174934295729473
30,2.8324910545781474,0.11277264892147598,-0.0018995285277981777,-0.030395366461387463
31,2.7495627523331896,0.14553774467106614,-0.024608614230117287,0.27186364460583157
32,2.8790429786059404,0.12799965166275315,-0.016990548386140593,0.19121704426283656
33,2.860297973606083,0.09921566940514591,0.1588943025540237,0.11737007705130381
34,2.8217353190523693,0.09860873792279155,0.04613201445172055,-0.009682152782807651
35,2.7777833577458453,0.13103737393559745,0.03295334660557009,-0.05087157745218867
36,2.777250405102079,0.11250663528287877,0.008901962775771627,0.23854891286274443
37,2.6640502724859205,0.20833914402244672,0.24697403047960664,0.04435479118209873
38,2.7376017641060657,0.18197818594465182,0.24462963603958876,0.017514600893781443
39,2.7245761577440524,0.10981788003191134,0.05905938149439072,0.003853638449447
40,2.5989824308246803,0.21412740086185775,0.0496929858282944,0.26930386653774013
41,2.8339245406271845,0.20453816907606454,0.051302923137432455,0.24020637335621814
42,2.8390623481244788,0.1100941926073557,0.052391806211429526,0.27025555245647825
43,2.7097307646160873,0.15683376178220548,0.03187778663458618,-0.047152858687680044
44,2.640407196951803,0.19501089469381694,-0.0020824222211462337,0.20060015830584416
45,2.677176161263924,0.20881780209705103,0.034885818125114376,0.18418831882509717
46,2.64450812831141,0.19801770311142156,0.1035461829990959,0.15217513194590462
47,2.6926002882973945,0.23647388916328288,0.04512962186532954,0.2608348122554855
48,2.9852875745675327,0.12571183339603625,0.04721383802023073,0.1485122489475712
49,2.877670422183128,0.06080364471065443,-0.06430102523924128,0.23747720335971928
50,2.7634591053882827,0.11839959931755531,0.010546227704615663,0.20717173621085122
51,2.8223616748199523,0.10385589555621444,0.14606786963291446,0.09863210228387305
52,2.7907976296903856,0.11493353480852567,0.16371458447726916,0.2851195152234081
53,2.705248931162661,0.20247830746423395,0.05900439984897009,0.052940974048337086
54,2.7119986148795636,0.19746532476777168,0.02480547872780714,0.2113925968537968
55,2.7449843623793533,0.17714054354240816,0.20495807118521164,-0.014097837992243012
56,2.793868920300859,0.1593165955991347,-0.024691401073823505,0.06708553501796832
57,2.7327638287909135,0.17509707112629255,0.1637889067275422,0.15954738148205472
58,2.7814656103772886,0.14399803573310682,0.07822082366022293,-0.07325996860855777
59,2.9391762968714117,0.09551707196574628,-0.02231199334376234,0.0760126825641246
60,2.7852789290210698,0.09014957260196163,0.08644760536280069,0.2679079546350412
61,3.015120189053217,0.05645045312252099,0.017736824948939217,0.32361160573866543
62,2.6220263697700394,0.12347368911439704,-0.013065036771623767,0.04465100436831451
63,2.710048056100625,0.20694638985979807,0.020942128405579644,0.23536358401336813
64,2.6169813029690583,0.22297995638157142,0.10724612862942073,0.1459291603900627
65,2.668915824412268,0.17995171335407595,0.059014838749936765,0.12002133236350407
66,2.868487832097447,0.1577370338141573,0.14477528458102437,0.09372106733327973
67,2.6744029008597603,0.15629397648843568,0.1534477064797387,-0.02785580510956944
68,2.6493614598374693,0.1917248056227057,0.17773585478827736,0.03523015176026753
69,2.634053462594223,0.11611665514596464,0.05800832950923318,0.06544182908531257
70,3.0385534719082776,0.11846604830782041,-0.043010876358105354,0.2498305999498689
71,2.8103996901636856,0.11331068627295766,-0.034324233214442,0.2571245675133649
72,2.832238080660646,0.1546857218621495,0.20468929784453038,0.03146999936633693
73,2.7803140231250496,0.13231264808751603,0.005653972987122002,0.019292106740600695
74,2.651783706870622,0.19500151203371743,0.03117686117586077,0.06809557799653357
75,2.9980708092189725,0.09213310720431252,0.01811025802002364,0.16877310682113736
76,2.8239235384244052,0.10438363584573204,0.04041574296020545,0.23595623462657067
77,2.7932082774376163,0.1265606762001686,0.0705708567331289,-0.038002436129823874
78,2.774111240311794,0.15092589833023617,0.0913499413767761,0.05296714472515504
79,2.691863647668609,0.164005121919627,0.09166466753877116,0.14740873234638935
80,2.686178163087513,0.16339622636563572,0.1382130530986238,0.027074454645265422
81,2.6886252616165778,0.17176096418759512,0.09531500605578348,-0.014092131132801847
82,2.7880753267679395,0.1591032586526712,0.08742916943884671,0.2354561288548
83,2.7764431983673465,0.14155090048226102,-0.006859111314902577,0.04097073177534044
84,2.6601988148273854,0.19140954212928268,0.05206482062034168,0.2698180956158396
85,2.7519709841209177,0.1730922380078113,-0.037845359761427166,0.32568984910168597
86,2.7481124967046258,0.17149437369796677,0.14791390278215588,0.0938355795231536
87,2.6088121594283806,0.1706098240528327,0.12256926035509155,-0.012963013433506074
88,2.7917701391430736,0.1400706916713731,0.08221822638912923,0.1327500526021388
89,2.8703908961919824,0.12774427029962626,0.06207164990461289,0.062230135466003575
90,2.786280611186253,0.18963644107390243,0.08934062832925069,0.1731693336700792
91,2.793212828850471,0.1186806379227247,0.051429695053523475,0.19538762716069566
92,2.8290275377159357,0.173673873022622,0.04670563411601375,0.09357553023537077
93,2.828725715683745,0.16850955624888075,0.039383599495827676,0.12688896154520796
94,2.856748773828209,0.1129637860943521,0.08055113916249151,0.15092327559637309
95,2.7581814044394775,0.13755510362987822,0.1735676982773547,-0.002852698491824679
96,2.76929103705245,0.1031386820190581,0.2037417119185132,-0.0322749024384541
97,2.709462908190661,0.10554251185319422,0.14952999653142224,-0.10524868928383124
98,2.5170480587805817,0.22383575577851034,0.1287675443307444,-0.10665353780247327
99,2.691531982865932,0.21269744550681907,0.10162839458107745,0.25224149476012725
100,2.6434505460162483,0.17187966229018647,0.06607710752640666,0.08039244397915218
101,2.8942176181550407,0.1515126343439963,0.07777575862402662,0.05296232687346911
102,2.886708776648189,0.12599455151403643,0.030389743358224613,0.19330628144658651
103,2.8468645166183584,0.1795329927240661,0.015840470378105154,0.1718321432624011
