,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.723844984031995,0.6096611397475737,2.694374730576055,3.2762189596546927,3.67387138783457,4.093387920187769,5.089778585700964,0.009934996144591772
v,0.023845779630470604,0.24916560299025367,-0.46703815409293575,-0.14528275046968198,0.023378756564312986,0.19229139849356036,0.5178758413594868,0.004136352047990853
t,0.4756865392337952,0.23516792405363873,0.13037850608409451,0.30074581760567365,0.4413678893147817,0.6108007538739827,1.041409743298835,0.00392209722194661
z,0.4844582697692425,0.09951500591487523,0.29165697983308436,0.4134538076867744,0.48626157057320196,0.5518261740428866,0.6829275564557151,0.001738520766120211
