,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.1796310547028903,0.3099044167814217,2.643981499697016,2.964130078358546,3.151037826396746,3.370188548452252,3.8596431728604177,0.007323631612855405
v,0.13688863477842075,0.15438991277160657,-0.16123951346824664,0.0341384638680019,0.1363132264009948,0.24185677723731117,0.43972602719877596,0.003272103669096279
t,0.8005960581431233,0.20625833562264698,0.35994921547446007,0.6648671367230933,0.823868737306503,0.9613044775902544,1.1305782361543244,0.004810102960477156
z,0.45715761939413746,0.06279320705805272,0.33496052725686914,0.4142558980216071,0.4553369222042549,0.5001282292711579,0.5794217063169728,0.0013518874673825482
