,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.2924651917963055,0.3365375931219152,1.7167338872983156,2.0462921201122195,2.2610955793614345,2.5084007669927724,3.0104349714542895,0.00633639918891425
v,-0.11993949230138336,0.3208431038930726,-0.7520310281757923,-0.3384266957559197,-0.12436040893542444,0.08989716756619037,0.5230625378041616,0.006178144903148003
t,0.6827733022612161,0.16931521721074314,0.29719007863610886,0.5750216474476672,0.7116254125941291,0.814305909574414,0.9243246594037803,0.003926069829145161
z,0.4396429963205656,0.08614350284384117,0.2763894472815316,0.3788580320463573,0.43819126984901796,0.5003435018445398,0.609254396555979,0.0020157769619178843
