,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,4.532040166646177,0.5612650857998867,3.6354517126146195,4.128604784084026,4.463262232995592,4.868776328786877,5.804443221921863,0.013826768257964167
v,0.7516792297628418,0.1379942149940698,0.48628185694503345,0.6570036358996467,0.7521250624710334,0.8441839691198385,1.0234007081428542,0.003046578525524319
t,0.28343082665504166,0.10907985971749908,0.09811959649373292,0.20181162620626264,0.275531504063321,0.35732446058894884,0.5103168152600824,0.0024776389449082344
z,0.5107280656135499,0.06694609000781573,0.3795314103184294,0.4646052252609021,0.5117363940108318,0.5566078733762084,0.6430391998449992,0.001782810620314397
