,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.489493910690224,0.7760276565782176,2.284889637057861,2.926260965694684,3.3925987725739226,3.936204785527144,5.249260699084257,0.014414329442289788
v,0.47716660565250485,0.38082124667973655,-0.2593852778058031,0.220500923089048,0.4684258060531351,0.7257448219862831,1.2409661520138466,0.006623983473577724
t,0.4577224717675832,0.23004514723608735,0.1197524079248355,0.2930774053257542,0.4199174371364372,0.5816750713574417,1.0017735673095312,0.0046553927774461625
z,0.4649554287717087,0.10902952253000898,0.26235604702590026,0.38712196987632924,0.46382876357717956,0.5418608202170285,0.6829467931798079,0.0015945831078776188
