,a,t,v,z_trans
0,3.1369555600216095,0.27977255501001214,0.24290313995922808,0.15757185387530523
1,3.0318628982351035,0.30201173871563575,0.28835016440055145,0.08844617175768264
2,3.098936965329859,0.30558407272140375,0.21664187967955115,0.08013185300623722
3,3.2254776638634395,0.21488030233751787,0.21523705582590755,0.1280934940809937
4,3.1379895041465247,0.26584566766573964,0.20960838310687102,0.24308225141712544
5,3.1518162866680197,0.2627244826184887,0.25769475643605866,0.13092385779360913
6,3.182363341359826,0.22670318087261576,0.18134751682049594,0.15650395123848246
7,2.990518973118696,0.30792824474905484,0.20385962519846995,0.14487173796408534
8,3.211734984619047,0.2617385728790877,0.20226495581900103,0.05632577152160354
9,3.2162127346114793,0.183503435702901,0.24248890544808488,0.06787432911848354
10,3.195229739976717,0.260550202079827,0.2786470183941224,0.0723613586116976
11,3.044033915867252,0.24721609100779096,0.279536905410366,0.0019591235958873465
12,3.0582167141619245,0.27876801076352575,0.21640136398194115,0.15814555932229696
13,3.074930499295187,0.2887446349761245,0.22554900553320753,0.11325007650866087
14,3.0606827905872978,0.2738513936369602,0.19674447441989495,0.14791758424847434
15,3.1277853237968785,0.2857150675896769,0.17159752143542478,0.15233995657339922
16,3.126719890246532,0.2690501938659531,0.16867278469608055,0.2978805709778854
17,3.068504584602116,0.3226396333297069,0.18315965512325388,0.3371687257027135
18,3.065084212913167,0.3044733507592705,0.2389328721569906,0.12881395761259512
19,3.223723790934818,0.24046432063042567,0.2079248507875942,0.12115830022808227
20,3.0219726112453094,0.2571087516440713,0.2379298337124685,0.11704943200048604
21,3.1099697218118556,0.21034802626695767,0.19469706246221488,0.12164001098284863
22,3.1258208431123613,0.27592089879669907,0.2176482631945145,0.14737672148949996
23,3.134527987841839,0.27423455729728563,0.19945411023501844,0.1777478210051544
24,3.0623512720924593,0.2801497117941326,0.18535593148158902,0.1786532061151814
25,3.0778309139909794,0.31406143051557867,0.24027510298419447,0.22493370166428245
26,2.964665064537787,0.3086671637115554,0.22442713179141113,0.12960302552949782
27,3.0645821133216473,0.3151659491348388,0.2533367612985736,0.16495640974515943
