,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.109798429102743,0.34962454820719857,2.5101720250092407,2.863903019866429,3.08469716042537,3.3238795930113723,3.8720805181655518,0.007342314687990942
v,-0.22055072607035753,0.1999900892349175,-0.6148819557384133,-0.35790202998166143,-0.22136773316609104,-0.08399954329454126,0.180925564498848,0.0037826150283236776
t,0.2580817331099422,0.07639955688068399,0.10240037348270625,0.20361636741348693,0.26261953537304555,0.316894364073793,0.3910702220019643,0.0016144163992091107
z,0.3609242095540422,0.07029599293486599,0.23861468623625434,0.3115746619931651,0.3558031024900216,0.4057835095205204,0.5093299384297082,0.0015944004065318346
