,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.6205661807766787,0.2721564782946438,2.140372721116511,2.425355994960458,2.600571471940726,2.794786947933048,3.2117701311091116,0.00499364884971934
v,-0.13198479024005397,0.20982238859031851,-0.5397947460560076,-0.2723163328826873,-0.13498696620123896,0.009551540122785585,0.289960398713234,0.003966234721029726
t,0.5390607835832687,0.12001705254796396,0.26324468169648085,0.46157632607163424,0.5546865653641145,0.6316572779996544,0.7224533065426146,0.0026829887489641865
z,0.4390996719507595,0.07223573788939362,0.3007221827263504,0.3885789543901921,0.43857913205920773,0.4895535241351315,0.5794919803207282,0.0015001297085819238
