,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.5749044800783984,0.7193775636018186,1.4901230131407237,2.0534835983865847,2.467266825789096,2.9692259442590005,4.285198585002828,0.011024005568952323
v,-0.46401972665790464,0.6933853274571012,-1.8247259387369459,-0.9306518132651064,-0.4640205936223094,0.01638316770752901,0.8784211591480069,0.011199795581803564
t,0.45473676082540965,0.22470164405795007,0.12342703478091128,0.2915478446218125,0.42180813365554226,0.5832544891311806,0.9744662950505968,0.003667094648978203
z,0.5145861269083203,0.11311698293623548,0.29569345038998507,0.43531656456374956,0.5153745932448294,0.593615185335195,0.7372857367610326,0.0016679837164356778
