,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,4.358027969264356,0.43042029226416684,3.572518473016874,4.057099760912092,4.339970549898257,4.632736482357096,5.268560995808397,0.008591025886652396
v,-0.1145516692971238,0.12127494151374411,-0.3504478092528951,-0.19615502889360203,-0.11462130768665779,-0.03098761766171798,0.11775606964234098,0.002452136960690062
t,0.7590282856878904,0.34374144703841175,0.2077613515385966,0.5029123576052891,0.7095696638937962,0.978805877152669,1.5281049830524522,0.007455394590092019
z,0.50564247703915,0.06903090039735339,0.3700166749590252,0.4592308586803927,0.5048556625348687,0.5522178640223269,0.6409810184820153,0.0014777328561876636
