,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.9626971891386291,0.27075321440432687,1.5158945822399108,1.7715150319005883,1.9313832542811882,2.1324865109495117,2.544029744014189,0.007562787375916052
v,1.4605002176779127,0.3699469295873729,0.7488919206498839,1.2171660326978673,1.4544621626010512,1.7044361916010258,2.18772729256182,0.008329609036727931
t,0.2011287309576336,0.050462989083519434,0.09232963480297368,0.16743145269918386,0.2055161985818415,0.23838518125696245,0.2868169162372177,0.0013288496665863057
z,0.4781247096844057,0.07243527702913667,0.33358261670336486,0.42811966538360646,0.47858851783128337,0.5283380102269409,0.6154031201319564,0.0017190441064283846
