,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.293306303344659,0.25119871125139065,2.8297677437926096,3.121014558286769,3.2790075202110813,3.456396437677554,3.8156537887735595,0.004637239477831609
v,-0.36616567974670694,0.12872728359835128,-0.620404350972867,-0.4518709138730821,-0.36709831520694247,-0.27908459792101525,-0.11371351010568476,0.0025805875162269497
t,0.46645186409503175,0.10375133560656381,0.23912880653520266,0.4001296181477053,0.47795466219443183,0.5441512188969562,0.636448207960495,0.0021325086806008265
z,0.4926444185221315,0.056102311462410896,0.383010496790953,0.45469210582578923,0.4924705044054481,0.5307478176475102,0.6054323487657564,0.0013392286622587253
