,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.691944173827938,0.5930293682715829,2.702680760013569,3.272701398494913,3.629633005079368,4.05502870928632,5.008437521910384,0.010857425936463331
v,-0.35006720416369025,0.24712034249464046,-0.8447660365113786,-0.5164391407441131,-0.34811322724934385,-0.18508317670730007,0.12397757014057809,0.004274047192182795
t,0.511621828667616,0.2474746697895215,0.13949852555086395,0.32335253503650224,0.4756897240286562,0.6632239617167973,1.0812288469525764,0.003968753140272619
z,0.5138528450565403,0.09416969205868762,0.3337566172280568,0.44723518095470277,0.5133982222415281,0.5804196702207585,0.6974495818987285,0.001623009904301393
