,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.2408538552588118,0.27370395336644826,2.7647799955993273,3.0449583436250993,3.2202764412206224,3.4163481011173857,3.813242933188032,0.006121460231782923
v,0.3321131706718515,0.1364728967962128,0.06131385234568976,0.24031460888149125,0.3337196139495563,0.4243913991270426,0.5996265642776757,0.003046875955355262
t,0.47607098540518566,0.12301262891696256,0.2118228145555432,0.39850324987611013,0.484336090369466,0.5663755140636784,0.6894650151696242,0.0032239479243424823
z,0.5622114465608141,0.06095250487443393,0.4389798717626738,0.5212010079212555,0.5629909826456115,0.6038845978998588,0.6806509663012654,0.0016200824005737104
