,a,t,v,z_trans
0,3.3550944703932517,0.11624433729282087,-0.27777197843898827,-0.38976717115631637
1,3.3402459822538244,0.13976484003144474,-0.253284808860451,-0.37467560476670814
2,3.2656657202734936,0.15147870418391832,-0.25481337620832595,-0.4160356819428753
3,3.3892928297309735,0.14909984944701682,-0.25599176595616935,-0.39506589286036387
4,3.4164951863911566,0.10829076878958563,-0.2740842075103393,-0.32860785253458097
5,3.339317075115477,0.1243418449449486,-0.273457598081591,-0.33056549145020075
6,3.3339969002501517,0.12820814691092786,-0.2631873134114317,-0.39491882619335805
7,3.397655192553452,0.15460210181023032,-0.25657432202933306,-0.43978976933417774
8,3.3948968960512356,0.14612208507466215,-0.2317976429976285,-0.41414715720714124
9,3.388317238366633,0.11569306406755674,-0.275470201352212,-0.3799891519525979
10,3.3504834833130297,0.14884054983756448,-0.2767236163135996,-0.3416661491460891
11,3.4222135297157354,0.08986115535266825,-0.24524117833206066,-0.3747564367547659
12,3.344482554037131,0.11714137721102477,-0.27111025496272645,-0.31849509993495645
13,3.274666734987389,0.12794602671389327,-0.2833704754730101,-0.3383709464020434
14,3.298007521927131,0.1487953718341654,-0.27086034537533266,-0.37986774552810715
15,3.300118167557445,0.14091413491069224,-0.2583148060447556,-0.36219906920674955
16,3.375952133814325,0.1354582101637654,-0.26366444905758357,-0.37368587163029354
17,3.354812196695546,0.13237941425777283,-0.26021225521281544,-0.41188670318222553
18,3.334521153248515,0.14094507208712398,-0.2486655523786543,-0.409753345385262
19,3.2266701993455715,0.16211867695226861,-0.2500904396944284,-0.41616372314317795
20,3.206036699757664,0.17684257768276446,-0.2598040163229623,-0.39760064240249865
21,3.2585465910918066,0.18521027736137918,-0.23488798585302834,-0.3955690595593397
22,3.3309325011395243,0.17076712127611104,-0.2517849012111128,-0.41700871924361527
23,3.383269914862956,0.13494739150713622,-0.2646405780436632,-0.4352398861162521
24,3.342864197384274,0.14007212001166183,-0.2199148161176047,-0.3999738907612309
25,3.4544285851655383,0.11618972826877957,-0.21885520112118106,-0.4300059865792461
26,3.3789363415229974,0.10604627195627078,-0.21654790612149527,-0.3637763531847539
27,3.3517048421540863,0.11151884047998559,-0.27722816139160356,-0.3217784784530532
28,3.323811140796128,0.13245042907607524,-0.2802766995303646,-0.37205245511449225
29,3.36423077022902,0.1388147923647457,-0.26758568661590004,-0.34943005759327284
30,3.3565404995981427,0.1315921942305907,-0.29016688719772465,-0.3537980017321407
31,3.357660514957267,0.14110776807088973,-0.24993721686991932,-0.4338835888115611
32,3.4202781639461475,0.1350065980453514,-0.2204993151507575,-0.3913093278838407
33,3.4199556528323773,0.13648350065341913,-0.257429714355875,-0.3894445597068628
34,3.4539915635919933,0.1311744537799523,-0.2467486913817384,-0.41757125580375826
35,3.45150268806221,0.09446581045792332,-0.2583747461316367,-0.3688818048082567
36,3.439345137845256,0.10062211960547139,-0.27258800900885893,-0.3429400087093817
37,3.366790892651422,0.09580949182553312,-0.2594338729750161,-0.3313836690960954
38,3.2955790042753996,0.13216513335218188,-0.2739613281289599,-0.3300262352351036
39,3.2865247433781466,0.1439709453190265,-0.2723233432137633,-0.3842669022983178
40,3.308537196300295,0.14717098811809762,-0.25222102274213143,-0.384603058200439
41,3.3183876474808995,0.16748302169149315,-0.23835500118762842,-0.42644228902682696
42,3.3187666642796465,0.16485913673728173,-0.255256115397479,-0.37014917580005924
