,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,5.473853697282419,0.7525142614422398,4.202087112306608,4.939539253238006,5.412953431111883,5.938465561804996,7.127767505379761,0.01337528684332095
v,-0.24925027489000237,0.14536181137046814,-0.5282003039943737,-0.34828171228170124,-0.2475522492673944,-0.15060938110764477,0.03594747971214396,0.003040694512521666
t,0.4659131634598408,0.2421642138875238,0.12081849884275629,0.29419190158651753,0.4197940053234407,0.5925636015912881,1.0611388511895568,0.004505601110980163
z,0.5490621731124241,0.09075124082661265,0.3690173884604137,0.4872984749304016,0.5509415879991069,0.6135261876632667,0.7187082367221379,0.0015852259292203981
