round user time_start time_end time_php time_js
5 usuario6 1462880123.57 1462880123.55 -20.4999446869 29886
5 usuario5 1462880123.6 1462880095.95 -27657.8998566 1556
5 usuario15 1462880124.31 1462880100.75 -23559.7000122 6661
5 usuario14 1462880123.81 1462880100.21 -23604.3999195 6226
5 usuario11 1462880123.56 1462880115.33 -8224.99990463 21075
5 usuario8 1462880123.71 1462880098.09 -25618.9000607 4526
5 usuario16 1462880124.0 1462880098.39 -25611.8998528 4318
5 usuario10 1462880123.62 1462880102.1 -21522.7000713 8525
5 usuario9 1462880123.84 1462880100.27 -23571.3999271 6534
5 usuario7 1462880124.2 1462880110.87 -13330.4998875 16654
5 usuario1 1462880123.57 1462880119.44 -4121.50001526 25446
5 usuario3 1462880124.02 1462880101.45 -22574.2998123 7952
5 usuario12 1462880123.59 1462880096.92 -26669.3000793 3126
5 usuario13 1462880124.03 1462880097.37 -26653.1000137 3919
5 usuario4 1462880123.52 1462880098.83 -24682.6000214 5033
6 usuario2 1462880152.3 1462880129.78 -22520.2999115 4857
6 usuario6 1462880151.51 1462880139.2 -12314.2001629 14557
6 usuario5 1462880151.95 1462880126.23 -25717.4999714 1582
6 usuario15 1462880151.65 1462880130.15 -21508.8000298 4790
6 usuario14 1462880151.49 1462880147.35 -4135.40005684 22500
6 usuario11 1462880152.02 1462880128.45 -23567.800045 3842
6 usuario8 1462880151.56 1462880126.99 -24574.0001202 2238
6 usuario16 1462880152.47 1462880141.18 -11286.7000103 15893
6 usuario10 1462880152.32 1462880126.69 -25636.6999149 2022
6 usuario9 1462880151.59 1462880135.22 -16374.5999336 10265
6 usuario7 1462880152.04 1462880134.58 -17463.4001255 9335
6 usuario1 1462880151.88 1462880138.54 -13338.2000923 13927
6 usuario3 1462880151.62 1462880151.6 -27.3001194 26531
6 usuario12 1462880152.17 1462880128.63 -23543.7998772 4005
6 usuario13 1462880152.06 1462880129.55 -22511.6999149 4479
6 usuario4 1462880151.66 1462880130.15 -21508.3999634 5583
7 usuario2 1462880181.75 1462880162.29 -19455.6000233 8943
7 usuario6 1462880152.53 1462880182.52 29990.4999733 29964
7 usuario5 1462880181.97 1462880157.3 -24668.4999466 4307
7 usuario15 1462880181.8 1462880156.16 -25646.1000443 3461
7 usuario14 1462880182.12 1462880159.56 -22563.8999939 7030
7 usuario11 1462880182.5 1462880154.81 -27696.0000992 1744
7 usuario8 1462880182.52 1462880167.14 -15380.7001114 14530
7 usuario16 1462880182.35 1462880169.0 -13352.4000645 15485
7 usuario10 1462880182.1 1462880155.44 -26661.7000103 2069
7 usuario9 1462880182.5 1462880154.85 -27646.999836 2214
7 usuario7 1462880182.35 1462880169.01 -13346.4999199 15916
7 usuario1 1462880181.75 1462880154.11 -27633.0001354 1189
7 usuario3 1462880181.83 1462880166.4 -15430.0000668 13700
7 usuario12 1462880181.79 1462880156.17 -25616.8000698 2953
7 usuario13 1462880181.9 1462880154.16 -27743.7000275 1049
7 usuario4 1462880181.79 1462880160.24 -21551.2998104 7512
8 usuario2 1462880211.08 1462880191.64 -19431.7998886 8847
8 usuario6 1462880211.03 1462880203.84 -7188.80009651 21235
8 usuario5 1462880211.32 1462880184.7 -26625.9000301 1686
8 usuario15 1462880210.93 1462880186.35 -24584.3000412 3497
8 usuario14 1462880211.45 1462880203.22 -8228.00016403 20054
8 usuario11 1462880211.32 1462880185.7 -25623.8000393 2144
8 usuario8 1462880210.85 1462880194.45 -16400.2997875 10879
8 usuario16 1462880210.96 1462880192.49 -18475.2001762 9090
8 usuario10 1462880210.6 1462880184.94 -25663.6998653 1795
8 usuario9 1462880211.59 1462880185.0 -26594.2001343 1459
8 usuario7 1462880211.52 1462880211.49 -27.3001194 28093
8 usuario1 1462880211.04 1462880190.57 -20470.2999592 7751
8 usuario3 1462880210.77 1462880209.69 -1073.30012321 26819
8 usuario12 1462880211.3 1462880184.67 -26624.3000031 1841
8 usuario13 1462880211.27 1462880184.64 -26630.699873 1701
8 usuario4 1462880211.47 1462880188.89 -22581.5000534 6043
9 usuario2 1462880223.14 1462880215.95 -7193.40014458 3826
9 usuario6 1462880223.35 1462880223.33 -19.2999839783 11263
9 usuario5 1462880223.3 1462880214.06 -9242.19989777 1693
9 usuario15 1462880222.95 1462880217.79 -5155.40003777 5810
9 usuario14 1462880222.62 1462880217.47 -5150.09999275 4950
9 usuario11 1462880223.42 1462880215.19 -8234.20000076 2824
9 usuario8 1462880223.09 1462880213.83 -9254.60004807 1942
9 usuario16 1462880223.54 1462880223.51 -27.6000499725 11501
9 usuario10 1462880223.1 1462880212.81 -10293.9999104 1142
9 usuario9 1462880222.9 1462880216.73 -6170.1002121 4087
9 usuario7 1462880223.01 1462880217.85 -5155.69996834 5266
9 usuario1 1462880223.12 1462880222.07 -1048.19989204 9981
9 usuario3 1462880223.2 1462880216.0 -7203.799963 4187
9 usuario12 1462880222.83 1462880216.65 -6181.20002747 4305
9 usuario13 1462880222.82 1462880213.59 -9239.0999794 1265
9 usuario4 1462880222.8 1462880216.6 -6194.29993629 4088
10 usuario2 1462880249.43 1462880226.94 -22495.000124 2756
10 usuario6 1462880249.3 1462880229.83 -19470.3998566 5404
10 usuario5 1462880249.52 1462880226.96 -22560.8999729 2614
10 usuario15 1462880248.87 1462880226.34 -22529.6001434 2349
10 usuario14 1462880249.4 1462880234.01 -15384.2999935 10345
10 usuario11 1462880249.12 1462880226.57 -22550.6000519 2058
10 usuario8 1462880249.11 1462880228.63 -20485.2001667 4493
10 usuario16 1462880249.26 1462880229.8 -19458.2002163 5183
10 usuario10 1462880249.45 1462880225.87 -23580.4998875 1676
10 usuario9 1462880248.88 1462880225.34 -23545.4001427 1399
10 usuario7 1462880249.16 1462880249.14 -20.9000110626 25089
10 usuario1 1462880248.72 1462880240.53 -8190.39988518 16362
10 usuario3 1462880249.16 1462880233.79 -15368.4999943 9540
10 usuario12 1462880249.44 1462880225.88 -23559.6001148 2005
10 usuario13 1462880248.75 1462880225.18 -23569.7000027 1308
10 usuario4 1462880249.1 1462880226.56 -22543.3998108 2717
11 usuario2 1462880296.31 1462880253.34 -42975.2998352 2858
11 usuario6 1462880296.47 1462880296.45 -25.3999233246 46101
11 usuario5 1462880296.37 1462880251.33 -45040.899992 760
11 usuario15 1462880295.78 1462880251.73 -44045.5999374 1815
11 usuario14 1462880296.14 1462880253.15 -42992.5000668 2689
11 usuario11 1462880296.73 1462880251.68 -45044.3000793 1512
11 usuario8 1462880296.54 1462880253.5 -43031.9001675 3346
11 usuario16 1462880296.21 1462880258.33 -37878.9999485 8028
11 usuario10 1462880296.62 1462880251.54 -45078.1998634 1041
11 usuario9 1462880296.32 1462880255.42 -40894.3998814 5493
11 usuario7 1462880296.13 1462880272.54 -23587.5000954 22313
11 usuario1 1462880296.45 1462880256.55 -39907.3998928 6773
11 usuario3 1462880295.78 1462880259.95 -35827.7997971 9730
11 usuario12 1462880296.09 1462880252.05 -44031.6998959 1571
11 usuario13 1462880296.44 1462880251.39 -45049.5998859 1548
11 usuario4 1462880295.9 1462880251.87 -44022.0999718 1727
12 usuario2 1462880321.18 1462880299.68 -21500.4999638 2323
12 usuario6 1462880321.79 1462880315.56 -6234.60006714 18016
12 usuario5 1462880321.02 1462880300.5 -20517.7998543 3089
12 usuario15 1462880321.03 1462880299.5 -21529.1998386 2672
12 usuario14 1462880321.42 1462880299.92 -21500.5998611 2739
12 usuario11 1462880320.88 1462880299.36 -21518.599987 1588
12 usuario8 1462880321.75 1462880301.25 -20506.2000751 3666
12 usuario16 1462880321.07 1462880300.59 -20483.700037 3329
12 usuario10 1462880321.65 1462880303.18 -18467.1998024 5487
12 usuario9 1462880321.36 1462880298.86 -22503.9000511 1495
12 usuario7 1462880321.48 1462880321.46 -22.9001045227 24256
12 usuario1 1462880321.39 1462880312.16 -9228.59978676 14657
12 usuario3 1462880321.77 1462880314.57 -7203.799963 17710
12 usuario12 1462880321.5 1462880298.91 -22591.0000801 1777
12 usuario13 1462880321.62 1462880299.09 -22527.1999836 1611
12 usuario4 1462880321.4 1462880301.92 -19477.699995 4981
13 usuario2 1462880354.32 1462880325.64 -28679.3000698 3416
13 usuario6 1462880354.5 1462880354.48 -23.1001377106 31642
13 usuario5 1462880354.27 1462880324.56 -29714.400053 2495
13 usuario15 1462880353.88 1462880324.18 -29700.9000778 2101
13 usuario14 1462880354.21 1462880324.49 -29711.5998268 2031
13 usuario11 1462880353.92 1462880324.23 -29692.6999092 2299
13 usuario8 1462880354.2 1462880332.67 -21526.4999866 9842
13 usuario16 1462880354.59 1462880324.89 -29693.4998035 2773
13 usuario10 1462880354.53 1462880324.81 -29722.3000526 2107
13 usuario9 1462880354.0 1462880326.36 -27632.6999664 3957
13 usuario7 1462880354.35 1462880331.76 -22586.1999989 9220
13 usuario1 1462880354.53 1462880332.96 -21567.1000481 10534
13 usuario3 1462880354.68 1462880326.01 -28672.8999615 3196
13 usuario12 1462880354.2 1462880324.5 -29702.4998665 1938
13 usuario13 1462880354.84 1462880326.16 -28676.3000488 3493
13 usuario4 1462880353.92 1462880325.19 -28730.4999828 2748
14 usuario2 1462880385.88 1462880357.2 -28683.0000877 1839
14 usuario6 1462880385.89 1462880364.37 -21524.1999626 8795
14 usuario5 1462880385.79 1462880356.07 -29720.8001614 753
14 usuario15 1462880385.31 1462880356.63 -28683.3999157 1709
14 usuario14 1462880385.71 1462880359.09 -26617.4001694 3839
14 usuario11 1462880385.85 1462880357.16 -28685.2998734 2199
14 usuario8 1462880385.35 1462880357.69 -27653.8999081 2449
14 usuario16 1462880385.52 1462880357.88 -27645.6000805 2249
14 usuario10 1462880385.05 1462880357.26 -27787.0001793 1686
14 usuario9 1462880385.78 1462880356.09 -29691.2000179 1049
14 usuario7 1462880385.58 1462880385.56 -19.9000835419 30143
14 usuario1 1462880385.37 1462880361.81 -23561.3000393 6232
14 usuario3 1462880385.48 1462880359.87 -25609.2000008 4139
14 usuario12 1462880385.17 1462880362.62 -22551.199913 7337
14 usuario13 1462880385.27 1462880357.62 -27653.9001465 1737
14 usuario4 1462880385.88 1462880357.13 -28757.1001053 2156
15 usuario2 1462880401.77 1462880388.46 -13313.8999939 1530
15 usuario6 1462880401.76 1462880391.51 -10251.8999577 4505
15 usuario5 1462880401.03 1462880388.71 -12322.9000568 1874
15 usuario15 1462880401.97 1462880389.65 -12326.4000416 3286
15 usuario14 1462880401.49 1462880389.19 -12299.200058 2438
15 usuario11 1462880401.68 1462880388.34 -13345.7000256 1441
15 usuario8 1462880401.36 1462880397.22 -4138.09990883 10825
15 usuario16 1462880401.34 1462880388.95 -12382.600069 2390
15 usuario10 1462880401.91 1462880388.56 -13341.7999744 2409
15 usuario9 1462880401.4 1462880388.09 -13307.6000214 1263
15 usuario7 1462880401.28 1462880401.26 -20.4999446869 14615
15 usuario1 1462880401.66 1462880396.52 -5138.89980316 10107
15 usuario3 1462880400.98 1462880387.65 -13332.4000835 1117
15 usuario12 1462880401.42 1462880390.13 -11289.2999649 3917
15 usuario13 1462880401.44 1462880388.11 -13325.9999752 1798
15 usuario4 1462880401.52 1462880390.22 -11301.500082 3293
16 usuario2 1462880417.59 1462880405.28 -12304.1000366 2465
16 usuario6 1462880417.92 1462880417.9 -19.700050354 15095
16 usuario5 1462880417.31 1462880402.87 -14436.7001057 800
16 usuario15 1462880417.25 1462880404.83 -12423.899889 1813
16 usuario14 1462880417.24 1462880404.93 -12308.3000183 2393
16 usuario11 1462880417.14 1462880404.8 -12336.8999958 2070
16 usuario8 1462880417.69 1462880406.4 -11290.6999588 3998
16 usuario16 1462880417.7 1462880404.3 -13400.7999897 1915
16 usuario10 1462880417.16 1462880404.84 -12313.1000996 1893
16 usuario9 1462880417.74 1462880403.39 -14342.099905 958
16 usuario7 1462880417.6 1462880410.32 -7275.00009537 7979
16 usuario1 1462880417.54 1462880405.23 -12304.8000336 2528
16 usuario3 1462880417.29 1462880413.16 -4125.80013275 11139
16 usuario12 1462880417.67 1462880407.4 -10270.7998753 4939
16 usuario13 1462880417.24 1462880403.93 -13311.3000393 1445
16 usuario4 1462880417.79 1462880404.44 -13354.7999859 1869
17 usuario2 1462880439.84 1462880420.39 -19450.5999088 1755
17 usuario6 1462880439.95 1462880433.77 -6180.5999279 14750
17 usuario5 1462880439.5 1462880419.01 -20492.3000336 656
17 usuario15 1462880439.44 1462880419.96 -19473.1001854 1666
17 usuario14 1462880439.87 1462880420.41 -19461.6999626 2125
17 usuario11 1462880439.78 1462880420.3 -19480.8998108 2116
17 usuario8 1462880439.75 1462880420.15 -19600.2001762 1416
17 usuario16 1462880439.32 1462880420.87 -18450.0000477 2125
17 usuario10 1462880439.73 1462880420.24 -19492.3000336 2035
17 usuario9 1462880439.9 1462880419.44 -20466.5000439 657
17 usuario7 1462880439.48 1462880439.45 -27.6999473572 20804
17 usuario1 1462880439.7 1462880421.27 -18434.499979 2690
17 usuario3 1462880439.51 1462880426.18 -13329.7998905 7843
17 usuario12 1462880440.04 1462880421.58 -18466.0999775 2859
17 usuario13 1462880439.11 1462880420.61 -18499.7000694 2323
17 usuario4 1462880439.34 1462880422.92 -16425.2998829 4079
18 usuario2 1462880463.71 1462880442.23 -21486.9999886 1347
18 usuario6 1462880463.56 1462880453.29 -10269.0000534 12294
18 usuario5 1462880463.83 1462880441.3 -22524.1000652 757
18 usuario15 1462880463.67 1462880442.14 -21531.1999321 1654
18 usuario14 1462880463.7 1462880443.22 -20482.7001095 2300
18 usuario11 1462880463.76 1462880443.24 -20527.200222 2423
18 usuario8 1462880463.82 1462880446.4 -17424.4000912 5595
18 usuario16 1462880463.21 1462880445.78 -17430.5000305 5384
18 usuario10 1462880463.4 1462880442.83 -20572.4999905 2037
18 usuario9 1462880463.48 1462880443.0 -20476.6998291 2048
18 usuario7 1462880463.44 1462880463.42 -21.1000442505 22872
18 usuario1 1462880463.66 1462880447.26 -16404.900074 6504
18 usuario3 1462880463.42 1462880445.98 -17432.500124 5430
18 usuario12 1462880463.75 1462880443.25 -20494.1999912 2168
18 usuario13 1462880463.33 1462880441.82 -21507.4000359 1668
18 usuario4 1462880463.37 1462880442.86 -20512.9001141 2473
19 usuario2 1462880479.79 1462880466.42 -13373.5001087 1660
19 usuario6 1462880479.9 1462880479.87 -26.7999172211 15271
19 usuario5 1462880479.75 1462880466.42 -13330.6999207 1542
19 usuario15 1462880479.96 1462880470.72 -9241.10007286 5976
19 usuario14 1462880479.95 1462880467.65 -12307.8999519 2906
19 usuario11 1462880479.87 1462880469.6 -10262.6001835 4793
19 usuario8 1462880479.82 1462880471.6 -8220.29995918 6737
19 usuario16 1462880479.82 1462880469.56 -10260.4000568 5298
19 usuario10 1462880479.61 1462880466.25 -13357.6998711 1805
19 usuario9 1462880479.45 1462880468.17 -11273.7998962 3649
19 usuario7 1462880479.23 1462880472.04 -7196.99978828 7532
19 usuario1 1462880479.62 1462880469.36 -10260.60009 4661
19 usuario3 1462880479.84 1462880470.61 -9232.20014572 6141
19 usuario12 1462880480.03 1462880466.69 -13338.0999565 1897
19 usuario13 1462880479.37 1462880467.06 -12308.5000515 2682
19 usuario4 1462880479.68 1462880467.35 -12325.2999783 2936
20 usuario2 1462880497.01 1462880484.71 -12293.7998772 3876
20 usuario6 1462880497.22 1462880497.19 -25.7000923157 16226
20 usuario5 1462880496.77 1462880481.4 -15377.5999546 603
20 usuario15 1462880496.29 1462880482.96 -13333.1000805 1955
20 usuario14 1462880496.79 1462880484.49 -12298.7000942 3495
20 usuario11 1462880496.18 1462880496.16 -23.2000350952 15217
20 usuario8 1462880496.96 1462880484.61 -12355.700016 3744
20 usuario16 1462880496.21 1462880487.96 -8247.60007858 7101
20 usuario10 1462880497.04 1462880481.65 -15394.5999146 996
20 usuario9 1462880496.35 1462880482.01 -14338.1001949 1521
20 usuario7 1462880496.8 1462880482.43 -14370.1999187 2160
20 usuario1 1462880496.24 1462880483.94 -12302.8998375 3268
20 usuario3 1462880497.06 1462880497.04 -20.3001499176 16155
20 usuario12 1462880496.9 1462880487.66 -9247.49994278 6581
20 usuario13 1462880496.23 1462880483.92 -12302.2999763 3512
20 usuario4 1462880496.22 1462880483.86 -12359.6000671 3133
21 usuario2 1462880514.36 1462880500.05 -14311.6998672 1998
21 usuario6 1462880515.24 1462880510.09 -5153.30004692 11799
21 usuario5 1462880514.73 1462880498.31 -16419.8000431 495
21 usuario15 1462880514.92 1462880498.53 -16387.3999119 1196
21 usuario14 1462880514.91 1462880500.56 -14340.7001495 2727
21 usuario11 1462880514.89 1462880503.61 -11280.4999352 5326
21 usuario8 1462880514.3 1462880503.02 -11278.9001465 5004
21 usuario16 1462880515.07 1462880503.75 -11325.0000477 6486
21 usuario10 1462880514.26 1462880498.89 -15370.8999157 799
21 usuario9 1462880514.4 1462880499.07 -15330.8999538 1668
21 usuario7 1462880515.12 1462880515.1 -22.3000049591 17248
21 usuario1 1462880514.37 1462880500.03 -14330.9001923 2756
21 usuario3 1462880514.87 1462880508.7 -6171.0999012 10564
21 usuario12 1462880515.12 1462880503.85 -11270.2999115 5893
21 usuario13 1462880514.44 1462880499.07 -15369.5001602 1797
21 usuario4 1462880514.25 1462880499.89 -14357.5999737 2629
22 usuario2 1462880540.85 1462880517.23 -23620.8999157 1829
22 usuario6 1462880540.42 1462880540.4 -17.1000957489 24114
22 usuario5 1462880540.89 1462880516.32 -24572.2999573 538
22 usuario15 1462880540.9 1462880517.34 -23558.6001873 1372
22 usuario14 1462880540.5 1462880522.05 -18452.3000717 6070
22 usuario11 1462880541.23 1462880517.67 -23567.0001507 1732
22 usuario8 1462880540.65 1462880517.07 -23575.5000114 1735
22 usuario16 1462880540.67 1462880524.26 -16411.9999409 8142
22 usuario10 1462880541.29 1462880516.67 -24615.7000065 1304
22 usuario9 1462880541.25 1462880516.65 -24599.2000103 1214
22 usuario7 1462880540.43 1462880517.87 -22555.5999279 1695
22 usuario1 1462880540.99 1462880518.46 -22523.2000351 3058
22 usuario3 1462880541.28 1462880517.72 -23562.9000664 1809
22 usuario12 1462880541.19 1462880527.85 -13339.799881 11686
22 usuario13 1462880540.68 1462880517.14 -23543.7998772 1663
22 usuario4 1462880541.06 1462880517.5 -23559.7000122 2206
23 usuario2 1462880560.56 1462880545.2 -15364.7999763 3308
23 usuario6 1462880560.72 1462880547.38 -13338.7000561 5900
23 usuario5 1462880561.07 1462880542.61 -18455.5001259 682
23 usuario15 1462880560.95 1462880543.52 -17427.2999763 1576
23 usuario14 1462880560.47 1462880546.12 -14359.8001003 4571
23 usuario11 1462880561.23 1462880543.78 -17453.0000687 1501
23 usuario8 1462880561.3 1462880546.95 -14353.000164 5251
23 usuario16 1462880560.41 1462880548.1 -12313.0998611 6388
23 usuario10 1462880560.94 1462880543.49 -17449.8999119 1160
23 usuario9 1462880560.67 1462880543.24 -17424.7999191 859
23 usuario7 1462880560.57 1462880560.55 -22.0999717712 19060
23 usuario1 1462880561.31 1462880547.99 -13319.7999001 5930
23 usuario3 1462880560.45 1462880547.12 -13323.8999844 4796
23 usuario12 1462880561.19 1462880550.93 -10264.6999359 8691
23 usuario13 1462880561.22 1462880543.79 -17429.199934 2075
23 usuario4 1462880561.21 1462880545.8 -15406.1000347 3692
24 usuario2 1462880580.27 1462880564.9 -15373.4998703 3294
24 usuario6 1462880579.91 1462880579.89 -22.7999687195 18116
24 usuario5 1462880580.29 1462880562.76 -17523.2999325 647
24 usuario15 1462880579.85 1462880563.45 -16405.4000378 1455
24 usuario14 1462880579.39 1462880563.99 -15398.6001015 2474
24 usuario11 1462880579.74 1462880568.44 -11307.1000576 6157
24 usuario8 1462880579.58 1462880565.21 -14365.3998375 2872
24 usuario16 1462880579.66 1462880566.24 -13424.9999523 4776
24 usuario10 1462880580.21 1462880563.64 -16563.8000965 1651
24 usuario9 1462880580.39 1462880562.99 -17401.9999504 1282
24 usuario7 1462880579.74 1462880571.51 -8222.10001945 9883
24 usuario1 1462880579.66 1462880570.42 -9240.4999733 8066
24 usuario3 1462880579.57 1462880565.21 -14365.1001453 3721
24 usuario12 1462880580.36 1462880567.02 -13337.8999233 4781
24 usuario13 1462880579.49 1462880564.13 -15361.700058 1854
24 usuario4 1462880580.37 1462880564.98 -15385.1997852 2727
25 usuario2 1462880591.68 1462880585.53 -6151.99995041 4218
25 usuario6 1462880591.71 1462880591.69 -19.5999145508 10712
25 usuario5 1462880591.76 1462880582.51 -9247.60007858 1179
25 usuario15 1462880592.24 1462880584.02 -8212.70012856 3126
25 usuario14 1462880591.77 1462880583.55 -8222.39995003 2090
25 usuario11 1462880591.67 1462880582.42 -9248.89993668 1581
25 usuario8 1462880592.3 1462880584.08 -8220.09992599 3455
25 usuario16 1462880592.11 1462880584.92 -7195.59979439 4207
25 usuario10 1462880591.89 1462880582.64 -9256.00004196 1385
25 usuario9 1462880591.66 1462880584.41 -7253.10015678 2960
25 usuario7 1462880592.42 1462880583.17 -9247.20001221 2386
25 usuario1 1462880592.15 1462880584.96 -7187.99996376 4258
25 usuario3 1462880591.98 1462880582.7 -9273.99992943 2084
25 usuario12 1462880592.45 1462880587.21 -5240.00000954 5806
25 usuario13 1462880591.57 1462880585.4 -6172.90019989 4862
25 usuario4 1462880591.68 1462880584.47 -7207.10015297 3053
26 usuario2 1462880609.89 1462880596.57 -13318.7999725 3847
26 usuario6 1462880610.28 1462880604.1 -6181.29992485 11329
26 usuario5 1462880609.93 1462880593.53 -16405.4000378 725
26 usuario15 1462880609.5 1462880598.21 -11285.200119 4932
26 usuario14 1462880610.35 1462880594.9 -15448.8999844 2086
26 usuario11 1462880609.48 1462880596.1 -13382.8001022 3372
26 usuario8 1462880610.2 1462880597.88 -12313.6999607 4539
26 usuario16 1462880609.72 1462880595.38 -14341.2001133 2222
26 usuario10 1462880610.17 1462880593.72 -16450.5999088 779
26 usuario9 1462880609.67 1462880594.3 -15375.2000332 1593
26 usuario7 1462880609.92 1462880609.9 -20.6999778748 16427
26 usuario1 1462880610.29 1462880599.01 -11286.0000134 5812
26 usuario3 1462880609.98 1462880596.66 -13329.4000626 3634
26 usuario12 1462880609.5 1462880598.22 -11287.5001431 4669
26 usuario13 1462880610.2 1462880597.9 -12303.9000034 5237
26 usuario4 1462880609.76 1462880603.59 -6177.89983749 10837
27 usuario2 1462880627.93 1462880614.6 -13323.4000206 3666
27 usuario6 1462880628.23 1462880628.21 -22.0999717712 16877
27 usuario5 1462880627.97 1462880611.55 -16415.8000946 575
27 usuario15 1462880628.1 1462880611.68 -16417.7000523 1133
27 usuario14 1462880627.61 1462880613.21 -14399.600029 1824
27 usuario11 1462880628.39 1462880615.02 -13367.4001694 3403
27 usuario8 1462880627.77 1462880617.48 -10293.6000824 6240
27 usuario16 1462880627.59 1462880613.22 -14372.4999428 2447
27 usuario10 1462880627.94 1462880613.48 -14456.099987 2269
27 usuario9 1462880628.0 1462880611.54 -16455.3000927 824
27 usuario7 1462880627.74 1462880612.34 -15403.8000107 1365
27 usuario1 1462880628.48 1462880615.06 -13424.1001606 3726
27 usuario3 1462880627.72 1462880624.61 -3116.10007286 13544
27 usuario12 1462880628.29 1462880613.91 -14380.4001808 3356
27 usuario13 1462880628.32 1462880612.88 -15445.9998608 1628
27 usuario4 1462880627.67 1462880620.44 -7225.49986839 9630
28 usuario2 1462880647.36 1462880632.93 -14427.8001785 3959
28 usuario6 1462880646.76 1462880642.63 -4131.10017776 13331
28 usuario5 1462880647.11 1462880629.61 -17499.2001057 594
28 usuario15 1462880646.88 1462880630.45 -16431.9000244 1312
28 usuario14 1462880647.51 1462880630.06 -17444.4999695 1402
28 usuario11 1462880646.93 1462880639.73 -7199.39994812 10286
