,Unnamed: 0,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time,type,user,prev,self,other
1800,1800,1,s4m8_usuario2,D,s4m8_usuario7,C,4,-4.6,s4m8,fix,00D,0,4.6,Pro-social,s4m8_usuario2,0D,0,0
1801,1814,2,s4m8_usuario2,D,s4m8_usuario7,C,4,-6.756,s4m8,fix,DCD,0,6.756,Pro-social,s4m8_usuario2,CD,4,0
1802,1828,3,s4m8_usuario2,C,s4m8_usuario7,D,0,8.987,s4m8,fix,DCC,1,8.987,Pro-social,s4m8_usuario2,CC,3,3
1803,1842,4,s4m8_usuario2,D,s4m8_usuario7,D,1,-5.75,s4m8,fix,CDD,0,5.75,Pro-social,s4m8_usuario2,DD,1,1
1804,1856,5,s4m8_usuario2,C,s4m8_usuario7,C,3,10.82,s4m8,fix,DDC,1,10.82,Pro-social,s4m8_usuario2,DC,0,4
1805,1870,6,s4m8_usuario2,C,s4m8_usuario7,C,3,6.138,s4m8,fix,CCC,1,6.138,Pro-social,s4m8_usuario2,CC,3,3
1806,1884,7,s4m8_usuario2,C,s4m8_usuario7,C,3,3.556,s4m8,fix,CCC,1,3.556,Pro-social,s4m8_usuario2,CC,3,3
1807,1898,8,s4m8_usuario2,C,s4m8_usuario7,C,3,1.599,s4m8,fix,CCC,1,1.599,Pro-social,s4m8_usuario2,CC,3,3
1808,1912,9,s4m8_usuario2,C,s4m8_usuario7,C,3,1.419,s4m8,fix,CCC,1,1.419,Pro-social,s4m8_usuario2,CC,3,3
1809,1926,10,s4m8_usuario2,C,s4m8_usuario7,C,3,1.636,s4m8,fix,CCC,1,1.636,Pro-social,s4m8_usuario2,CC,3,3
1810,1940,11,s4m8_usuario2,C,s4m8_usuario7,C,3,1.6969999999999998,s4m8,fix,CCC,1,1.6969999999999998,Pro-social,s4m8_usuario2,CC,3,3
1811,1954,12,s4m8_usuario2,C,s4m8_usuario7,C,3,2.1790000000000003,s4m8,fix,CCC,1,2.1790000000000003,Pro-social,s4m8_usuario2,CC,3,3
1812,1968,13,s4m8_usuario2,C,s4m8_usuario7,C,3,2.213,s4m8,fix,CCC,1,2.213,Pro-social,s4m8_usuario2,CC,3,3
1813,1982,14,s4m8_usuario2,C,s4m8_usuario7,C,3,2.821,s4m8,fix,CCC,1,2.821,Pro-social,s4m8_usuario2,CC,3,3
1814,1996,15,s4m8_usuario2,C,s4m8_usuario7,C,3,1.974,s4m8,fix,CCC,1,1.974,Pro-social,s4m8_usuario2,CC,3,3
1815,2010,16,s4m8_usuario2,C,s4m8_usuario7,C,3,2.969,s4m8,fix,CCC,1,2.969,Pro-social,s4m8_usuario2,CC,3,3
1816,2024,17,s4m8_usuario2,C,s4m8_usuario7,C,3,3.322,s4m8,fix,CCC,1,3.322,Pro-social,s4m8_usuario2,CC,3,3
1817,2038,18,s4m8_usuario2,C,s4m8_usuario7,C,3,2.365,s4m8,fix,CCC,1,2.365,Pro-social,s4m8_usuario2,CC,3,3
1818,2052,19,s4m8_usuario2,C,s4m8_usuario7,C,3,2.318,s4m8,fix,CCC,1,2.318,Pro-social,s4m8_usuario2,CC,3,3
1819,2066,20,s4m8_usuario2,C,s4m8_usuario7,C,3,1.4080000000000001,s4m8,fix,CCC,1,1.4080000000000001,Pro-social,s4m8_usuario2,CC,3,3
1820,2080,21,s4m8_usuario2,C,s4m8_usuario7,C,3,3.818,s4m8,fix,CCC,1,3.818,Pro-social,s4m8_usuario2,CC,3,3
1821,2094,22,s4m8_usuario2,C,s4m8_usuario7,C,3,7.096,s4m8,fix,CCC,1,7.096,Pro-social,s4m8_usuario2,CC,3,3
1822,2108,23,s4m8_usuario2,C,s4m8_usuario7,C,3,7.367999999999999,s4m8,fix,CCC,1,7.367999999999999,Pro-social,s4m8_usuario2,CC,3,3
1823,2122,24,s4m8_usuario2,C,s4m8_usuario7,C,3,5.254,s4m8,fix,CCC,1,5.254,Pro-social,s4m8_usuario2,CC,3,3
1824,2136,25,s4m8_usuario2,C,s4m8_usuario7,C,3,2.543,s4m8,fix,CCC,1,2.543,Pro-social,s4m8_usuario2,CC,3,3
1825,2150,26,s4m8_usuario2,C,s4m8_usuario7,C,3,2.23,s4m8,fix,CCC,1,2.23,Pro-social,s4m8_usuario2,CC,3,3
1826,2164,27,s4m8_usuario2,C,s4m8_usuario7,C,3,5.095,s4m8,fix,CCC,1,5.095,Pro-social,s4m8_usuario2,CC,3,3
1827,2178,28,s4m8_usuario2,C,s4m8_usuario7,C,3,2.475,s4m8,fix,CCC,1,2.475,Pro-social,s4m8_usuario2,CC,3,3
1828,2192,29,s4m8_usuario2,C,s4m8_usuario7,C,3,2.945,s4m8,fix,CCC,1,2.945,Pro-social,s4m8_usuario2,CC,3,3
1829,2206,30,s4m8_usuario2,C,s4m8_usuario7,C,3,3.4930000000000003,s4m8,fix,CCC,1,3.4930000000000003,Pro-social,s4m8_usuario2,CC,3,3
1830,2220,31,s4m8_usuario2,C,s4m8_usuario7,C,3,1.875,s4m8,fix,CCC,1,1.875,Pro-social,s4m8_usuario2,CC,3,3
1831,2234,32,s4m8_usuario2,C,s4m8_usuario7,C,3,3.013,s4m8,fix,CCC,1,3.013,Pro-social,s4m8_usuario2,CC,3,3
1832,2248,33,s4m8_usuario2,C,s4m8_usuario7,C,3,3.1460000000000004,s4m8,fix,CCC,1,3.1460000000000004,Pro-social,s4m8_usuario2,CC,3,3
1833,2262,34,s4m8_usuario2,C,s4m8_usuario7,C,3,1.999,s4m8,fix,CCC,1,1.999,Pro-social,s4m8_usuario2,CC,3,3
1834,2276,35,s4m8_usuario2,C,s4m8_usuario7,C,3,2.128,s4m8,fix,CCC,1,2.128,Pro-social,s4m8_usuario2,CC,3,3
1835,2290,36,s4m8_usuario2,C,s4m8_usuario7,C,3,3.247,s4m8,fix,CCC,1,3.247,Pro-social,s4m8_usuario2,CC,3,3
1836,2304,37,s4m8_usuario2,C,s4m8_usuario7,C,3,3.063,s4m8,fix,CCC,1,3.063,Pro-social,s4m8_usuario2,CC,3,3
1837,2318,38,s4m8_usuario2,C,s4m8_usuario7,C,3,6.202999999999999,s4m8,fix,CCC,1,6.202999999999999,Pro-social,s4m8_usuario2,CC,3,3
1838,2332,39,s4m8_usuario2,C,s4m8_usuario7,C,3,1.732,s4m8,fix,CCC,1,1.732,Pro-social,s4m8_usuario2,CC,3,3
1839,2346,40,s4m8_usuario2,C,s4m8_usuario7,C,3,2.471,s4m8,fix,CCC,1,2.471,Pro-social,s4m8_usuario2,CC,3,3
1840,2360,41,s4m8_usuario2,C,s4m8_usuario7,C,3,1.534,s4m8,fix,CCC,1,1.534,Pro-social,s4m8_usuario2,CC,3,3
1841,2374,42,s4m8_usuario2,C,s4m8_usuario7,C,3,2.2769999999999997,s4m8,fix,CCC,1,2.2769999999999997,Pro-social,s4m8_usuario2,CC,3,3
1842,2388,43,s4m8_usuario2,C,s4m8_usuario7,C,3,1.636,s4m8,fix,CCC,1,1.636,Pro-social,s4m8_usuario2,CC,3,3
1843,2402,44,s4m8_usuario2,C,s4m8_usuario7,C,3,3.076,s4m8,fix,CCC,1,3.076,Pro-social,s4m8_usuario2,CC,3,3
1844,2416,45,s4m8_usuario2,C,s4m8_usuario7,C,3,2.055,s4m8,fix,CCC,1,2.055,Pro-social,s4m8_usuario2,CC,3,3
1845,2430,46,s4m8_usuario2,C,s4m8_usuario7,C,3,1.158,s4m8,fix,CCC,1,1.158,Pro-social,s4m8_usuario2,CC,3,3
1846,2444,47,s4m8_usuario2,C,s4m8_usuario7,C,3,1.369,s4m8,fix,CCC,1,1.369,Pro-social,s4m8_usuario2,CC,3,3
1847,2458,48,s4m8_usuario2,C,s4m8_usuario7,C,3,2.815,s4m8,fix,CCC,1,2.815,Pro-social,s4m8_usuario2,CC,3,3
1848,2472,49,s4m8_usuario2,C,s4m8_usuario7,C,3,2.03,s4m8,fix,CCC,1,2.03,Pro-social,s4m8_usuario2,CC,3,3
1849,2486,50,s4m8_usuario2,C,s4m8_usuario7,C,3,1.4340000000000002,s4m8,fix,CCC,1,1.4340000000000002,Pro-social,s4m8_usuario2,CC,3,3
1850,2500,51,s4m8_usuario2,C,s4m8_usuario7,C,3,1.994,s4m8,fix,CCC,1,1.994,Pro-social,s4m8_usuario2,CC,3,3
1851,2514,52,s4m8_usuario2,C,s4m8_usuario7,C,3,2.7319999999999998,s4m8,fix,CCC,1,2.7319999999999998,Pro-social,s4m8_usuario2,CC,3,3
1852,2528,53,s4m8_usuario2,C,s4m8_usuario7,C,3,2.3890000000000002,s4m8,fix,CCC,1,2.3890000000000002,Pro-social,s4m8_usuario2,CC,3,3
1853,2542,54,s4m8_usuario2,C,s4m8_usuario7,C,3,4.141,s4m8,fix,CCC,1,4.141,Pro-social,s4m8_usuario2,CC,3,3
1854,2556,55,s4m8_usuario2,C,s4m8_usuario7,C,3,2.661,s4m8,fix,CCC,1,2.661,Pro-social,s4m8_usuario2,CC,3,3
1855,2570,56,s4m8_usuario2,C,s4m8_usuario7,C,3,1.337,s4m8,fix,CCC,1,1.337,Pro-social,s4m8_usuario2,CC,3,3
1856,2584,57,s4m8_usuario2,C,s4m8_usuario7,C,3,2.1719999999999997,s4m8,fix,CCC,1,2.1719999999999997,Pro-social,s4m8_usuario2,CC,3,3
1857,2598,58,s4m8_usuario2,C,s4m8_usuario7,C,3,1.85,s4m8,fix,CCC,1,1.85,Pro-social,s4m8_usuario2,CC,3,3
1858,2612,59,s4m8_usuario2,C,s4m8_usuario7,C,3,1.5290000000000001,s4m8,fix,CCC,1,1.5290000000000001,Pro-social,s4m8_usuario2,CC,3,3
1859,2626,60,s4m8_usuario2,C,s4m8_usuario7,C,3,0.893,s4m8,fix,CCC,1,0.893,Pro-social,s4m8_usuario2,CC,3,3
1860,2640,61,s4m8_usuario2,C,s4m8_usuario7,C,3,2.209,s4m8,fix,CCC,1,2.209,Pro-social,s4m8_usuario2,CC,3,3
1861,2654,62,s4m8_usuario2,C,s4m8_usuario7,C,3,1.376,s4m8,fix,CCC,1,1.376,Pro-social,s4m8_usuario2,CC,3,3
1862,2668,63,s4m8_usuario2,C,s4m8_usuario7,C,3,1.946,s4m8,fix,CCC,1,1.946,Pro-social,s4m8_usuario2,CC,3,3
1863,2682,64,s4m8_usuario2,C,s4m8_usuario7,C,3,1.237,s4m8,fix,CCC,1,1.237,Pro-social,s4m8_usuario2,CC,3,3
1864,2696,65,s4m8_usuario2,C,s4m8_usuario7,C,3,2.427,s4m8,fix,CCC,1,2.427,Pro-social,s4m8_usuario2,CC,3,3
1865,2710,66,s4m8_usuario2,C,s4m8_usuario7,C,3,2.888,s4m8,fix,CCC,1,2.888,Pro-social,s4m8_usuario2,CC,3,3
1866,2724,67,s4m8_usuario2,C,s4m8_usuario7,C,3,1.429,s4m8,fix,CCC,1,1.429,Pro-social,s4m8_usuario2,CC,3,3
1867,2738,68,s4m8_usuario2,C,s4m8_usuario7,C,3,1.2919999999999998,s4m8,fix,CCC,1,1.2919999999999998,Pro-social,s4m8_usuario2,CC,3,3
1868,2752,69,s4m8_usuario2,C,s4m8_usuario7,C,3,1.7930000000000001,s4m8,fix,CCC,1,1.7930000000000001,Pro-social,s4m8_usuario2,CC,3,3
1869,2766,70,s4m8_usuario2,C,s4m8_usuario7,C,3,1.237,s4m8,fix,CCC,1,1.237,Pro-social,s4m8_usuario2,CC,3,3
1870,2780,71,s4m8_usuario2,C,s4m8_usuario7,C,3,1.41,s4m8,fix,CCC,1,1.41,Pro-social,s4m8_usuario2,CC,3,3
1871,2794,72,s4m8_usuario2,C,s4m8_usuario7,C,3,2.521,s4m8,fix,CCC,1,2.521,Pro-social,s4m8_usuario2,CC,3,3
1872,2808,73,s4m8_usuario2,C,s4m8_usuario7,C,3,0.955,s4m8,fix,CCC,1,0.955,Pro-social,s4m8_usuario2,CC,3,3
1873,2822,74,s4m8_usuario2,C,s4m8_usuario7,C,3,1.314,s4m8,fix,CCC,1,1.314,Pro-social,s4m8_usuario2,CC,3,3
1874,2836,75,s4m8_usuario2,C,s4m8_usuario7,C,3,1.308,s4m8,fix,CCC,1,1.308,Pro-social,s4m8_usuario2,CC,3,3
1875,2850,76,s4m8_usuario2,C,s4m8_usuario7,C,3,1.642,s4m8,fix,CCC,1,1.642,Pro-social,s4m8_usuario2,CC,3,3
1876,2864,77,s4m8_usuario2,C,s4m8_usuario7,C,3,1.966,s4m8,fix,CCC,1,1.966,Pro-social,s4m8_usuario2,CC,3,3
1877,2878,78,s4m8_usuario2,C,s4m8_usuario7,C,3,1.433,s4m8,fix,CCC,1,1.433,Pro-social,s4m8_usuario2,CC,3,3
1878,2892,79,s4m8_usuario2,C,s4m8_usuario7,C,3,2.07,s4m8,fix,CCC,1,2.07,Pro-social,s4m8_usuario2,CC,3,3
1879,2906,80,s4m8_usuario2,C,s4m8_usuario7,C,3,1.4369999999999998,s4m8,fix,CCC,1,1.4369999999999998,Pro-social,s4m8_usuario2,CC,3,3
1880,2920,81,s4m8_usuario2,C,s4m8_usuario7,C,3,1.1079999999999999,s4m8,fix,CCC,1,1.1079999999999999,Pro-social,s4m8_usuario2,CC,3,3
1881,2934,82,s4m8_usuario2,C,s4m8_usuario7,C,3,1.415,s4m8,fix,CCC,1,1.415,Pro-social,s4m8_usuario2,CC,3,3
1882,2948,83,s4m8_usuario2,C,s4m8_usuario7,C,3,1.7409999999999999,s4m8,fix,CCC,1,1.7409999999999999,Pro-social,s4m8_usuario2,CC,3,3
1883,2962,84,s4m8_usuario2,C,s4m8_usuario7,C,3,0.985,s4m8,fix,CCC,1,0.985,Pro-social,s4m8_usuario2,CC,3,3
1884,2976,85,s4m8_usuario2,C,s4m8_usuario7,C,3,1.195,s4m8,fix,CCC,1,1.195,Pro-social,s4m8_usuario2,CC,3,3
1885,2990,86,s4m8_usuario2,C,s4m8_usuario7,C,3,1.206,s4m8,fix,CCC,1,1.206,Pro-social,s4m8_usuario2,CC,3,3
1886,3004,87,s4m8_usuario2,C,s4m8_usuario7,C,3,2.065,s4m8,fix,CCC,1,2.065,Pro-social,s4m8_usuario2,CC,3,3
1887,3018,88,s4m8_usuario2,C,s4m8_usuario7,C,3,1.133,s4m8,fix,CCC,1,1.133,Pro-social,s4m8_usuario2,CC,3,3
1888,3032,89,s4m8_usuario2,C,s4m8_usuario7,C,3,2.254,s4m8,fix,CCC,1,2.254,Pro-social,s4m8_usuario2,CC,3,3
1889,3046,90,s4m8_usuario2,C,s4m8_usuario7,C,3,1.158,s4m8,fix,CCC,1,1.158,Pro-social,s4m8_usuario2,CC,3,3
1890,3060,91,s4m8_usuario2,C,s4m8_usuario7,C,3,1.359,s4m8,fix,CCC,1,1.359,Pro-social,s4m8_usuario2,CC,3,3
1891,3074,92,s4m8_usuario2,C,s4m8_usuario7,C,3,1.095,s4m8,fix,CCC,1,1.095,Pro-social,s4m8_usuario2,CC,3,3
1892,3088,93,s4m8_usuario2,C,s4m8_usuario7,C,3,2.339,s4m8,fix,CCC,1,2.339,Pro-social,s4m8_usuario2,CC,3,3
1893,3102,94,s4m8_usuario2,C,s4m8_usuario7,C,3,1.7380000000000002,s4m8,fix,CCC,1,1.7380000000000002,Pro-social,s4m8_usuario2,CC,3,3
1894,3116,95,s4m8_usuario2,C,s4m8_usuario7,C,3,1.212,s4m8,fix,CCC,1,1.212,Pro-social,s4m8_usuario2,CC,3,3
1895,3130,96,s4m8_usuario2,C,s4m8_usuario7,C,3,1.263,s4m8,fix,CCC,1,1.263,Pro-social,s4m8_usuario2,CC,3,3
1896,3144,97,s4m8_usuario2,C,s4m8_usuario7,C,3,1.083,s4m8,fix,CCC,1,1.083,Pro-social,s4m8_usuario2,CC,3,3
1897,3158,98,s4m8_usuario2,C,s4m8_usuario7,C,3,0.892,s4m8,fix,CCC,1,0.892,Pro-social,s4m8_usuario2,CC,3,3
1898,3172,99,s4m8_usuario2,C,s4m8_usuario7,C,3,1.224,s4m8,fix,CCC,1,1.224,Pro-social,s4m8_usuario2,CC,3,3
1899,3186,100,s4m8_usuario2,C,s4m8_usuario7,C,3,1.357,s4m8,fix,CCC,1,1.357,Pro-social,s4m8_usuario2,CC,3,3
1900,1801,1,s4m8_usuario7,C,s4m8_usuario2,D,0,4.055,s4m8,fix,00C,1,4.055,Pro-social,s4m8_usuario7,0C,0,0
1901,1815,2,s4m8_usuario7,C,s4m8_usuario2,D,0,3.5410000000000004,s4m8,fix,CDC,1,3.5410000000000004,Pro-social,s4m8_usuario7,DC,0,4
1902,1829,3,s4m8_usuario7,D,s4m8_usuario2,C,4,-1.953,s4m8,fix,CDD,0,1.953,Pro-social,s4m8_usuario7,DD,1,1
1903,1843,4,s4m8_usuario7,D,s4m8_usuario2,D,1,-2.379,s4m8,fix,DCD,0,2.379,Pro-social,s4m8_usuario7,CD,4,0
1904,1857,5,s4m8_usuario7,C,s4m8_usuario2,C,3,5.972,s4m8,fix,DDC,1,5.972,Pro-social,s4m8_usuario7,DC,0,4
1905,1871,6,s4m8_usuario7,C,s4m8_usuario2,C,3,2.077,s4m8,fix,CCC,1,2.077,Pro-social,s4m8_usuario7,CC,3,3
1906,1885,7,s4m8_usuario7,C,s4m8_usuario2,C,3,1.5619999999999998,s4m8,fix,CCC,1,1.5619999999999998,Pro-social,s4m8_usuario7,CC,3,3
1907,1899,8,s4m8_usuario7,C,s4m8_usuario2,C,3,1.226,s4m8,fix,CCC,1,1.226,Pro-social,s4m8_usuario7,CC,3,3
1908,1913,9,s4m8_usuario7,C,s4m8_usuario2,C,3,1.026,s4m8,fix,CCC,1,1.026,Pro-social,s4m8_usuario7,CC,3,3
1909,1927,10,s4m8_usuario7,C,s4m8_usuario2,C,3,2.281,s4m8,fix,CCC,1,2.281,Pro-social,s4m8_usuario7,CC,3,3
1910,1941,11,s4m8_usuario7,C,s4m8_usuario2,C,3,1.541,s4m8,fix,CCC,1,1.541,Pro-social,s4m8_usuario7,CC,3,3
1911,1955,12,s4m8_usuario7,C,s4m8_usuario2,C,3,0.972,s4m8,fix,CCC,1,0.972,Pro-social,s4m8_usuario7,CC,3,3
1912,1969,13,s4m8_usuario7,C,s4m8_usuario2,C,3,1.1640000000000001,s4m8,fix,CCC,1,1.1640000000000001,Pro-social,s4m8_usuario7,CC,3,3
1913,1983,14,s4m8_usuario7,C,s4m8_usuario2,C,3,0.883,s4m8,fix,CCC,1,0.883,Pro-social,s4m8_usuario7,CC,3,3
1914,1997,15,s4m8_usuario7,C,s4m8_usuario2,C,3,0.8240000000000001,s4m8,fix,CCC,1,0.8240000000000001,Pro-social,s4m8_usuario7,CC,3,3
1915,2011,16,s4m8_usuario7,C,s4m8_usuario2,C,3,1.183,s4m8,fix,CCC,1,1.183,Pro-social,s4m8_usuario7,CC,3,3
1916,2025,17,s4m8_usuario7,C,s4m8_usuario2,C,3,0.752,s4m8,fix,CCC,1,0.752,Pro-social,s4m8_usuario7,CC,3,3
1917,2039,18,s4m8_usuario7,C,s4m8_usuario2,C,3,3.963,s4m8,fix,CCC,1,3.963,Pro-social,s4m8_usuario7,CC,3,3
1918,2053,19,s4m8_usuario7,C,s4m8_usuario2,C,3,0.605,s4m8,fix,CCC,1,0.605,Pro-social,s4m8_usuario7,CC,3,3
1919,2067,20,s4m8_usuario7,C,s4m8_usuario2,C,3,0.6629999999999999,s4m8,fix,CCC,1,0.6629999999999999,Pro-social,s4m8_usuario7,CC,3,3
1920,2081,21,s4m8_usuario7,C,s4m8_usuario2,C,3,0.838,s4m8,fix,CCC,1,0.838,Pro-social,s4m8_usuario7,CC,3,3
1921,2095,22,s4m8_usuario7,C,s4m8_usuario2,C,3,0.561,s4m8,fix,CCC,1,0.561,Pro-social,s4m8_usuario7,CC,3,3
1922,2109,23,s4m8_usuario7,C,s4m8_usuario2,C,3,1.4,s4m8,fix,CCC,1,1.4,Pro-social,s4m8_usuario7,CC,3,3
1923,2123,24,s4m8_usuario7,C,s4m8_usuario2,C,3,0.774,s4m8,fix,CCC,1,0.774,Pro-social,s4m8_usuario7,CC,3,3
1924,2137,25,s4m8_usuario7,C,s4m8_usuario2,C,3,0.57,s4m8,fix,CCC,1,0.57,Pro-social,s4m8_usuario7,CC,3,3
1925,2151,26,s4m8_usuario7,C,s4m8_usuario2,C,3,0.6809999999999999,s4m8,fix,CCC,1,0.6809999999999999,Pro-social,s4m8_usuario7,CC,3,3
1926,2165,27,s4m8_usuario7,C,s4m8_usuario2,C,3,0.508,s4m8,fix,CCC,1,0.508,Pro-social,s4m8_usuario7,CC,3,3
1927,2179,28,s4m8_usuario7,C,s4m8_usuario2,C,3,0.642,s4m8,fix,CCC,1,0.642,Pro-social,s4m8_usuario7,CC,3,3
1928,2193,29,s4m8_usuario7,C,s4m8_usuario2,C,3,0.741,s4m8,fix,CCC,1,0.741,Pro-social,s4m8_usuario7,CC,3,3
1929,2207,30,s4m8_usuario7,C,s4m8_usuario2,C,3,0.8109999999999999,s4m8,fix,CCC,1,0.8109999999999999,Pro-social,s4m8_usuario7,CC,3,3
1930,2221,31,s4m8_usuario7,C,s4m8_usuario2,C,3,0.675,s4m8,fix,CCC,1,0.675,Pro-social,s4m8_usuario7,CC,3,3
1931,2235,32,s4m8_usuario7,C,s4m8_usuario2,C,3,1.013,s4m8,fix,CCC,1,1.013,Pro-social,s4m8_usuario7,CC,3,3
1932,2249,33,s4m8_usuario7,C,s4m8_usuario2,C,3,0.581,s4m8,fix,CCC,1,0.581,Pro-social,s4m8_usuario7,CC,3,3
1933,2263,34,s4m8_usuario7,C,s4m8_usuario2,C,3,0.527,s4m8,fix,CCC,1,0.527,Pro-social,s4m8_usuario7,CC,3,3
1934,2277,35,s4m8_usuario7,C,s4m8_usuario2,C,3,0.693,s4m8,fix,CCC,1,0.693,Pro-social,s4m8_usuario7,CC,3,3
1935,2291,36,s4m8_usuario7,C,s4m8_usuario2,C,3,0.634,s4m8,fix,CCC,1,0.634,Pro-social,s4m8_usuario7,CC,3,3
1936,2305,37,s4m8_usuario7,C,s4m8_usuario2,C,3,0.508,s4m8,fix,CCC,1,0.508,Pro-social,s4m8_usuario7,CC,3,3
1937,2319,38,s4m8_usuario7,C,s4m8_usuario2,C,3,0.703,s4m8,fix,CCC,1,0.703,Pro-social,s4m8_usuario7,CC,3,3
1938,2333,39,s4m8_usuario7,C,s4m8_usuario2,C,3,0.657,s4m8,fix,CCC,1,0.657,Pro-social,s4m8_usuario7,CC,3,3
1939,2347,40,s4m8_usuario7,C,s4m8_usuario2,C,3,0.955,s4m8,fix,CCC,1,0.955,Pro-social,s4m8_usuario7,CC,3,3
1940,2361,41,s4m8_usuario7,C,s4m8_usuario2,C,3,0.47700000000000004,s4m8,fix,CCC,1,0.47700000000000004,Pro-social,s4m8_usuario7,CC,3,3
1941,2375,42,s4m8_usuario7,C,s4m8_usuario2,C,3,0.665,s4m8,fix,CCC,1,0.665,Pro-social,s4m8_usuario7,CC,3,3
1942,2389,43,s4m8_usuario7,C,s4m8_usuario2,C,3,1.104,s4m8,fix,CCC,1,1.104,Pro-social,s4m8_usuario7,CC,3,3
1943,2403,44,s4m8_usuario7,C,s4m8_usuario2,C,3,0.9109999999999999,s4m8,fix,CCC,1,0.9109999999999999,Pro-social,s4m8_usuario7,CC,3,3
1944,2417,45,s4m8_usuario7,C,s4m8_usuario2,C,3,0.617,s4m8,fix,CCC,1,0.617,Pro-social,s4m8_usuario7,CC,3,3
1945,2431,46,s4m8_usuario7,C,s4m8_usuario2,C,3,0.5710000000000001,s4m8,fix,CCC,1,0.5710000000000001,Pro-social,s4m8_usuario7,CC,3,3
1946,2445,47,s4m8_usuario7,C,s4m8_usuario2,C,3,0.6940000000000001,s4m8,fix,CCC,1,0.6940000000000001,Pro-social,s4m8_usuario7,CC,3,3
1947,2459,48,s4m8_usuario7,C,s4m8_usuario2,C,3,1.5130000000000001,s4m8,fix,CCC,1,1.5130000000000001,Pro-social,s4m8_usuario7,CC,3,3
1948,2473,49,s4m8_usuario7,C,s4m8_usuario2,C,3,1.053,s4m8,fix,CCC,1,1.053,Pro-social,s4m8_usuario7,CC,3,3
1949,2487,50,s4m8_usuario7,C,s4m8_usuario2,C,3,0.66,s4m8,fix,CCC,1,0.66,Pro-social,s4m8_usuario7,CC,3,3
1950,2501,51,s4m8_usuario7,C,s4m8_usuario2,C,3,0.643,s4m8,fix,CCC,1,0.643,Pro-social,s4m8_usuario7,CC,3,3
1951,2515,52,s4m8_usuario7,C,s4m8_usuario2,C,3,0.675,s4m8,fix,CCC,1,0.675,Pro-social,s4m8_usuario7,CC,3,3
1952,2529,53,s4m8_usuario7,C,s4m8_usuario2,C,3,0.682,s4m8,fix,CCC,1,0.682,Pro-social,s4m8_usuario7,CC,3,3
1953,2543,54,s4m8_usuario7,C,s4m8_usuario2,C,3,0.58,s4m8,fix,CCC,1,0.58,Pro-social,s4m8_usuario7,CC,3,3
1954,2557,55,s4m8_usuario7,C,s4m8_usuario2,C,3,0.711,s4m8,fix,CCC,1,0.711,Pro-social,s4m8_usuario7,CC,3,3
1955,2571,56,s4m8_usuario7,C,s4m8_usuario2,C,3,0.614,s4m8,fix,CCC,1,0.614,Pro-social,s4m8_usuario7,CC,3,3
1956,2585,57,s4m8_usuario7,C,s4m8_usuario2,C,3,0.652,s4m8,fix,CCC,1,0.652,Pro-social,s4m8_usuario7,CC,3,3
1957,2599,58,s4m8_usuario7,C,s4m8_usuario2,C,3,0.627,s4m8,fix,CCC,1,0.627,Pro-social,s4m8_usuario7,CC,3,3
1958,2613,59,s4m8_usuario7,C,s4m8_usuario2,C,3,0.552,s4m8,fix,CCC,1,0.552,Pro-social,s4m8_usuario7,CC,3,3
1959,2627,60,s4m8_usuario7,C,s4m8_usuario2,C,3,0.9309999999999999,s4m8,fix,CCC,1,0.9309999999999999,Pro-social,s4m8_usuario7,CC,3,3
1960,2641,61,s4m8_usuario7,C,s4m8_usuario2,C,3,0.754,s4m8,fix,CCC,1,0.754,Pro-social,s4m8_usuario7,CC,3,3
1961,2655,62,s4m8_usuario7,C,s4m8_usuario2,C,3,0.496,s4m8,fix,CCC,1,0.496,Pro-social,s4m8_usuario7,CC,3,3
1962,2669,63,s4m8_usuario7,C,s4m8_usuario2,C,3,0.6659999999999999,s4m8,fix,CCC,1,0.6659999999999999,Pro-social,s4m8_usuario7,CC,3,3
1963,2683,64,s4m8_usuario7,C,s4m8_usuario2,C,3,0.58,s4m8,fix,CCC,1,0.58,Pro-social,s4m8_usuario7,CC,3,3
1964,2697,65,s4m8_usuario7,C,s4m8_usuario2,C,3,1.339,s4m8,fix,CCC,1,1.339,Pro-social,s4m8_usuario7,CC,3,3
1965,2711,66,s4m8_usuario7,C,s4m8_usuario2,C,3,0.546,s4m8,fix,CCC,1,0.546,Pro-social,s4m8_usuario7,CC,3,3
1966,2725,67,s4m8_usuario7,C,s4m8_usuario2,C,3,0.8290000000000001,s4m8,fix,CCC,1,0.8290000000000001,Pro-social,s4m8_usuario7,CC,3,3
1967,2739,68,s4m8_usuario7,C,s4m8_usuario2,C,3,0.61,s4m8,fix,CCC,1,0.61,Pro-social,s4m8_usuario7,CC,3,3
1968,2753,69,s4m8_usuario7,C,s4m8_usuario2,C,3,0.591,s4m8,fix,CCC,1,0.591,Pro-social,s4m8_usuario7,CC,3,3
1969,2767,70,s4m8_usuario7,C,s4m8_usuario2,C,3,0.653,s4m8,fix,CCC,1,0.653,Pro-social,s4m8_usuario7,CC,3,3
1970,2781,71,s4m8_usuario7,C,s4m8_usuario2,C,3,0.745,s4m8,fix,CCC,1,0.745,Pro-social,s4m8_usuario7,CC,3,3
1971,2795,72,s4m8_usuario7,C,s4m8_usuario2,C,3,0.585,s4m8,fix,CCC,1,0.585,Pro-social,s4m8_usuario7,CC,3,3
