round player action_player opponent action_opponent payoff time_php time_js who_played
25 usuario2 D ['usuario7'] C 4 5606.40001297 5577 user
25 usuario3 D ['usuario5'] C 4 1305.50003052 1279 user
25 usuario4 D ['usuario6'] D 1 1334.59997177 1306 user
25 usuario5 C ['usuario3'] D 0 1812.29996681 1788 user
25 usuario6 D ['usuario4'] D 1 1551.19991302 1532 user
25 usuario7 C ['usuario2'] D 0 2106.30011559 2076 user
25 usuario8 D ['usuario9'] D 1 1169.50011253 1148 user
25 usuario9 D ['usuario8'] D 1 4263.00001144 4237 user
25 usuario10 C ['usuario1'] C 3 1978.39999199 1960 user
25 usuario11 D ['usuario14'] D 1 10344.399929 10312 user
25 usuario12 D ['usuario18'] D 1 11951.3001442 11919 user
25 usuario13 C ['usuario16'] C 3 1927.50000954 1909 user
25 usuario14 D ['usuario11'] D 1 1434.00001526 1411 user
25 usuario15 D ['usuario17'] C 4 4938.69996071 4912 user
25 usuario16 C ['usuario13'] C 3 1235.39996147 1209 user
25 usuario17 C ['usuario15'] D 0 1988.0001545 1963 user
25 usuario18 D ['usuario12'] D 1 3515.40017128 3490 user
26 usuario1 C ['usuario14'] D 0 1547.6000309 1520 user
26 usuario2 D ['usuario8'] D 1 1662.69993782 1633 user
26 usuario3 D ['usuario13'] C 4 2423.09999466 2398 user
26 usuario4 D ['usuario5'] C 4 911.50021553 886 user
26 usuario5 C ['usuario4'] D 0 4011.60001755 3982 user
26 usuario6 D ['usuario16'] C 4 1753.40008736 1726 user
26 usuario7 C ['usuario15'] D 0 1692.29984283 1670 user
26 usuario8 D ['usuario2'] D 1 1502.79998779 1483 user
26 usuario9 C ['usuario17'] D 0 1516.4000988 1484 user
26 usuario10 C ['usuario18'] D 0 1591.49980545 1564 user
26 usuario11 D ['usuario12'] D 1 5338.39988708 5306 user
26 usuario12 D ['usuario11'] D 1 3037.60004044 3012 user
26 usuario13 C ['usuario3'] D 0 1732.80000687 1705 user
26 usuario14 D ['usuario1'] C 4 1503.39984894 1474 user
26 usuario15 D ['usuario7'] C 4 3605.90004921 3579 user
26 usuario16 C ['usuario6'] D 0 1087.10002899 1061 user
26 usuario17 D ['usuario9'] C 4 5473.69980812 5421 user
26 usuario18 D ['usuario10'] C 4 2961.8999958 2933 user
27 usuario1 C ['usuario5'] D 0 3284.10005569 3253 user
27 usuario2 D ['usuario17'] C 4 4876.49989128 4851 user
27 usuario3 C ['usuario11'] D 0 3100.6000042 3072 user
27 usuario4 C ['usuario7'] D 0 1469.59996223 1445 user
27 usuario5 D ['usuario1'] C 4 2433.69984627 2410 user
27 usuario6 D ['usuario12'] D 1 1635.99991798 1610 user
27 usuario7 D ['usuario4'] C 4 2579.40006256 2553 user
27 usuario8 D ['usuario15'] D 1 4460.3998661 4436 user
27 usuario9 D ['usuario16'] C 4 2257.20000267 2231 user
27 usuario10 D ['usuario13'] C 4 2414.49999809 2395 user
27 usuario11 D ['usuario3'] C 4 2254.1000843 2226 user
27 usuario12 D ['usuario6'] D 1 8019.79994774 7992 user
27 usuario13 C ['usuario10'] D 0 1479.30002213 1453 user
27 usuario14 D ['usuario18'] D 1 1381.79993629 1354 user
27 usuario15 D ['usuario8'] D 1 2470.2000618 2443 user
27 usuario16 C ['usuario9'] D 0 2135.20002365 2111 user
27 usuario17 C ['usuario2'] D 0 4233.29997063 4208 user
27 usuario18 D ['usuario14'] D 1 2338.09995651 2318 user
28 usuario1 C ['usuario5'] C 3 1361.99998856 1337 user
28 usuario2 D ['usuario13'] C 4 2193.40014458 2169 user
28 usuario3 C ['usuario8'] D 0 1450.29997826 1424 user
28 usuario4 D ['usuario7'] C 4 1290.39978981 1265 user
28 usuario5 C ['usuario1'] C 3 9179.89993095 9157 user
28 usuario6 D ['usuario17'] C 4 1209.50007439 1181 user
28 usuario7 C ['usuario4'] D 0 3283.29992294 3257 user
28 usuario8 D ['usuario3'] C 4 3179.10003662 3153 user
28 usuario9 D ['usuario12'] D 1 5266.59989357 5234 user
28 usuario10 D ['usuario11'] D 1 5894.20008659 5863 user
28 usuario11 D ['usuario10'] D 1 5191.4999485 5128 user
28 usuario12 D ['usuario9'] D 1 7062.3998642 7031 user
28 usuario13 C ['usuario2'] D 0 1537.70017624 1511 user
28 usuario14 D ['usuario18'] C 4 1395.90001106 1373 user
28 usuario15 D ['usuario16'] D 1 3534.50012207 3508 user
28 usuario16 D ['usuario15'] D 1 1845.29995918 1826 user
28 usuario17 C ['usuario6'] D 0 2258.10003281 2233 user
28 usuario18 C ['usuario14'] D 0 1986.5000248 1958 user
29 usuario1 C ['usuario2'] D 0 1401.69978142 1377 user
29 usuario2 D ['usuario1'] C 4 2434.29994583 2410 user
29 usuario3 D ['usuario7'] C 4 1795.70007324 1769 user
29 usuario4 C ['usuario16'] D 0 1534.39998627 1509 user
29 usuario5 C ['usuario8'] D 0 2184.99994278 2161 user
29 usuario6 D ['usuario14'] D 1 1513.29994202 1485 user
29 usuario7 C ['usuario3'] D 0 2306.19978905 2278 user
29 usuario8 D ['usuario5'] C 4 3326.80010796 3296 user
29 usuario9 D ['usuario12'] D 1 3610.2001667 3582 user
29 usuario10 D ['usuario17'] C 4 1856.49991035 1828 user
29 usuario11 D ['usuario18'] C 4 1367.30003357 1342 user
29 usuario12 D ['usuario9'] D 1 3111.6001606 3086 user
29 usuario13 C ['usuario15'] D 0 1507.79986382 1482 user
29 usuario14 D ['usuario6'] D 1 1489.59994316 1464 user
29 usuario15 D ['usuario13'] C 4 6811.89990044 6788 user
29 usuario16 D ['usuario4'] C 4 1199.20015335 1174 user
29 usuario17 C ['usuario10'] D 0 1223.99997711 1198 user
29 usuario18 C ['usuario11'] D 0 2381.00004196 2354 user
30 usuario1 D ['usuario16'] D 1 1899.3999958 1873 user
30 usuario2 D ['usuario18'] C 4 1024.19996262 995 user
30 usuario3 C ['usuario9'] D 0 3020.69997787 2994 user
30 usuario4 D ['usuario7'] C 4 1691.3998127 1665 user
30 usuario5 C ['usuario10'] D 0 4882.89999962 4857 user
30 usuario6 D ['usuario14'] D 1 1363.60001564 1335 user
30 usuario7 C ['usuario4'] D 0 2025.59995651 2000 user
30 usuario8 C ['usuario11'] D 0 2329.90002632 2312 user
30 usuario9 D ['usuario3'] C 4 2034.19995308 2009 user
30 usuario10 D ['usuario5'] C 4 4441.3998127 4418 user
30 usuario11 D ['usuario8'] C 4 5332.99994469 5312 user
30 usuario12 D ['usuario15'] D 1 9795.89986801 9767 user
30 usuario13 C ['usuario17'] D 0 1452.60000229 1422 user
30 usuario14 D ['usuario6'] D 1 1210.7000351 1181 user
30 usuario15 D ['usuario12'] D 1 6171.59986496 6141 user
30 usuario16 D ['usuario1'] D 1 1237.20002174 1216 user
30 usuario17 D ['usuario13'] C 4 2119.40002441 2094 user
30 usuario18 C ['usuario2'] D 0 1636.80005074 1609 user
31 usuario1 C ['usuario3'] C 3 2325.10018349 2300 user
31 usuario2 D ['usuario14'] D 1 2829.99992371 2805 user
31 usuario3 C ['usuario1'] C 3 1359.69996452 1332 user
31 usuario4 C ['usuario17'] D 0 1311.70010567 1284 user
31 usuario5 D ['usuario15'] D 1 2161.7000103 2142 user
31 usuario6 D ['usuario10'] D 1 2205.19995689 1137 user
31 usuario7 C ['usuario12'] D 0 1667.19985008 1639 user
31 usuario8 C ['usuario18'] D 0 1367.10000038 1342 user
31 usuario9 D ['usuario11'] D 1 2740.10014534 2715 user
31 usuario10 D ['usuario6'] D 1 5155.60007095 5126 user
31 usuario11 D ['usuario9'] D 1 3474.39980507 3449 user
31 usuario12 D ['usuario7'] C 4 6240.89980125 6210 user
31 usuario13 C ['usuario16'] D 0 1593.40000153 1567 user
31 usuario14 D ['usuario2'] D 1 1130.10001183 1105 user
31 usuario15 D ['usuario5'] D 1 2594.30003166 2565 user
31 usuario16 D ['usuario13'] C 4 1230.30018806 1204 user
31 usuario17 D ['usuario4'] C 4 1363.89994621 1337 user
31 usuario18 D ['usuario8'] C 4 2721.80008888 2697 user
32 usuario1 C ['usuario14'] D 0 1655.49993515 1627 user
32 usuario2 D ['usuario5'] D 1 967.900037766 939 user
32 usuario3 C ['usuario7'] C 3 1866.79983139 1849 user
32 usuario4 D ['usuario10'] D 1 1190.60015678 1171 user
32 usuario5 D ['usuario2'] D 1 2454.99992371 2430 user
32 usuario6 D ['usuario18'] D 1 1405.20000458 1375 user
32 usuario7 C ['usuario3'] C 3 1106.19997978 1080 user
32 usuario8 D ['usuario13'] C 4 1460.10017395 1441 user
32 usuario9 D ['usuario12'] D 1 1641.60013199 1617 user
32 usuario10 D ['usuario4'] D 1 1868.00003052 1842 user
32 usuario11 D ['usuario15'] D 1 8051.80001259 8021 user
32 usuario12 D ['usuario9'] D 1 5843.19996834 5783 user
32 usuario13 C ['usuario8'] D 0 1913.19990158 1889 user
32 usuario14 D ['usuario1'] C 4 1268.59998703 1243 user
32 usuario15 D ['usuario11'] D 1 8639.8999691 8608 user
32 usuario16 D ['usuario17'] D 1 1129.69994545 1101 user
32 usuario17 D ['usuario16'] D 1 2219.49982643 2193 user
32 usuario18 D ['usuario6'] D 1 1838.70005608 1815 user
33 usuario1 D ['usuario7'] C 4 2095.59988976 2069 user
33 usuario2 D ['usuario17'] D 1 1021.60000801 994 user
33 usuario3 C ['usuario10'] D 0 1799.99995232 1775 user
33 usuario4 D ['usuario6'] D 1 1081.90011978 1055 user
33 usuario5 D ['usuario13'] D 1 3387.09998131 3362 user
33 usuario6 D ['usuario4'] D 1 1570.69993019 1542 user
33 usuario7 C ['usuario1'] D 0 1895.59984207 1865 user
33 usuario8 D ['usuario14'] D 1 1347.59998322 1320 user
33 usuario9 C ['usuario11'] D 0 2204.40006256 2176 user
33 usuario10 D ['usuario3'] C 4 1339.10012245 1310 user
33 usuario11 D ['usuario9'] C 4 10187.800169 10155 user
33 usuario12 D ['usuario18'] D 1 9621.99997902 9591 user
33 usuario13 D ['usuario5'] D 1 1845.29995918 1818 user
33 usuario14 D ['usuario8'] D 1 1190.09995461 1164 user
33 usuario15 D ['usuario16'] D 1 1999.30000305 1970 user
33 usuario16 D ['usuario15'] D 1 1638.4999752 1611 user
33 usuario17 D ['usuario2'] D 1 1794.99983788 1767 user
33 usuario18 D ['usuario12'] D 1 1688.29989433 1663 user
34 usuario1 D ['usuario4'] D 1 3124.19986725 3107 user
34 usuario2 D ['usuario18'] D 1 1107.69987106 1081 user
34 usuario3 C ['usuario15'] D 0 730.099916458 704 user
34 usuario4 D ['usuario1'] D 1 898.900032043 875 user
34 usuario5 D ['usuario10'] D 1 2197.60012627 2171 user
34 usuario6 D ['usuario7'] C 4 1573.79984856 1545 user
34 usuario7 C ['usuario6'] D 0 1132.69996643 1106 user
34 usuario8 D ['usuario9'] D 1 1661.09991074 1636 user
34 usuario9 D ['usuario8'] D 1 1560.40000916 1534 user
34 usuario10 D ['usuario5'] D 1 3823.19998741 3799 user
34 usuario11 D ['usuario13'] D 1 4671.10013962 4639 user
34 usuario12 D ['usuario17'] C 4 8320.499897 8290 user
34 usuario13 D ['usuario11'] D 1 871.799945831 847 user
34 usuario14 D ['usuario16'] D 1 1135.09988785 1110 user
34 usuario15 D ['usuario3'] C 4 2971.40002251 2944 user
34 usuario16 D ['usuario14'] D 1 1634.70005989 1608 user
34 usuario17 C ['usuario12'] D 0 2066.4999485 2040 user
34 usuario18 D ['usuario2'] D 1 1794.19994354 1768 user
35 usuario1 C ['usuario4'] D 0 2076.80010796 2049 user
35 usuario2 D ['usuario17'] C 4 1922.30010033 1904 user
35 usuario3 C ['usuario10'] D 0 746.000051498 718 user
35 usuario4 D ['usuario1'] C 4 904.500007629 877 user
35 usuario5 D ['usuario16'] D 1 3950.69980621 3925 user
35 usuario6 D ['usuario7'] C 4 1632.60006905 1608 user
35 usuario7 C ['usuario6'] D 0 816.800117493 798 user
35 usuario8 D ['usuario18'] C 4 1656.90016747 1630 user
35 usuario9 D ['usuario11'] D 1 1681.69999123 1662 user
35 usuario10 D ['usuario3'] C 4 3281.69989586 3258 user
35 usuario11 D ['usuario9'] D 1 2472.20015526 2446 user
35 usuario12 D ['usuario13'] D 1 4829.39982414 4802 user
35 usuario13 D ['usuario12'] D 1 1017.19999313 991 user
35 usuario14 D ['usuario15'] D 1 949.800014496 926 user
35 usuario15 D ['usuario14'] D 1 3046.80013657 3020 user
35 usuario16 D ['usuario5'] D 1 1703.69982719 1673 user
35 usuario17 C ['usuario2'] D 0 859.899997711 832 user
35 usuario18 C ['usuario8'] D 0 4359.80010033 4334 user
36 usuario1 D ['usuario3'] C 4 2238.60001564 2211 user
36 usuario2 D ['usuario17'] C 4 2767.19999313 2742 user
36 usuario3 C ['usuario1'] D 0 723.500013351 700 user
36 usuario4 C ['usuario11'] D 0 1539.49999809 1512 user
36 usuario5 C ['usuario8'] C 3 4308.09998512 4282 user
36 usuario6 D ['usuario18'] C 4 1844.09999847 1826 user
36 usuario7 C ['usuario13'] D 0 771.600008011 746 user
36 usuario8 C ['usuario5'] C 3 3079.49995995 3057 user
36 usuario9 D ['usuario15'] D 1 1451.40004158 1424 user
36 usuario10 D ['usuario16'] C 4 7100.19993782 7070 user
36 usuario11 D ['usuario4'] C 4 7834.69986916 7805 user
36 usuario12 D ['usuario14'] D 1 7860.1000309 7826 user
36 usuario13 D ['usuario7'] C 4 692.300081253 666 user
36 usuario14 D ['usuario12'] D 1 1161.79990768 1135 user
36 usuario15 D ['usuario9'] D 1 6142.40002632 6112 user
36 usuario16 C ['usuario10'] D 0 1032.39989281 1016 user
36 usuario17 C ['usuario2'] D 0 1071.79999352 1044 user
36 usuario18 C ['usuario6'] D 0 2956.20012283 2930 user
37 usuario1 D ['usuario3'] C 4 1714.6999836 1691 user
37 usuario2 D ['usuario18'] C 4 1665.40002823 1638 user
37 usuario3 C ['usuario1'] D 0 787.899971008 756 user
37 usuario4 D ['usuario5'] C 4 2231.1000824 2207 user
37 usuario5 C ['usuario4'] D 0 1915.39978981 1889 user
37 usuario6 D ['usuario8'] C 4 1558.70008469 1539 user
37 usuario7 C ['usuario15'] D 0 1200.60014725 1176 user
37 usuario8 C ['usuario6'] D 0 2334.10000801 2307 user
37 usuario9 D ['usuario14'] D 1 2742.30003357 2717 user
37 usuario10 D ['usuario12'] D 1 2305.09996414 2275 user
37 usuario11 D ['usuario17'] C 4 7699.19991493 7670 user
37 usuario12 D ['usuario10'] D 1 5291.50009155 5259 user
37 usuario13 C ['usuario16'] D 0 1653.89990807 1628 user
37 usuario14 D ['usuario9'] D 1 996.400117874 971 user
37 usuario15 D ['usuario7'] C 4 5655.09986877 5620 user
37 usuario16 D ['usuario13'] C 4 1754.40001488 1729 user
37 usuario17 C ['usuario11'] D 0 4424.30019379 4394 user
37 usuario18 C ['usuario2'] D 0 1265.0001049 1249 user
38 usuario1 D ['usuario16'] D 1 989.599943161 967 user
38 usuario2 D ['usuario13'] C 4 1282.99999237 1256 user
38 usuario3 D ['usuario18'] D 1 1129.89997864 1103 user
38 usuario4 C ['usuario7'] C 3 1493.60013008 1467 user
38 usuario5 D ['usuario6'] D 1 4059.20004845 4035 user
38 usuario6 D ['usuario5'] D 1 2021.19994164 1997 user
38 usuario7 C ['usuario4'] C 3 2464.40005302 2439 user
38 usuario8 D ['usuario14'] D 1 1596.49991989 1571 user
38 usuario9 D ['usuario12'] D 1 1893.69988441 1868 user
38 usuario10 C ['usuario17'] D 0 2677.60014534 2653 user
38 usuario11 D ['usuario15'] D 1 4578.39989662 4551 user
38 usuario12 D ['usuario9'] D 1 7144.00005341 7112 user
38 usuario13 C ['usuario2'] D 0 1609.89999771 1581 user
38 usuario14 D ['usuario8'] D 1 991.899967194 965 user
38 usuario15 D ['usuario11'] D 1 4514.59980011 4489 user
38 usuario16 D ['usuario1'] D 1 1486.70005798 1468 user
38 usuario17 D ['usuario10'] C 4 1756.70003891 1732 user
38 usuario18 D ['usuario3'] D 1 1849.40004349 1823 user
39 usuario1 C ['usuario5'] C 3 5636.49988174 5576 user
39 usuario2 D ['usuario12'] D 1 820.599794388 793 user
39 usuario3 D ['usuario16'] D 1 767.400026321 749 user
39 usuario4 C ['usuario9'] C 3 1036.39984131 1010 user
39 usuario5 C ['usuario1'] C 3 2904.80017662 2884 user
39 usuario6 D ['usuario15'] D 1 1111.40012741 1083 user
39 usuario7 C ['usuario11'] D 0 2049.20005798 2023 user
39 usuario8 C ['usuario14'] D 0 991.400003433 966 user
39 usuario9 C ['usuario4'] C 3 1606.80007935 1581 user
39 usuario10 C ['usuario17'] D 0 5675.29988289 5643 user
39 usuario11 D ['usuario7'] C 4 2305.70006371 2278 user
39 usuario12 D ['usuario2'] D 1 8304.20017242 8274 user
39 usuario13 C ['usuario18'] D 0 2970.99995613 2942 user
39 usuario14 D ['usuario8'] C 4 1382.0002079 1364 user
39 usuario15 D ['usuario6'] D 1 4686.69986725 4659 user
39 usuario16 D ['usuario3'] D 1 1485.99982262 1468 user
39 usuario17 D ['usuario10'] C 4 1389.70017433 1362 user
39 usuario18 D ['usuario13'] C 4 1427.70004272 1403 user
40 usuario1 C ['usuario6'] D 0 1059.10015106 1036 user
40 usuario2 D ['usuario17'] D 1 904.400110245 879 user
40 usuario3 D ['usuario16'] D 1 868.200063705 842 user
40 usuario4 C ['usuario12'] D 0 1026.90005302 1001 user
40 usuario5 C ['usuario13'] D 0 2024.69992638 1999 user
40 usuario6 D ['usuario1'] C 4 1841.09997749 1813 user
40 usuario7 C ['usuario9'] D 0 2085.89982986 2060 user
40 usuario8 D ['usuario14'] D 1 1008.19993019 984 user
40 usuario9 D ['usuario7'] C 4 5240.29994011 5213 user
40 usuario10 D ['usuario15'] D 1 1028.00011635 1009 user
40 usuario11 D ['usuario18'] D 1 4715.19994736 4687 user
40 usuario12 D ['usuario4'] C 4 8869.80009079 8837 user
40 usuario13 D ['usuario5'] C 4 2053.99990082 2026 user
40 usuario14 D ['usuario8'] D 1 1002.79998779 974 user
40 usuario15 D ['usuario10'] D 1 2697.20005989 2670 user
40 usuario16 D ['usuario3'] D 1 1553.69997025 1530 user
40 usuario17 D ['usuario2'] D 1 1444.90003586 1418 user
40 usuario18 D ['usuario11'] D 1 1591.09997749 1559 user
41 usuario1 C ['usuario10'] D 0 2320.10006905 2302 user
41 usuario2 D ['usuario12'] D 1 944.299936295 918 user
41 usuario3 D ['usuario8'] C 4 916.699886322 892 user
41 usuario4 D ['usuario7'] C 4 953.199863434 929 user
41 usuario5 C ['usuario6'] D 0 2823.10009003 2794 user
41 usuario6 D ['usuario5'] C 4 2777.49991417 2751 user
41 usuario7 C ['usuario4'] D 0 1458.10008049 1431 user
41 usuario8 C ['usuario3'] D 0 1745.20015717 1720 user
41 usuario9 D ['usuario15'] D 1 4079.60009575 4050 user
41 usuario10 D ['usuario1'] C 4 1487.20002174 1459 user
41 usuario11 D ['usuario17'] D 1 1669.49987411 1644 user
41 usuario12 D ['usuario2'] D 1 9641.59989357 9606 user
41 usuario13 C ['usuario18'] C 3 3055.29999733 3029 user
41 usuario14 D ['usuario16'] D 1 1782.7000618 1756 user
41 usuario15 D ['usuario9'] D 1 1529.00004387 1502 user
41 usuario16 D ['usuario14'] D 1 1220.2000618 1193 user
41 usuario17 D ['usuario11'] D 1 1264.80007172 1233 user
41 usuario18 C ['usuario13'] C 3 4141.99995995 4115 user
42 usuario1 C ['usuario18'] C 3 2977.60009766 2948 user
42 usuario2 D ['usuario8'] D 1 1522.8998661 1497 user
42 usuario3 C ['usuario6'] D 0 1916.49985313 1894 user
42 usuario4 C ['usuario10'] D 0 1697.39985466 1668 user
42 usuario5 D ['usuario7'] D 1 2174.39985275 2149 user
42 usuario6 D ['usuario3'] C 4 1967.50020981 1940 user
42 usuario7 D ['usuario5'] D 1 1309.70001221 1285 user
42 usuario8 D ['usuario2'] D 1 1123.00014496 1104 user
42 usuario9 C ['usuario16'] C 3 1909.19995308 1882 user
42 usuario10 D ['usuario4'] C 4 2153.89990807 2126 user
42 usuario11 D ['usuario17'] D 1 934.900045395 915 user
42 usuario12 D ['usuario15'] D 1 9482.59997368 9453 user
42 usuario13 C ['usuario14'] D 0 961.099863052 934 user
42 usuario14 D ['usuario13'] C 4 1885.9000206 1861 user
42 usuario15 D ['usuario12'] D 1 6587.19992638 6546 user
42 usuario16 C ['usuario9'] C 3 2390.59996605 2373 user
42 usuario17 D ['usuario11'] D 1 2130.10001183 2110 user
42 usuario18 C ['usuario1'] C 3 1423.20013046 1393 user
43 usuario1 C ['usuario5'] D 0 1331.09998703 1312 user
43 usuario2 D ['usuario17'] D 1 1058.19988251 1029 user
43 usuario3 D ['usuario4'] D 1 2289.99996185 2272 user
43 usuario4 D ['usuario3'] D 1 2101.19986534 2082 user
43 usuario5 D ['usuario1'] C 4 2034.39998627 2007 user
43 usuario6 D ['usuario14'] D 1 1558.00008774 1532 user
43 usuario7 D ['usuario12'] D 1 1350.80003738 1323 user
43 usuario8 D ['usuario16'] C 4 1048.20013046 1021 user
43 usuario9 C ['usuario11'] D 0 2475.6000042 2448 user
43 usuario10 D ['usuario18'] C 4 5191.20001793 5162 user
43 usuario11 D ['usuario9'] C 4 5969.59996223 5948 user
43 usuario12 D ['usuario7'] D 1 6264.70017433 6231 user
43 usuario13 C ['usuario15'] D 0 1171.50020599 1145 user
43 usuario14 D ['usuario6'] D 1 1681.20002747 1650 user
43 usuario15 D ['usuario13'] C 4 4330.80005646 4306 user
43 usuario16 C ['usuario8'] D 0 1442.00015068 1414 user
43 usuario17 D ['usuario2'] D 1 1341.79997444 1316 user
43 usuario18 C ['usuario10'] D 0 1362.10012436 1337 user
44 usuario1 D ['usuario16'] D 1 4173.30002785 4148 user
44 usuario2 C ['usuario3'] D 0 11088.2999897 11065 user
44 usuario3 D ['usuario2'] C 4 2365.59987068 2336 user
44 usuario4 D ['usuario10'] D 1 1097.59998322 1067 user
44 usuario5 D ['usuario18'] C 4 4202.69989967 4185 user
44 usuario6 D ['usuario14'] D 1 3090.70014954 3065 user
44 usuario7 D ['usuario15'] D 1 1030.60007095 1003 user
44 usuario8 D ['usuario11'] D 1 2388.40007782 2357 user
44 usuario9 D ['usuario12'] D 1 1560.29987335 1538 user
44 usuario10 D ['usuario4'] D 1 2041.39995575 2014 user
44 usuario11 D ['usuario8'] D 1 1225.69990158 1202 user
44 usuario12 D ['usuario9'] D 1 9745.59998512 9714 user
44 usuario13 C ['usuario17'] D 0 1167.70005226 1141 user
44 usuario14 D ['usuario6'] D 1 1633.50009918 1605 user
44 usuario15 D ['usuario7'] D 1 1074.40018654 1048 user
44 usuario16 D ['usuario1'] D 1 1398.49996567 1380 user
44 usuario17 D ['usuario13'] C 4 943.899869919 917 user
44 usuario18 C ['usuario5'] D 0 1400.00009537 1372 user
45 usuario1 C ['usuario10'] C 3 1789.20006752 1762 user
45 usuario2 D ['usuario13'] D 1 1076.80010796 1041 user
45 usuario3 C ['usuario11'] D 0 1702.49986649 1676 user
45 usuario4 D ['usuario7'] D 1 813.299894333 789 user
45 usuario5 D ['usuario8'] C 4 2796.40007019 2769 user
45 usuario6 D ['usuario14'] D 1 2937.79993057 2910 user
45 usuario7 D ['usuario4'] D 1 909.599781036 885 user
45 usuario8 C ['usuario5'] D 0 2273.29993248 2247 user
45 usuario9 D ['usuario12'] D 1 3825.50001144 3800 user
45 usuario10 C ['usuario1'] C 3 1772.50003815 1743 user
45 usuario11 D ['usuario3'] C 4 6501.29985809 6469 user
45 usuario12 D ['usuario9'] D 1 1692.40021706 1673 user
45 usuario13 D ['usuario2'] D 1 2113.10005188 2084 user
45 usuario14 D ['usuario6'] D 1 2165.09985924 2140 user
45 usuario15 D ['usuario16'] D 1 20641.7000294 20585 user
45 usuario16 D ['usuario15'] D 1 10315.9999847 10286 user
45 usuario17 C ['usuario18'] D 0 2055.39989471 2030 user
45 usuario18 D ['usuario17'] C 4 2360.1000309 2336 user
46 usuario1 C ['usuario5'] C 3 1443.59993935 1406 user
46 usuario2 D ['usuario17'] C 4 1128.39984894 1103 user
46 usuario3 C ['usuario4'] D 0 2248.99983406 2231 user
46 usuario4 D ['usuario3'] C 4 1178.40003967 1150 user
46 usuario5 C ['usuario1'] C 3 2794.89994049 2771 user
46 usuario6 D ['usuario9'] C 4 3370.69988251 3349 user
46 usuario7 D ['usuario12'] D 1 1446.40016556 1422 user
46 usuario8 D ['usuario18'] D 1 1095.69978714 1075 user
46 usuario9 C ['usuario6'] D 0 1294.10004616 1268 user
46 usuario10 D ['usuario15'] D 1 6415.49992561 6351 user
46 usuario11 D ['usuario16'] D 1 8506.50000572 8485 user
46 usuario12 D ['usuario7'] D 1 9893.20015907 9873 user
46 usuario13 D ['usuario14'] C 4 828.900098801 801 user
46 usuario14 C ['usuario13'] D 0 3543.30015182 3515 user
46 usuario15 D ['usuario10'] D 1 13129.6999454 13099 user
46 usuario16 D ['usuario11'] D 1 1900.40016174 1874 user
46 usuario17 C ['usuario2'] D 0 2282.50002861 2262 user
46 usuario18 D ['usuario8'] D 1 1925.40001869 1900 user
47 usuario1 C ['usuario6'] D 0 966.400146484 942 user
47 usuario2 D ['usuario3'] D 1 1393.19992065 1375 user
47 usuario3 D ['usuario2'] D 1 1997.40004539 1970 user
47 usuario4 C ['usuario14'] D 0 1539.49999809 1514 user
47 usuario5 C ['usuario11'] D 0 2118.80016327 2101 user
47 usuario6 D ['usuario1'] C 4 3182.99984932 3156 user
47 usuario7 D ['usuario8'] D 1 1678.69997025 1660 user
47 usuario8 D ['usuario7'] D 1 1167.2000885 1143 user
47 usuario9 D ['usuario16'] D 1 3250.30016899 3225 user
47 usuario10 D ['usuario18'] D 1 3604.09998894 3578 user
47 usuario11 D ['usuario5'] C 4 2373.30007553 2345 user
47 usuario12 D ['usuario15'] D 1 6470.29995918 6441 user
47 usuario13 D ['usuario17'] C 4 1605.19981384 1578 user
47 usuario14 D ['usuario4'] C 4 2927.89983749 2903 user
47 usuario15 D ['usuario12'] D 1 2333.50014687 2309 user
47 usuario16 D ['usuario9'] D 1 2349.29990768 2325 user
47 usuario17 C ['usuario13'] D 0 1270.69997787 1243 user
47 usuario18 D ['usuario10'] D 1 1701.49993896 1682 user
48 usuario1 D ['usuario3'] D 1 1875.99992752 1848 user
48 usuario2 D ['usuario16'] D 1 993.700027466 966 user
48 usuario3 D ['usuario1'] D 1 1801.69987679 1776 user
48 usuario4 D ['usuario11'] D 1 1431.90002441 1405 user
48 usuario5 D ['usuario17'] D 1 5979.39991951 5922 user
48 usuario6 D ['usuario12'] D 1 2554.39996719 2528 user
48 usuario7 D ['usuario14'] D 1 1977.09989548 1949 user
48 usuario8 D ['usuario9'] D 1 1511.50012016 1486 user
48 usuario9 D ['usuario8'] D 1 2471.69995308 2453 user
48 usuario10 D ['usuario13'] D 1 1234.69996452 1211 user
48 usuario11 D ['usuario4'] D 1 1688.40003014 1660 user
48 usuario12 D ['usuario6'] D 1 6123.6000061 6093 user
48 usuario13 D ['usuario10'] D 1 2502.10022926 2477 user
48 usuario14 D ['usuario7'] D 1 1572.99995422 1553 user
48 usuario15 D ['usuario18'] D 1 5544.80004311 5518 user
48 usuario16 D ['usuario2'] D 1 1868.59989166 1842 user
48 usuario17 D ['usuario5'] D 1 2735.50009727 2709 user
48 usuario18 D ['usuario15'] D 1 3073.80008698 3056 user
49 usuario1 C ['usuario6'] D 0 2229.90012169 2205 user
49 usuario2 D ['usuario10'] C 4 922.600030899 898 user
49 usuario3 D ['usuario7'] D 1 767.199993134 741 user
49 usuario4 D ['usuario17'] D 1 867.499828339 840 user
49 usuario5 C ['usuario8'] D 0 4551.5999794 4524 user
49 usuario6 D ['usuario1'] C 4 2880.80000877 2854 user
49 usuario7 D ['usuario3'] D 1 2689.60022926 2664 user
49 usuario8 D ['usuario5'] C 4 1862.99991608 1845 user
